dataset,base_key,attack_seed,category,detector,policy,accuracy_screened_minus_unscreened,macro_f1_screened_minus_unscreened,macro_recall_screened_minus_unscreened,roc_auc_screened_minus_unscreened,poison_admission_rate_screened_minus_unscreened,clean_withhold_rate_screened_minus_unscreened,resets_per_100k_screened_minus_unscreened,seconds_per_100k_screened_minus_unscreened
RADAR,radar,2,1,none,none,0.2882387097786654,0.3695771271691184,1.1395400864920857,0.011644233614106714,-10.390342634089922,10.56955135183596,0.0,151.98416383190624
RADAR,radar,2,2,adwin,confirmed,-4.779740637473118,-7.11577110820828,-6.911037240357526,-0.03739993167393951,-15.138418814544819,15.07427359983736,-1.8566156372420597,11.006625147198676
RADAR,radar,2,2,adwin,immediate,-10.222796490916043,-17.9992970556884,-18.187232967330104,-0.042929629207266506,-29.580838323353298,29.553777571260547,-19.391318877861508,5.993127015207676
RADAR,radar,2,2,d3_oof,confirmed,-1.794299046353598,-4.805868821849074,-2.9880318217064774,0.02956888829100679,-18.333767248112476,18.41927192995193,-0.6188718790806869,35.89144263155387
RADAR,radar,2,2,d3_oof,immediate,0.19721595932225,-2.3488647257162154,-2.179756257233284,0.02502394443771483,-20.54499696259655,20.7141301348977,-0.6188718790806864,18.30398805162322
RADAR,radar,2,2,hddm_w,confirmed,-1.8963073011754483,-5.239054660731379,-5.0102913570476915,-0.0028925452279867647,-13.862709363880931,13.84581875208735,-1.8566156372420597,14.111955470052635
RADAR,radar,2,2,hddm_w,immediate,-7.735887550284836,-16.33353483656076,-16.74631785498984,-0.003177160885937891,-30.18484769591252,30.17933117458289,-28.055525184991126,8.908324301261743
RADAR,radar,2,2,hellinger,confirmed,1.7780823494332076,0.7187870560716791,2.407896894774686,0.02454289975712154,-16.06786427145709,16.14270986103649,0.20629062636022866,25.957322409548198
RADAR,radar,2,2,hellinger,immediate,-2.1055550033741155,-6.419444683188175,-6.635280204784383,0.036296320283061734,-19.538314674997824,19.67154079602712,-3.919521900844347,33.887732123388545
RADAR,radar,2,2,none,none,0.8401295243276596,4.9072935464153815,6.164210064349568,0.04289547197866295,-10.893864445022993,10.97681037361871,0.0,140.70568994929226
RADAR,radar,2,3,adwin,confirmed,-3.913978269626117,-6.676080683966656,-6.190951479159946,-0.002157645453157997,-13.546221905827316,15.36236928447486,-1.031453131801145,26.898534160721397
RADAR,radar,2,3,adwin,immediate,-4.559507430909027,-11.36851974585168,-12.736617709112608,0.0011803591377380629,-43.48040853685112,41.696397037370694,-36.92602211848095,7.7935510868121725
RADAR,radar,2,3,d3_oof,confirmed,-0.13653412568462864,-2.1000401276686897,-0.4643447631886177,-0.008210383184706682,-16.460606412808186,14.362712228779682,-0.8251625054409153,64.28438724464718
RADAR,radar,2,3,d3_oof,immediate,-3.580751303874752,-6.487600987446923,-7.244455134346267,-0.028371939412632163,-14.818904272784062,12.949986435784949,-1.2377437581613728,29.82999110885038
RADAR,radar,2,3,hddm_w,confirmed,-4.562646146442006,-6.327404598020281,-6.887551876432818,-0.008541297291424277,-11.580537839055072,14.00671556608843,-1.650325010881831,25.758309097599607
RADAR,radar,2,3,hddm_w,immediate,-2.1840228916986226,-9.17493279203091,-10.115658721356734,0.019706234884221296,-43.45571036306315,41.21448351052122,-42.49586903020713,19.39945630047589
RADAR,radar,2,3,hellinger,confirmed,1.690198314509761,2.0523273503011086,1.3025430349188682,-0.008648186847322159,-16.357455216399586,14.624015314766561,-0.6188718790806864,33.90479623641559
RADAR,radar,2,3,hellinger,immediate,-7.061586829949629,-10.535411177688747,-12.30609691069493,-0.042843518369384714,-19.28636806090279,18.970706414082212,-2.2691968899625174,25.84376010054669
RADAR,radar,2,3,none,none,0.20087779411072093,-1.7274729003522893,-1.982013210851108,0.0003752695946425133,-10.794554779096632,9.2825298028838,0.0,161.35604753348633
RADAR,radar,2,4,adwin,confirmed,-0.6120495289311134,-0.5611531968253813,-0.7175262138635619,-0.011336154702142553,-17.453836309342428,14.853989823093569,-1.2377437581613737,21.88693998798678
RADAR,radar,2,4,adwin,immediate,-8.518473956507865,-16.09512222658115,-17.926189117295895,-0.011976179379994512,-40.98708896685616,41.73779090344703,-43.32103153564805,8.688418885518644
RADAR,radar,2,4,d3_oof,confirmed,-3.3903358948739526,-7.39911277130968,-7.846758895672812,-0.0003096286173999152,-14.659202702349761,13.580425991145969,0.41258125272045776,58.25861085950507
RADAR,radar,2,4,d3_oof,immediate,-5.451425761530859,-6.407224826687647,-7.08469104759859,-0.032310159576234954,-16.494432497845256,16.000487377502882,-1.6503250108818306,50.755477366805536
RADAR,radar,2,4,hddm_w,confirmed,-1.861258311057179,-2.1677806235635977,-1.6047557153581749,-0.0139787477794876,-14.386704160608721,13.120028314312071,-1.4440343845216024,21.34856401088544
RADAR,radar,2,4,hddm_w,immediate,-6.560438583183803,-14.773819630025686,-17.04588087942512,0.00439592577898118,-37.54733900385677,37.647591252734244,-43.527322162008275,14.189126916166245
RADAR,radar,2,4,hellinger,confirmed,1.3731880456787748,-0.4181947292072996,-1.2978393453446646,0.0048733878125196695,-14.261337419360453,14.26420502346954,-0.20629062636022866,45.7629628491554
RADAR,radar,2,4,hellinger,immediate,-4.008662854871026,-5.349952149126652,-4.738906631005246,-0.029598989159885347,-18.61609047299827,18.04950362922176,-3.5069406481238907,31.833315647340754
RADAR,radar,2,4,none,none,-1.2643792405354626,-2.2069080635455873,-2.1295137689067656,-0.014583444329238415,-7.595135073957682,7.11513133083068,0.0,164.74867357193978
RADAR,radar,2,5,adwin,confirmed,-2.1991933501080196,-4.72738078549757,-4.523059708086219,0.0013208469358153563,-21.769300002903346,19.01919478651271,-2.681778142682975,19.911184830223633
RADAR,radar,2,5,adwin,immediate,-8.556138542903625,-15.006459437265152,-17.749008746337815,-0.031016321925221857,-48.93301977179688,39.275722524118265,-38.16376587664233,4.795002960303279
RADAR,radar,2,5,d3_oof,confirmed,2.0788759213437813,2.265172469645127,4.451364039780003,0.01321982330124405,-11.616293586505243,11.32592230450062,0.20629062636022882,49.601790086905254
RADAR,radar,2,5,d3_oof,immediate,-1.0179900711965395,-2.3493692554790724,-1.7575935614762561,-0.010972643909358148,-13.353947101007456,14.18069566063187,-0.8251625054409151,16.13811858824762
RADAR,radar,2,5,hddm_w,confirmed,-3.044554066990657,-4.800108548660942,-4.027711378189247,-0.010917281210838903,-22.590947362308743,17.9016532754512,-2.269196889962518,12.97819518388036
RADAR,radar,2,5,hddm_w,immediate,-7.52977856361915,-14.430725072108451,-17.459068490366604,0.0015654132662165088,-44.96269198385738,37.30095551590948,-40.22667214024461,8.141146955205805
RADAR,radar,2,5,hellinger,confirmed,-1.1597553894361345,-5.266532897026687,-4.682867833805126,0.0054498010613128756,-20.09697180849519,18.34140048479698,-0.618871879080686,26.11851107678187
RADAR,radar,2,5,hellinger,immediate,-1.891599227875973,-6.659388103323311,-9.79737548558558,-0.0019882913947176784,-25.212670208750687,21.33004333480939,-2.6817781426829743,19.500125032745444
RADAR,radar,2,5,none,none,2.810196640528151,2.920026556660915,5.860826538367969,0.0208140874128685,-5.0285979734634,5.6788309584083,0.0,106.82307688656482
RADAR,radar,2,6,adwin,confirmed,0.9813717233117636,2.0807669113033778,1.7955763184486662,0.010712557372611342,-19.988161869031973,18.41900650454622,-3.0943593954034316,35.57756046893945
RADAR,radar,2,6,adwin,immediate,-4.558984311653525,-14.284009850052348,-17.544782976054968,-0.008894952397689337,-46.93557793581296,42.51135829547234,-40.22667214024462,4.128002591019808
RADAR,radar,2,6,d3_oof,confirmed,-0.7344594347173383,-7.1041179872385785,-7.672164287439237,0.00151548800099921,-17.19575568186764,15.766706703570241,-0.8251625054409153,29.128350211360896
RADAR,radar,2,6,d3_oof,immediate,1.2167753882852628,-1.044565587448687,-3.934570830392375,-0.009568491631218978,-19.23174011820722,16.74180839150289,-1.237743758161373,27.938399102202908
RADAR,radar,2,6,hddm_w,confirmed,1.1440618117712353,1.5434681348792945,2.236912421440973,0.03333760114423667,-19.533786548053232,19.948532270324527,-3.300650021763661,32.16246587433372
RADAR,radar,2,6,hddm_w,immediate,-2.847861226923909,-14.576532071753151,-18.22563159342756,0.0133401740690402,-48.2786835302003,42.89054838953006,-44.14619404108897,4.710788896609586
RADAR,radar,2,6,hellinger,confirmed,0.5691537499803889,0.016721989869861176,-1.3702508770586597,0.0007764417762023967,-17.35417772864567,15.713904410442089,-1.2377437581613737,23.577967253403287
RADAR,radar,2,6,hellinger,immediate,-3.7471032271226945,-10.514084409936263,-10.11294394718093,0.005867666373831071,-22.565566706997554,20.867350195252428,-5.157265659005722,36.29132774833937
RADAR,radar,2,6,none,none,-0.22651063763006185,-1.0966473060921356,-1.4243020874739498,-0.007046860796881216,-6.301193388055681,6.71952698429276,0.0,139.2024322696376
RBF,RBF_I__base_s0,0,0,adwin,confirmed,6.943887298662621,7.00003727867653,6.9381513385378675,0.03624003252550856,,19.27710843373494,-1.2,12.45774567993358
RBF,RBF_I__base_s0,0,0,adwin,immediate,4.910286308718437,5.039964450568535,4.842102544436377,0.02713813200813442,,28.915662650602407,-3.6000000000000005,3.24443660005927
RBF,RBF_I__base_s0,0,0,d3_oof,confirmed,1.7983532659319068,1.749076585052456,1.7052415660003595,0.007321510387544805,,18.0722891566265,-0.3999999999999999,10.055439400114121
RBF,RBF_I__base_s0,0,0,d3_oof,immediate,8.87210274750304,8.90353166847052,8.752959275557703,0.0447679089575701,,20.88353413654618,-2.0,12.932381719909614
RBF,RBF_I__base_s0,0,0,hddm_w,confirmed,8.198995097872574,8.250334247649704,8.162962020146802,0.04435571290565332,,23.29317269076305,-2.8,12.730203159991657
RBF,RBF_I__base_s0,0,0,hddm_w,immediate,0.5561636943411385,0.5773496266998412,0.5401702045213397,-0.0010538626960069353,,44.97991967871486,-25.599999999999998,1.2108565599657588
RBF,RBF_I__base_s0,0,0,hellinger,confirmed,4.011449629110886,3.958389575666277,3.946984547447152,0.01830245707450373,,21.6867469879518,-1.2,10.45729616004974
RBF,RBF_I__base_s0,0,0,hellinger,immediate,9.066556068507392,8.997939119408283,9.032740133365225,0.05492603079811853,,32.53012048192771,-8.8,4.898081960063433
RBF,RBF_I__base_s0,0,0,none,none,-2.807334833660824,-2.9139833287620154,-2.885175098153281,-0.014183687932752709,,18.0722891566265,0.0,9.947048760019243
RBF,RBF_I__base_s0,0,1,adwin,confirmed,-2.7719796843873046,-2.7784169542252157,-2.788819425824973,-0.01314829699968012,-17.897870906128865,17.63043175348846,-0.3999999999999999,11.160502440016717
RBF,RBF_I__base_s0,0,1,adwin,immediate,12.09961993214531,12.054288838410521,12.062780064094403,0.0707839713836349,-26.81029155665412,26.452116965583127,-6.0,10.287755600083617
RBF,RBF_I__base_s0,0,1,d3_oof,confirmed,-3.918302408909502,-3.871207095073337,-3.855191955556192,-0.018676476248198015,-21.307791697095666,21.28112745585922,0.0,10.839546279981736
RBF,RBF_I__base_s0,0,1,d3_oof,immediate,5.411377558998909,5.4339336562025276,5.422506972970876,0.03227938057690616,-21.619571934160998,21.69864840655294,-2.4,10.454507120046763
RBF,RBF_I__base_s0,0,1,hddm_w,confirmed,6.493789052142052,6.448421101847868,6.47958719107653,0.03450467197651297,-23.038031571260042,23.3383760972988,-2.0,10.430451359972356
RBF,RBF_I__base_s0,0,1,hddm_w,immediate,1.0756124259751587,1.080414234415128,1.072351463089094,0.0013226929054911407,-45.75304758159654,45.788462686864264,-24.799999999999997,1.8322520799934843
RBF,RBF_I__base_s0,0,1,hellinger,confirmed,-1.1232058961510472,-1.0933833224871736,-1.0754894350771926,-0.01124303278398675,-24.71771248806247,24.45906403646714,0.4,7.468665879964831
RBF,RBF_I__base_s0,0,1,hellinger,immediate,11.445549670585198,11.398566096718044,11.432143672609762,0.06099434903422585,-33.10769057918095,32.900551386428326,-6.4,5.3311748800799315
RBF,RBF_I__base_s0,0,1,none,none,-3.918302408909502,-3.871207095073337,-3.855191955556192,-0.018676476248198015,-21.307791697095666,21.28112745585922,0.0,10.431892719957979
RBF,RBF_I__base_s0,0,2,adwin,confirmed,-3.4967602444944568,-3.579273049852516,-3.483451099167545,-0.021237362324971865,-23.509197493430367,23.75695596717573,0.0,8.807907520048321
RBF,RBF_I__base_s0,0,2,adwin,immediate,9.855927766710415,10.006426956394465,9.842381742913798,0.0585577864917779,-30.013139276329092,30.156445768853068,-5.2,4.8203920399770155
RBF,RBF_I__base_s0,0,2,d3_oof,confirmed,-3.100374628600966,-3.319449318060952,-3.1974882068150468,-0.023903599704892864,-27.61437908496732,27.2070028106058,-0.4,4.991610640008002
RBF,RBF_I__base_s0,0,2,d3_oof,immediate,6.878616253849978,6.845892157708722,6.83817275415024,0.03968042187516285,-28.512229634121688,28.51466820177666,-3.6,6.695759519934654
RBF,RBF_I__base_s0,0,2,hddm_w,confirmed,-1.2659863066787236,-1.2712355326256142,-1.1780696806552915,-0.011488014716402595,-34.33225523886531,34.07097626223291,-0.3999999999999999,3.7661137600429413
RBF,RBF_I__base_s0,0,2,hddm_w,immediate,1.409446623923194,1.404189620598556,1.3842082519225363,0.0013718888101220683,-46.40017519035106,46.11255968304493,-20.4,1.1936241199262412
RBF,RBF_I__base_s0,0,2,hellinger,confirmed,0.9749862318889857,0.8735502216536295,0.9714363698182793,-0.004178431528878979,-26.327403813759176,26.02970889347917,-1.2,9.830934240110217
RBF,RBF_I__base_s0,0,2,hellinger,immediate,11.289171125721554,11.39995346289464,11.287605430043469,0.0626457096986931,-29.226467219190077,29.34769112683846,-8.4,6.129074439965187
RBF,RBF_I__base_s0,0,2,none,none,-4.39423711066842,-4.446755544696812,-4.365757976279372,-0.02725740584230496,-24.487905127686815,24.5013714401815,0.0,9.605666880030181
RBF,RBF_I__base_s0,0,3,adwin,confirmed,2.399390803581758,2.473305500660239,2.3733388968540714,0.01758441481966111,-37.99814643188137,23.996854829479002,-3.6,5.5237381599843545
RBF,RBF_I__base_s0,0,3,adwin,immediate,2.5401314939590303,2.6491744167449593,2.523263372992135,0.014921749814710283,-59.47426067907996,37.68382078499873,-18.4,1.8384654399938896
RBF,RBF_I__base_s0,0,3,d3_oof,confirmed,-5.9886183615607935,-5.986206475194722,-5.926577125963695,-0.029874291268345066,-35.928328699413036,22.94531284991266,0.3999999999999999,5.169060319941487
RBF,RBF_I__base_s0,0,3,d3_oof,immediate,4.8837699467632945,4.9005998419995755,4.792791967282739,0.027754293021548082,-40.27298003201618,24.06652632836177,-1.6,7.843213360011578
RBF,RBF_I__base_s0,0,3,hddm_w,confirmed,0.01291822761917416,-0.07713780643067158,0.039679876676501635,-0.002499362471240163,-37.62462437161233,33.04568957366019,-2.4,5.141671080049122
RBF,RBF_I__base_s0,0,3,hddm_w,immediate,0.5860795898802729,0.6095553695913525,0.5700393365776102,-0.0005352666193334521,-53.61024517651024,45.3417138193418,-34.4,0.977921080030498
RBF,RBF_I__base_s0,0,3,hellinger,confirmed,0.3753085076727558,0.4164189336758328,0.35195932986437084,-0.0033861506053262103,-32.21838402561295,27.38488028943531,-1.6,8.383779480028895
RBF,RBF_I__base_s0,0,3,hellinger,immediate,3.339021886197213,3.387499978602293,3.3451129830251225,0.020599752335690336,-42.14339876990479,36.0271320722792,-4.0,4.064991799928251
RBF,RBF_I__base_s0,0,3,none,none,-3.40633265116026,-3.3597278711484213,-3.384277281832082,-0.017506257872992315,-27.469317830763618,24.91701626829499,0.0,9.720314759947357
RBF,RBF_I__base_s0,0,4,adwin,confirmed,0.20737154862353613,0.19382980455315835,0.1831034654996233,-0.0014230701520170363,-56.51515406492435,29.31060764310353,-1.6,5.36054739998654
RBF,RBF_I__base_s0,0,4,adwin,immediate,1.8602247771605684,1.823845932522583,1.8394800887589047,0.011371528305277323,-71.19970381838682,46.9104089156368,-18.4,1.933468959946186
RBF,RBF_I__base_s0,0,4,d3_oof,confirmed,-1.813991120418279,-1.7402029254793838,-1.780828203973217,-0.0103060278232745,-40.0787573835047,28.388670276129556,-0.7999999999999999,10.454905320052056
RBF,RBF_I__base_s0,0,4,d3_oof,immediate,1.8949000197172938,1.9452672167388774,1.9409018825311875,0.011815870210418189,-52.52006798714304,36.01427224533809,-2.0,4.519451400078832
RBF,RBF_I__base_s0,0,4,hddm_w,confirmed,2.02068276232501,2.078705770975431,2.050481515646274,0.008455413371294629,-38.04082594281676,30.14503717671501,-2.4000000000000004,6.138489480037244
RBF,RBF_I__base_s0,0,4,hddm_w,immediate,0.9267128549962922,0.9559314116016071,0.9125692236158667,0.0025890266778136883,-83.25395890480117,52.520507884173504,-46.00000000000001,2.2313692800700657
RBF,RBF_I__base_s0,0,4,hellinger,confirmed,0.08566824631660586,0.0739415950517297,0.12113607107373525,-0.0028744646101305227,-38.698820322097504,27.2425999424142,-2.4,4.700750560034066
RBF,RBF_I__base_s0,0,4,hellinger,immediate,7.454497242978253,7.549985891345267,7.446532652018267,0.047006424364071764,-50.43501674435825,31.35038701045013,-9.2,2.8225875199772403
RBF,RBF_I__base_s0,0,4,none,none,-2.693110505238683,-2.6124114176809043,-2.6340172692031483,-0.015117965405540668,-37.308786160240984,23.954563674651517,0.0,9.990988839976492
RBF,RBF_I__base_s0,0,5,adwin,confirmed,5.507924312784285,5.571485904655682,5.542618767268726,0.03332092998781744,-41.73283577901855,25.69621072226729,-3.6,10.234531880076975
RBF,RBF_I__base_s0,0,5,adwin,immediate,1.5943812508923738,1.7201382621583439,1.5720153637257095,0.009127162972035752,-69.54069751129317,40.15001816742903,-15.6,2.0378890799358444
RBF,RBF_I__base_s0,0,5,d3_oof,confirmed,-2.937197016569326,-2.9199345973601853,-2.932889031766106,-0.014402314176000242,-38.82607109789288,32.35892866919849,-0.3999999999999999,9.339541119895873
RBF,RBF_I__base_s0,0,5,d3_oof,immediate,9.883803942099146,9.97705792914968,9.790395796212703,0.05659795256143152,-17.367638393984453,22.92580222886978,-2.8000000000000003,11.037755720037968
RBF,RBF_I__base_s0,0,5,hddm_w,confirmed,3.536194834068762,3.543119406844897,3.53548239206265,0.020239689762053148,-41.51398670070986,32.82779765963695,-3.2,7.032841639965767
RBF,RBF_I__base_s0,0,5,hddm_w,immediate,0.7111824257711841,0.7273706111970757,0.6985343543438716,0.0016586639657134583,-66.51889677618473,46.833143363413285,-37.6,1.4609194799326346
RBF,RBF_I__base_s0,0,5,hellinger,confirmed,3.01946572930194,2.974569167694785,2.9284131186019136,0.019048656647706053,-38.27053112987851,23.47331378882977,-1.6,7.806074799969796
RBF,RBF_I__base_s0,0,5,hellinger,immediate,11.919444652193711,12.061220124026617,11.934665928148313,0.07223182409999951,-49.89478409696697,30.86820401276199,-8.799999999999999,8.040823679976167
RBF,RBF_I__base_s0,0,5,none,none,-2.9834306733116156,-2.9728978921317317,-2.9787599601866943,-0.014991769622197393,-37.10614180297972,31.71834014404531,0.0,8.996460160054273
RBF,RBF_I__base_s0,0,6,adwin,confirmed,5.093861122254029,5.136636472552214,5.136089373728825,0.027994128260856788,-48.74545943764295,23.32990750256937,-2.0,8.5510589200072
RBF,RBF_I__base_s0,0,6,adwin,immediate,4.817818995233858,4.949628342496471,4.7552561888606455,0.029874720534026844,-73.84804251311718,34.74978259150921,-10.4,2.523687040060757
RBF,RBF_I__base_s0,0,6,d3_oof,confirmed,-1.1857573140965028,-1.1484364043854445,-1.1840772624425178,-0.00535948216529325,-32.333849051526975,24.54908914312819,-0.3999999999999999,7.311608400009572
RBF,RBF_I__base_s0,0,6,d3_oof,immediate,2.8868839195262397,2.9933018373627496,2.938430254197455,0.01908248381709876,-36.6238396340643,28.47317122753916,-1.6,8.55577416000888
RBF,RBF_I__base_s0,0,6,hddm_w,confirmed,2.53401233350784,2.546991233049467,2.523978492902046,0.013985322780328713,-65.010762814476,33.42556723851688,-3.2,5.383333399984988
RBF,RBF_I__base_s0,0,6,hddm_w,immediate,0.7574160825134735,0.7969553748880864,0.7400159859460742,0.0014484645536319007,-78.21202744517693,53.669968264007316,-42.0,1.1480499999597704
RBF,RBF_I__base_s0,0,6,hellinger,confirmed,5.805723454742006,5.961933053046087,5.762173746560173,0.0313968813394887,-37.474774653571906,27.6509718441887,-2.4,8.516123879980299
RBF,RBF_I__base_s0,0,6,hellinger,immediate,11.050523868125294,11.17977783654245,10.973206309985272,0.06547956264582888,-48.99434952240011,32.36619495612301,-8.0,6.338558879960331
RBF,RBF_I__base_s0,0,6,none,none,-4.080800114224326,-4.082153317592374,-4.085883296367476,-0.018825780842600448,-28.8292075877842,25.18945597054538,0.0,6.916129439976061
RBF,RBF_I__base_s1,1,0,adwin,confirmed,1.795061543997345,1.6560265993270984,1.8873637463858617,0.0039455264758624375,,19.27710843373494,-0.7999999999999999,12.640256880130618
RBF,RBF_I__base_s1,1,0,adwin,immediate,10.483865492589606,11.204359703487443,11.22786254622582,0.07238190608932982,,23.29317269076305,-6.4,7.086236200015993
RBF,RBF_I__base_s1,1,0,d3_oof,confirmed,-0.7535999674118998,-0.9867997543743456,-1.0749565050720444,-0.005202532041311381,,20.48192771084337,0.0,5.99928339999169
RBF,RBF_I__base_s1,1,0,d3_oof,immediate,5.577997596627126,5.9199707078063994,6.185550623624502,0.03322661672683558,,20.08032128514056,-2.4,6.419148600101469
RBF,RBF_I__base_s1,1,0,hddm_w,confirmed,4.004263610626435,4.356666195333625,4.767994571455847,0.022241066824942313,,21.6867469879518,-2.0,12.000989080034199
RBF,RBF_I__base_s1,1,0,hddm_w,immediate,0.6069534872668814,0.6045648510930257,0.60411511380839,5.911917685264001e-05,,42.16867469879518,-19.6,1.9993052800185964
RBF,RBF_I__base_s1,1,0,hellinger,confirmed,3.727264703685851,3.760438254481735,4.0142731280900845,0.018478771842788788,,13.65461847389558,-0.7999999999999999,14.513809600006788
RBF,RBF_I__base_s1,1,0,hellinger,immediate,5.194408424025587,5.640786706017753,5.586489695174901,0.033703231989000715,,29.71887550200803,-6.799999999999999,3.9747744400054223
RBF,RBF_I__base_s1,1,0,none,none,-0.5112259238388761,-0.4522641096769364,-0.5619191090518005,-0.008308284393626852,,17.269076305220878,0.0,12.111615759972487
RBF,RBF_I__base_s1,1,1,adwin,confirmed,1.8928258640940165,1.8929665268313745,2.2785863648122517,0.007493087888832184,-30.24566717146222,30.098261752583475,-0.8,5.360992040019482
RBF,RBF_I__base_s1,1,1,adwin,immediate,4.075550094030267,4.78175677485051,5.049358446232666,0.027304544196254277,-33.9923719782377,34.16213686956175,-4.3999999999999995,4.163950359914452
RBF,RBF_I__base_s1,1,1,d3_oof,confirmed,-1.408756695837543,-1.3905788086217785,-0.9478952219245107,-0.007154062184647869,-26.549441920466656,26.0254265973757,-0.3999999999999999,8.797464520018554
RBF,RBF_I__base_s1,1,1,d3_oof,immediate,1.0285621176837956,1.3152924740121863,1.7929664730292005,0.005316912670246365,-30.927141174491002,30.923083049598787,-2.0,4.451304959971463
RBF,RBF_I__base_s1,1,1,hddm_w,confirmed,0.6368259184075242,0.6204724487995361,0.7004136337262046,0.0045587234668659216,-25.79785742329912,25.685940704458112,-2.0,3.554675959981978
RBF,RBF_I__base_s1,1,1,hddm_w,immediate,0.7237275362712348,0.7793493863293754,0.7602734332041394,0.001393110148269927,-46.73004655336811,47.03372956613503,-25.199999999999996,1.750606479961423
RBF,RBF_I__base_s1,1,1,hellinger,confirmed,4.368164135430741,4.898485704049104,5.733343665580392,0.027266507010270113,-23.422513881877837,23.27021484180554,-2.0,10.07542367996648
RBF,RBF_I__base_s1,1,1,hellinger,immediate,6.563108905379078,7.603782558310124,8.055704038327072,0.04517970026838136,-30.02692242974928,30.137088584911297,-8.399999999999999,5.49251152006909
RBF,RBF_I__base_s1,1,1,none,none,-1.1249686000013526,-1.048781878017846,-0.7669309510456745,-0.007656580814042302,-28.51814459588311,28.04043963920912,0.0,9.057004120014607
RBF,RBF_I__base_s1,1,2,adwin,confirmed,0.3829102537119877,0.7245553609450339,0.6787457203748404,-0.0026177709520166514,-23.942213681264956,23.61195747850226,-1.2,8.745119880046694
RBF,RBF_I__base_s1,1,2,adwin,immediate,6.818382407853729,7.910722437338413,7.389251201328206,0.040464897655528964,-33.23724756414147,33.3654952941973,-5.199999999999999,6.691783919930458
RBF,RBF_I__base_s1,1,2,d3_oof,confirmed,-2.707528531566328,-2.4086414455738003,-1.9322720997920872,-0.018653190152446264,-25.94652911230235,26.15726634617555,-0.3999999999999999,9.665948199946431
RBF,RBF_I__base_s1,1,2,d3_oof,immediate,1.3082767001826312,1.689350747866869,1.7475757805208048,0.007583632618368252,-33.76993358281919,33.723226578193064,-2.0,4.947170480061324
RBF,RBF_I__base_s1,1,2,hddm_w,confirmed,1.0428194143645597,1.5644247110571774,1.7763816078207428,0.001185059713474379,-26.357843633053502,26.55562326494685,-2.0,6.26877243993804
RBF,RBF_I__base_s1,1,2,hddm_w,immediate,1.91726694411819,2.0481882036550827,1.9991637022925612,0.005310520245080275,-54.854859917062804,54.539350441239534,-30.8,1.7309547200799003
RBF,RBF_I__base_s1,1,2,hellinger,confirmed,-0.40870917151528685,-0.4000738927543712,-0.5366063997051307,-0.00599687483430511,-30.47098884056505,30.53919245265985,-0.4,4.574301240034401
RBF,RBF_I__base_s1,1,2,hellinger,immediate,8.54419422511592,10.33904142534896,10.31016115698976,0.05181919089197251,-28.554330602474632,28.500575529825987,-8.799999999999999,8.126796079985798
RBF,RBF_I__base_s1,1,2,none,none,-3.7476322703726583,-3.694571678424574,-3.7155097872345944,-0.024361143349732384,-21.551869458211115,21.19586069921231,0.0,8.850253480020914
RBF,RBF_I__base_s1,1,3,adwin,confirmed,3.9132884794253586,4.1554773783537335,4.581161551315804,0.026025929654848845,-44.347532496764394,20.042983363846208,-2.8,10.392956760060045
RBF,RBF_I__base_s1,1,3,adwin,immediate,0.8262442885948462,1.02558274677913,0.989900947607536,0.004603221550662173,-75.52473130380957,40.52425774098543,-21.599999999999998,2.483040399942549
RBF,RBF_I__base_s1,1,3,d3_oof,confirmed,2.8792950106250825,3.1482696360475626,3.298559628844311,0.01257104210540938,-30.87614653086489,21.95236010507044,-1.2,10.813455320056526
RBF,RBF_I__base_s1,1,3,d3_oof,immediate,1.5554031759825615,1.8484858455105835,2.2061061802484017,0.013544823574060505,-27.764335152776997,28.646621030008752,-1.6,7.058034479990599
RBF,RBF_I__base_s1,1,3,hddm_w,confirmed,5.260942475202491,5.5578925161519965,5.963798156792466,0.035399445746185476,-45.00872207529121,29.37843269919605,-4.4,6.764847160037604
RBF,RBF_I__base_s1,1,3,hddm_w,immediate,0.7101491584800446,0.6852936778634078,0.6242549586742752,0.0022121003323707367,-68.60615609701199,42.22021014088991,-34.8,1.426647640019656
RBF,RBF_I__base_s1,1,3,hellinger,confirmed,2.4278139490675033,2.5841682345154715,2.936011623834822,0.017454643845546625,-37.78909459231332,24.51096473772188,-2.4,7.044153359998017
RBF,RBF_I__base_s1,1,3,hellinger,immediate,8.235965049255556,8.900346688762928,9.531733343533277,0.061742945465033894,-39.33093241798436,24.23833877258616,-7.199999999999999,8.61452456014231
RBF,RBF_I__base_s1,1,3,none,none,-0.9756064442980938,-0.8936370089301704,-0.9372704414647326,-0.009568498068815878,-23.183838838557204,17.6410889118841,0.0,9.709310880023985
RBF,RBF_I__base_s1,1,4,adwin,confirmed,3.7286225414649765,4.002980565757975,4.349074262356312,0.026280569255760056,-50.945939116225006,28.50539812970185,-3.2,8.405161439906806
RBF,RBF_I__base_s1,1,4,adwin,immediate,5.59972300109306,6.074465622187586,6.315013115678592,0.04135083266907835,-85.06039522229148,40.13127077560373,-25.599999999999998,2.9468732800334685
RBF,RBF_I__base_s1,1,4,d3_oof,confirmed,-0.029193512251102227,0.04542781900139792,0.31380740758238934,-0.0023218638313978746,-30.374500918142154,18.24020407357033,-0.3999999999999999,10.696749120019383
