dataset,base_key,attack_seed,category,mode,level,condition,run_id,detector,policy,guarded,series,rows,common_host_rows,mask_sha256,correct,accuracy,macro_f1,macro_recall,roc_auc,poison_admission_rate,clean_withhold_rate,resets_per_100k,seconds_per_100k,rl_seed,rl_variant,rl_model_sha256
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__immediate__guarded,adwin,immediate,True,immediate,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,123388,0.645466386972238,0.5339755706694083,0.5488685983458865,0.8319053243450886,0.5651959146314888,0.4169639703737069,40.226672140244624,95.44054159539417,,,
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__none__none__guarded,none,none,True,none,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027236,0.8920544522090337,0.092825298028838,0.0,293.392115386597,,,
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__rl__guarded__r7,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,130236,0.6812895935886504,0.5405231321727801,0.5462677710648318,0.841392376202599,0.5943978730513867,0.385638311485563,30.118431448593405,115.9595060990018,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__rl__guarded__r17,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,129233,0.6760427074560188,0.5290690655995207,0.5461605921000197,0.8730739395901921,0.620853975679563,0.3441036613143468,20.629062636022883,131.93120614005093,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__rl__guarded__r27,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,126470,0.6615889224266456,0.5289198901316926,0.529478774256696,0.8226976096016416,0.556420798767997,0.4154181617161547,32.38762833855592,109.25996705537356,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121407,0.635103394520849,0.5335609741591383,0.5422658319787206,0.7923398922354521,0.5390303787537593,0.4804317003383376,52.19152846913789,88.31675985503074,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,124039,0.6488718933255214,0.4614113004665329,0.4649609264364696,0.9114234071027237,0.8920544522090337,0.092825298028838,0.0,449.2660739799711,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RADAR,radar,2,3,concept,moderate,radar__concept__moderate__a2,radar__concept__moderate__a2__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121407,0.635103394520849,0.5335609741591383,0.5422658319787206,0.7923398922354521,0.5390303787537593,0.4804317003383376,52.19152846913789,87.15574684425226,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,125698,0.6575504417742113,0.50893336477481,0.5088844457648847,0.8920629322230619,0.8254616369065757,0.1485398982309357,8.045334428048923,182.0567432073534,,,
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__immediate__guarded,adwin,immediate,True,immediate,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,115197,0.6026176887545054,0.4650635002929572,0.484770540510136,0.8320110308507996,0.5901291103314383,0.4173779090344703,44.14619404108897,109.31557539613016,,,
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__none__none__guarded,none,none,True,none,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121858,0.637462662363139,0.4378750182385013,0.4543022966027134,0.8909749658841221,0.9240486492604232,0.0711513133083068,0.0,295.2619932006831,,,
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__rl__guarded__r7,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,129038,0.6750226249078002,0.5320720277960297,0.5431634814552331,0.8634222638498744,0.6381689490958794,0.3948018868471897,29.70585019587295,138.09988206364315,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__rl__guarded__r17,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,130055,0.6803427477362014,0.5398276713717762,0.5497579601984642,0.882666850274888,0.6428614958689918,0.3605375077603263,25.373747042308143,146.26176225829525,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__rl__guarded__r27,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,127077,0.6647642563075105,0.5259862315310617,0.5344316455424187,0.8572329483243777,0.6326232120003831,0.4205139511810201,31.76875645947524,132.99390761892025,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113929,0.5959845365948075,0.4599773516998536,0.4752495741049615,0.8010465882624015,0.5679113378546616,0.4733624986219981,53.63556285365949,108.41884163690187,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,121858,0.637462662363139,0.4378750182385013,0.4543022966027134,0.8909749658841221,0.9240486492604232,0.0711513133083068,0.0,462.64807415322855,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RADAR,radar,2,4,concept,severe,radar__concept__severe__a2,radar__concept__severe__a2__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113929,0.5959845365948075,0.4599773516998536,0.4752495741049615,0.8010465882624015,0.5679113378546616,0.4733624986219981,53.63556285365949,109.0919572235764,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,120394,0.6298041964626676,0.5127573206767425,0.5034514245241622,0.8391157346192637,0.7823069999709665,0.1901919478651271,6.395009417167093,86.84087758096724,,,
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__immediate__guarded,adwin,immediate,True,immediate,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,111479,0.583168114835139,0.4840105210042575,0.4742930797238417,0.7384651786328007,0.5106698022820312,0.3927572252411827,31.97504708583547,43.11013782277977,,,
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__none__none__guarded,none,none,True,none,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,135046,0.7064516297780405,0.529055256600629,0.5432230795722179,0.927263436767394,0.949714020265366,0.056788309584083,0.0,189.4070978621905,,,
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__rl__guarded__r7,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,110102,0.5759647626869497,0.4135625049440157,0.41277669700401437,0.7555784181836211,0.5601718781755364,0.3917589632409216,28.674397064071805,52.53818581836117,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__rl__guarded__r17,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,116256,0.6081575216702152,0.48302648948061006,0.4730145646202097,0.77107849072816,0.6072351421188631,0.334402412210536,17.32841261425922,64.84337670936684,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__rl__guarded__r27,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113513,0.5938083604919413,0.448638734160568,0.42995279843486295,0.73703042216265,0.5552216705861859,0.4152027623701299,38.37005650300256,45.69057262154124,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,110195,0.5764512635945617,0.4536994558872257,0.4322470996311545,0.7075863920524414,0.5152135412130187,0.4494866629637118,54.46072535910041,38.00993248108927,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,135046,0.7064516297780405,0.529055256600629,0.5432230795722179,0.9272634367673939,0.949714020265366,0.056788309584083,0.0,313.97475823766985,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RADAR,radar,2,5,splice,moderate,radar__splice__moderate__a2,radar__splice__moderate__a2__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,110195,0.5764512635945617,0.4536994558872257,0.4322470996311545,0.7075863920524414,0.5152135412130187,0.4494866629637118,54.46072535910041,37.820290147768326,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,120319,0.6294118570210451,0.5026275356627954,0.4878598601185444,0.8270920177486273,0.8001183813096803,0.1841900650454622,5.982428164446636,134.32687104568004,,,
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__immediate__guarded,adwin,immediate,True,immediate,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,112282,0.5873687624567773,0.4614057785449922,0.4484658227566347,0.7381915884114771,0.5306442206418704,0.4251135829547234,36.71973149212073,55.38698561949932,,,
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__none__none__guarded,none,none,True,none,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,131244,0.6865626356840568,0.4950376777323181,0.4876938349894613,0.9093572689258576,0.9369880661194432,0.0671952698429276,0.0,252.2005594189173,,,
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__rl__guarded__r7,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,114122,0.5969941567579161,0.47504407147891825,0.4562974178413235,0.7385550537212773,0.583628561231862,0.3683569202917471,29.912140822233177,73.42271919928858,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__rl__guarded__r17,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,113971,0.5962042466821161,0.45764660818092634,0.4321124776707899,0.7532779953485127,0.5726782900864358,0.3674633430234245,21.454225141463795,74.5581395886562,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__rl__guarded__r27,adwin,rl,True,rl,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,116063,0.6071479015071066,0.48776363352016816,0.4689291985897639,0.7357754509531984,0.5767258863365337,0.38259323086207,38.16376587664233,57.60361252020426,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,111689,0.584266665271682,0.4662445693482212,0.4500165011771483,0.7155365733235891,0.5035732005605703,0.44916473735211,53.84185348001972,53.28356488768449,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,131244,0.6865626356840568,0.4950376777323181,0.4876938349894613,0.9093572689258576,0.9369880661194432,0.0671952698429276,0.0,358.67736967070243,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RADAR,radar,2,6,splice,severe,radar__splice__severe__a2,radar__splice__severe__a2__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,484753,191161,e0cc6af06256f2065fdea583aad7b1391405b98a3b92be73622a362eddf64e4e,111689,0.584266665271682,0.4662445693482212,0.4500165011771483,0.7155365733235891,0.5035732005605703,0.44916473735211,53.84185348001972,53.2812989707807,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,102358,0.6959389171805628,0.6961795496459307,0.6958216249580049,0.8780974836117912,,0.1927710843373494,0.0,30.811340839974584,,,
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__immediate__guarded,adwin,immediate,True,immediate,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,84898,0.5772272044275525,0.5764224225941119,0.5771542136544717,0.808843774558003,,0.2891566265060241,2.8,20.2841917200014,,,
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__none__none__guarded,none,none,True,none,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100980,0.6865698026230801,0.685871383758949,0.6859708447550628,0.8740127743266068,,0.180722891566265,0.0,28.022169280052186,,,
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__rl__guarded__r7,adwin,rl,True,rl,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76773,0.5219847836876781,0.5205967573731809,0.5223578632715304,0.7686328323352826,,0.4618473895582329,39.6,19.987436200026423,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__rl__guarded__r17,adwin,rl,True,rl,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,98738,0.6713262940324587,0.6715286478462803,0.6711190171624556,0.8634065060891357,,0.2891566265060241,0.0,37.12967075994239,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__rl__guarded__r27,adwin,rl,True,rl,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76799,0.5221615594340456,0.5208118931752929,0.5224650290674081,0.7661678854183686,,0.5020080321285141,49.6,19.795352680049835,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76799,0.5221615594340456,0.5208118931752929,0.5224650290674081,0.7661678854183686,,0.5020080321285141,49.6,19.658180200029165,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,100980,0.6865698026230801,0.685871383758949,0.6859708447550628,0.8740127743266068,,0.180722891566265,0.0,37.444259600061926,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RBF,RBF_I__base_s0,0,0,clean,none,RBF_I__base_s0__clean__none__anone,RBF_I__base_s0__clean__none__anone__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76799,0.5221615594340456,0.5208118931752929,0.5224650290674081,0.7661678854183686,,0.5020080321285141,49.6,19.30073264008388,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RBF,RBF_I__base_s0,0,1,instance,moderate,RBF_I__base_s0__instance__moderate__a0,RBF_I__base_s0__instance__moderate__a0__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,96642,0.6570754492483631,0.6578663520122561,0.6569107710301179,0.8551817839659821,0.8210212909387113,0.1763043175348846,0.0,29.14000479998067,,,
RBF,RBF_I__base_s0,0,1,instance,moderate,RBF_I__base_s0__instance__moderate__a0,RBF_I__base_s0__instance__moderate__a0__adwin__immediate__guarded,adwin,immediate,True,immediate,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94421,0.6419747210682695,0.6425748997440752,0.6419779309798169,0.8455762209370727,0.7318970844334588,0.2645211696558313,0.0,27.249167320039124,,,
RBF,RBF_I__base_s0,0,1,instance,moderate,RBF_I__base_s0__instance__moderate__a0,RBF_I__base_s0__instance__moderate__a0__none__none__guarded,none,none,True,none,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,93834,0.6379836686406625,0.6389632203780309,0.6380811856501937,0.8457604775095043,0.7869220830290433,0.2128112745585922,0.0,28.36743499999866,,,
RBF,RBF_I__base_s0,0,1,instance,moderate,RBF_I__base_s0__instance__moderate__a0,RBF_I__base_s0__instance__moderate__a0__adwin__rl__guarded__r7,adwin,rl,True,rl,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,76584,0.520699759992929,0.5218194011440861,0.5209810709509463,0.76175645780797,0.4922195382281894,0.5057129207556184,37.2,19.86574304001406,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RBF,RBF_I__base_s0,0,1,instance,moderate,RBF_I__base_s0__instance__moderate__a0,RBF_I__base_s0__instance__moderate__a0__adwin__rl__guarded__r17,adwin,rl,True,rl,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,94280,0.6410160525975837,0.6417103508147194,0.6411066925354477,0.8475139191184652,0.776220437054098,0.2203704440949897,0.3999999999999999,31.642575320042667,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RBF,RBF_I__base_s0,0,1,instance,moderate,RBF_I__base_s0__instance__moderate__a0,RBF_I__base_s0__instance__moderate__a0__adwin__rl__guarded__r27,adwin,rl,True,rl,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,75580,0.5138734965562725,0.5148197510885715,0.5140482720184015,0.7585821385648017,0.5010673557665299,0.4978253080398909,50.0,19.514920399989933,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
RBF,RBF_I__base_s0,0,1,instance,moderate,RBF_I__base_s0__instance__moderate__a0,RBF_I__base_s0__instance__moderate__a0__adwin__rl_alarm__guarded__r7,adwin,rl_alarm,True,rl_alarm,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,75580,0.5138734965562725,0.5148197510885715,0.5140482720184015,0.7585821385648017,0.5010673557665299,0.4978253080398909,50.0,19.552261280082167,7.0,alarm,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d
RBF,RBF_I__base_s0,0,1,instance,moderate,RBF_I__base_s0__instance__moderate__a0,RBF_I__base_s0__instance__moderate__a0__adwin__rl_alarm__guarded__r17,adwin,rl_alarm,True,rl_alarm,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,93834,0.6379836686406625,0.6389632203780309,0.6380811856501937,0.8457604775095043,0.7869220830290433,0.2128112745585922,0.0,37.824376119952646,17.0,alarm,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22
RBF,RBF_I__base_s0,0,1,instance,moderate,RBF_I__base_s0__instance__moderate__a0,RBF_I__base_s0__instance__moderate__a0__adwin__rl_alarm__guarded__r27,adwin,rl_alarm,True,rl_alarm,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,75580,0.5138734965562725,0.5148197510885715,0.5140482720184015,0.7585821385648017,0.5010673557665299,0.4978253080398909,50.0,19.49983432004228,27.0,alarm,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242
RBF,RBF_I__base_s0,0,2,instance,severe,RBF_I__base_s0__instance__severe__a0,RBF_I__base_s0__instance__severe__a0__adwin__confirmed__guarded,adwin,confirmed,True,confirmed,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,91811,0.6242291557598297,0.6243841668497574,0.6240774673577187,0.8311137668430554,0.7649080250656963,0.2375695596717573,0.0,27.02760971998796,,,
RBF,RBF_I__base_s0,0,2,instance,severe,RBF_I__base_s0__instance__severe__a0,RBF_I__base_s0__instance__severe__a0__adwin__immediate__guarded,adwin,immediate,True,immediate,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,88402,0.6010511357841705,0.6025408928124074,0.6010644867079963,0.8212816085080421,0.6998686072367091,0.3015644576885307,0.7999999999999999,22.02576959999278,,,
RBF,RBF_I__base_s0,0,2,instance,severe,RBF_I__base_s0__instance__severe__a0,RBF_I__base_s0__instance__severe__a0__none__none__guarded,none,none,True,none,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,90491,0.6152543870980901,0.6157093419013144,0.6152543985866005,0.8250937233257223,0.7551209487231318,0.245013714401815,0.0,27.77419280000031,,,
RBF,RBF_I__base_s0,0,2,instance,severe,RBF_I__base_s0__instance__severe__a0,RBF_I__base_s0__instance__severe__a0__adwin__rl__guarded__r7,adwin,rl,True,rl,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,73255,0.4980656653907084,0.4978934976753272,0.4979051396510254,0.7506616805687835,0.5176537969139546,0.4764259027236915,38.8,19.272715479973705,7.0,alarm_persistence,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd
RBF,RBF_I__base_s0,0,2,instance,severe,RBF_I__base_s0__instance__severe__a0,RBF_I__base_s0__instance__severe__a0__adwin__rl__guarded__r17,adwin,rl,True,rl,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,92556,0.6292944607999782,0.6304833626022213,0.6290690191198064,0.830834727471073,0.6990263459335624,0.3012822683507726,0.3999999999999999,30.19050807999447,17.0,alarm_persistence,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a
RBF,RBF_I__base_s0,0,2,instance,severe,RBF_I__base_s0__instance__severe__a0,RBF_I__base_s0__instance__severe__a0__adwin__rl__guarded__r27,adwin,rl,True,rl,250000,147079,aa2957ca157e0770b49e5f556e18e105f58b5b3dba5008b03097254de6bd3040,72820,0.4951080711726351,0.49521708952177146,0.49483804123357833,0.7470285698489475,0.5005895829122027,0.497516733827729,50.0,19.418739080056547,27.0,alarm_persistence,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece
