epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,SEA_A__s112__instance__moderate,17,hellinger,SEA_A,53.839999999999996,57000,3,2,0.1
0,SEA_A__s112__clean__none,17,hellinger,SEA_A,53.76,57000,4,2,0.1
0,SEA_A__s112__concept__severe,17,hellinger,SEA_A,53.62,57000,0,2,0.1
0,SEA_A__s112__instance__severe,17,hellinger,SEA_A,53.78,57000,5,2,0.1
0,SEA_A__s112__splice__severe,17,hellinger,SEA_A,53.96,57000,4,2,0.1
0,SEA_A__s112__splice__moderate,17,hellinger,SEA_A,54.04,57000,4,2,0.1
0,SEA_A__s112__concept__moderate,17,hellinger,SEA_A,53.28,57000,4,2,0.1
1,SEA_A__s112__splice__severe,17,hellinger,SEA_A,53.44,57000,7,2,0.1
1,SEA_A__s112__concept__moderate,17,hellinger,SEA_A,53.46,57000,3,2,0.1
1,SEA_A__s112__concept__severe,17,hellinger,SEA_A,53.64,57000,1,2,0.1
1,SEA_A__s112__instance__moderate,17,hellinger,SEA_A,53.98,57000,4,2,0.1
1,SEA_A__s112__clean__none,17,hellinger,SEA_A,54.28,57000,4,2,0.1
1,SEA_A__s112__splice__moderate,17,hellinger,SEA_A,54.1,57000,6,2,0.1
1,SEA_A__s112__instance__severe,17,hellinger,SEA_A,53.86,57000,5,2,0.1
2,SEA_A__s112__concept__moderate,17,hellinger,SEA_A,53.68,57000,25,2,0.1
2,SEA_A__s112__concept__severe,17,hellinger,SEA_A,53.46,57000,1,2,0.1
2,SEA_A__s112__splice__moderate,17,hellinger,SEA_A,53.98,57000,37,2,0.1
2,SEA_A__s112__clean__none,17,hellinger,SEA_A,53.78,57000,6,2,0.1
2,SEA_A__s112__instance__severe,17,hellinger,SEA_A,54.04,57000,30,2,0.1
2,SEA_A__s112__splice__severe,17,hellinger,SEA_A,53.96,57000,4,2,0.1
2,SEA_A__s112__instance__moderate,17,hellinger,SEA_A,54.3,57000,25,2,0.1
3,SEA_A__s112__concept__moderate,17,hellinger,SEA_A,53.54,57000,3,2,0.1
3,SEA_A__s112__splice__severe,17,hellinger,SEA_A,53.58,57000,5,2,0.1
3,SEA_A__s112__clean__none,17,hellinger,SEA_A,54.3,57000,33,2,0.1
3,SEA_A__s112__instance__severe,17,hellinger,SEA_A,54.12,57000,8,2,0.1
3,SEA_A__s112__concept__severe,17,hellinger,SEA_A,53.78,57000,20,2,0.1
3,SEA_A__s112__splice__moderate,17,hellinger,SEA_A,54.06,57000,5,2,0.1
3,SEA_A__s112__instance__moderate,17,hellinger,SEA_A,54.32,57000,26,2,0.1
