epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__splice__moderate__a0,47,adwin,radar,191.66,229900,4,4,0.1
0,radar__training__clean__none__aNone,47,adwin,radar,188.78,229900,5,4,0.1
0,radar__training__instance__severe__a0,47,adwin,radar,190.02,229900,9,4,0.1
0,radar__training__concept__severe__a0,47,adwin,radar,188.74,229900,4,4,0.1
0,radar__training__instance__moderate__a0,47,adwin,radar,194.46,229900,6,4,0.1
0,radar__training__concept__moderate__a0,47,adwin,radar,197.34,229900,8,4,0.1
0,radar__training__splice__severe__a0,47,adwin,radar,191.26,229900,6,4,0.1
1,radar__training__clean__none__aNone,47,adwin,radar,193.06,229900,26,4,0.1
1,radar__training__instance__moderate__a0,47,adwin,radar,194.26,229900,10,4,0.1
1,radar__training__splice__moderate__a0,47,adwin,radar,195.78,229900,6,4,0.1
1,radar__training__splice__severe__a0,47,adwin,radar,189.86,229900,44,4,0.1
1,radar__training__concept__moderate__a0,47,adwin,radar,195.1,229900,8,4,0.1
1,radar__training__concept__severe__a0,47,adwin,radar,184.48,229900,88,4,0.1
1,radar__training__instance__severe__a0,47,adwin,radar,192.6,229900,30,4,0.1
2,radar__training__clean__none__aNone,47,adwin,radar,193.98,229900,53,4,0.1
2,radar__training__splice__moderate__a0,47,adwin,radar,185.98,229900,122,4,0.1
2,radar__training__splice__severe__a0,47,adwin,radar,189.7,229900,62,4,0.1
2,radar__training__concept__moderate__a0,47,adwin,radar,194.72,229900,39,4,0.1
2,radar__training__instance__moderate__a0,47,adwin,radar,203.28,229900,94,4,0.1
2,radar__training__instance__severe__a0,47,adwin,radar,198.4,229900,93,4,0.1
2,radar__training__concept__severe__a0,47,adwin,radar,186.12,229900,20,4,0.1
3,radar__training__instance__moderate__a0,47,adwin,radar,197.28,229900,67,4,0.1
3,radar__training__instance__severe__a0,47,adwin,radar,193.72,229900,124,4,0.1
3,radar__training__concept__severe__a0,47,adwin,radar,202.54,229900,76,4,0.1
3,radar__training__clean__none__aNone,47,adwin,radar,199.86,229900,37,4,0.1
3,radar__training__splice__severe__a0,47,adwin,radar,190.28,229900,74,4,0.1
3,radar__training__concept__moderate__a0,47,adwin,radar,199.18,229900,22,4,0.1
3,radar__training__splice__moderate__a0,47,adwin,radar,188.46,229900,74,4,0.1
