epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,RBF_I__s112__clean__none,7,hellinger,RBF_I,32.76,57000,2,4,0.1
0,RBF_I__s112__splice__moderate,7,hellinger,RBF_I,31.26,57000,3,4,0.1
0,RBF_I__s112__splice__severe,7,hellinger,RBF_I,32.9,57000,1,4,0.1
0,RBF_I__s112__instance__severe,7,hellinger,RBF_I,29.88,57000,3,4,0.1
0,RBF_I__s112__concept__severe,7,hellinger,RBF_I,31.42,57000,2,4,0.1
0,RBF_I__s112__instance__moderate,7,hellinger,RBF_I,31.16,57000,2,4,0.1
0,RBF_I__s112__concept__moderate,7,hellinger,RBF_I,33.28,57000,3,4,0.1
1,RBF_I__s112__splice__severe,7,hellinger,RBF_I,33.5,57000,2,4,0.1
1,RBF_I__s112__instance__severe,7,hellinger,RBF_I,30.34,57000,2,4,0.1
1,RBF_I__s112__clean__none,7,hellinger,RBF_I,32.98,57000,2,4,0.1
1,RBF_I__s112__concept__moderate,7,hellinger,RBF_I,33.76,57000,2,4,0.1
1,RBF_I__s112__concept__severe,7,hellinger,RBF_I,34.14,57000,0,4,0.1
1,RBF_I__s112__instance__moderate,7,hellinger,RBF_I,33.56,57000,1,4,0.1
1,RBF_I__s112__splice__moderate,7,hellinger,RBF_I,31.8,57000,5,4,0.1
2,RBF_I__s112__concept__severe,7,hellinger,RBF_I,31.8,57000,2,4,0.1
2,RBF_I__s112__instance__severe,7,hellinger,RBF_I,31.94,57000,1,4,0.1
2,RBF_I__s112__clean__none,7,hellinger,RBF_I,31.7,57000,3,4,0.1
2,RBF_I__s112__concept__moderate,7,hellinger,RBF_I,32.1,57000,3,4,0.1
2,RBF_I__s112__splice__severe,7,hellinger,RBF_I,32.34,57000,1,4,0.1
2,RBF_I__s112__instance__moderate,7,hellinger,RBF_I,33.56,57000,2,4,0.1
2,RBF_I__s112__splice__moderate,7,hellinger,RBF_I,34.5,57000,0,4,0.1
3,RBF_I__s112__concept__severe,7,hellinger,RBF_I,32.7,57000,1,4,0.1
3,RBF_I__s112__instance__moderate,7,hellinger,RBF_I,32.54,57000,2,4,0.1
3,RBF_I__s112__splice__severe,7,hellinger,RBF_I,34.62,57000,1,4,0.1
3,RBF_I__s112__concept__moderate,7,hellinger,RBF_I,32.74,57000,4,4,0.1
3,RBF_I__s112__clean__none,7,hellinger,RBF_I,32.44,57000,1,4,0.1
3,RBF_I__s112__instance__severe,7,hellinger,RBF_I,31.98,57000,2,4,0.1
3,RBF_I__s112__splice__moderate,7,hellinger,RBF_I,32.38,57000,21,4,0.1
