stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,alarm_rate,alarm_blocks,monitored_blocks,poison_exposed_blocks,poison_alarm_blocks,poison_alarm_rate,unexposed_blocks,unexposed_alarm_blocks,unexposed_alarm_rate,event_recall,detected_events,scheduled_events,detection_delay,seconds_per_100k,detector,learner_resets,status,folder
RBF_I,splice,moderate,115.0,1439472368.0,,RBF_I__s115,RBF_I__s115__splice__moderate,0.6949152542372882,41,59,28,24,0.8571428571428571,0,0,,1.0,3.0,3.0,1.6666666666666667,0.13038902315505158,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s115__splice__moderate
RBF_I,splice,severe,115.0,1488950345.0,,RBF_I__s115,RBF_I__s115__splice__severe,0.7627118644067796,45,59,29,27,0.9310344827586207,0,0,,1.0,3.0,3.0,1.0,0.13563881676721698,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s115__splice__severe
RBF_I,clean,none,116.0,,,RBF_I__s116,RBF_I__s116__clean__none,0.4745762711864407,28,59,0,0,,8,3,0.375,1.0,3.0,3.0,1.0,0.12441354134352878,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s116__clean__none
RBF_I,concept,moderate,116.0,3612327157.0,,RBF_I__s116,RBF_I__s116__concept__moderate,0.6949152542372882,41,59,26,24,0.9230769230769231,0,0,,1.0,3.0,3.0,1.0,0.1382932751342499,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s116__concept__moderate
RBF_I,concept,severe,116.0,87307388.0,,RBF_I__s116,RBF_I__s116__concept__severe,0.7457627118644068,44,59,29,27,0.9310344827586207,0,0,,1.0,3.0,3.0,1.0,0.1563767349095239,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s116__concept__severe
RBF_I,instance,moderate,116.0,2934809029.0,,RBF_I__s116,RBF_I__s116__instance__moderate,0.559322033898305,33,59,59,33,0.559322033898305,0,0,,1.0,3.0,3.0,1.6666666666666667,0.11985597326808299,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s116__instance__moderate
RBF_I,instance,severe,116.0,1132950715.0,,RBF_I__s116,RBF_I__s116__instance__severe,0.6271186440677966,37,59,59,37,0.6271186440677966,0,0,,1.0,3.0,3.0,1.0,0.12090381351299583,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s116__instance__severe
RBF_I,splice,moderate,116.0,2889189400.0,,RBF_I__s116,RBF_I__s116__splice__moderate,0.7288135593220338,43,59,27,24,0.8888888888888888,0,0,,1.0,3.0,3.0,1.3333333333333333,0.13254201340411478,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s116__splice__moderate
RBF_I,splice,severe,116.0,51810913.0,,RBF_I__s116,RBF_I__s116__splice__severe,0.7457627118644068,44,59,29,27,0.9310344827586207,0,0,,1.0,3.0,3.0,1.3333333333333333,0.15000562144753832,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s116__splice__severe
RBF_I,clean,none,117.0,,,RBF_I__s117,RBF_I__s117__clean__none,0.6610169491525424,39,59,0,0,,8,5,0.625,1.0,3.0,3.0,1.3333333333333333,0.1314964700335016,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s117__clean__none
RBF_I,concept,moderate,117.0,1695553040.0,,RBF_I__s117,RBF_I__s117__concept__moderate,0.7796610169491526,46,59,27,24,0.8888888888888888,0,0,,1.0,3.0,3.0,1.6666666666666667,0.14156166342824386,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s117__concept__moderate
RBF_I,concept,severe,117.0,4269849707.0,,RBF_I__s117,RBF_I__s117__concept__severe,0.7966101694915254,47,59,29,28,0.9655172413793104,0,0,,1.0,3.0,3.0,1.3333333333333333,0.15559131478463922,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s117__concept__severe
RBF_I,instance,moderate,117.0,670137400.0,,RBF_I__s117,RBF_I__s117__instance__moderate,0.6271186440677966,37,59,59,37,0.6271186440677966,0,0,,1.0,3.0,3.0,1.0,0.12529701154562645,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s117__instance__moderate
RBF_I,instance,severe,117.0,2977372565.0,,RBF_I__s117,RBF_I__s117__instance__severe,0.6271186440677966,37,59,59,37,0.6271186440677966,0,0,,1.0,3.0,3.0,1.3333333333333333,0.12116591004693571,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s117__instance__severe
RBF_I,splice,moderate,117.0,559821452.0,,RBF_I__s117,RBF_I__s117__splice__moderate,0.711864406779661,42,59,28,26,0.9285714285714286,0,0,,1.0,3.0,3.0,1.3333333333333333,0.14647499648466084,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s117__splice__moderate
RBF_I,splice,severe,117.0,3664738830.0,,RBF_I__s117,RBF_I__s117__splice__severe,0.6610169491525424,39,59,29,24,0.8275862068965517,0,0,,1.0,3.0,3.0,1.3333333333333333,0.14174041323713027,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s117__splice__severe
RBF_I,clean,none,118.0,,,RBF_I__s118,RBF_I__s118__clean__none,0.4915254237288136,29,59,0,0,,8,4,0.5,1.0,3.0,3.0,1.3333333333333333,0.13028694840613753,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s118__clean__none
RBF_I,concept,moderate,118.0,3840731115.0,,RBF_I__s118,RBF_I__s118__concept__moderate,0.7966101694915254,47,59,28,26,0.9285714285714286,0,0,,1.0,3.0,3.0,1.6666666666666667,0.14805298841868836,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s118__concept__moderate
RBF_I,concept,severe,118.0,3811301496.0,,RBF_I__s118,RBF_I__s118__concept__severe,0.7966101694915254,47,59,29,27,0.9310344827586207,0,0,,1.0,3.0,3.0,2.0,0.15864360185029605,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s118__concept__severe
RBF_I,instance,moderate,118.0,2809264908.0,,RBF_I__s118,RBF_I__s118__instance__moderate,0.6610169491525424,39,59,59,39,0.6610169491525424,0,0,,1.0,3.0,3.0,1.0,0.1225824982005482,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s118__instance__moderate
RBF_I,instance,severe,118.0,217127006.0,,RBF_I__s118,RBF_I__s118__instance__severe,0.559322033898305,33,59,59,33,0.559322033898305,0,0,,1.0,3.0,3.0,1.6666666666666667,0.12140680327623463,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s118__instance__severe
RBF_I,splice,moderate,118.0,2850602314.0,,RBF_I__s118,RBF_I__s118__splice__moderate,0.7966101694915254,47,59,29,26,0.896551724137931,0,0,,1.0,3.0,3.0,1.6666666666666667,0.14232417146558873,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s118__splice__moderate
RBF_I,splice,severe,118.0,3587607091.0,,RBF_I__s118,RBF_I__s118__splice__severe,0.7288135593220338,43,59,29,23,0.7931034482758621,0,0,,1.0,3.0,3.0,2.0,0.15202825855036886,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s118__splice__severe
RBF_I,clean,none,119.0,,,RBF_I__s119,RBF_I__s119__clean__none,0.5423728813559322,32,59,0,0,,8,4,0.5,1.0,3.0,3.0,1.6666666666666667,0.12440840674874683,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s119__clean__none
RBF_I,concept,moderate,119.0,1226255551.0,,RBF_I__s119,RBF_I__s119__concept__moderate,0.7796610169491526,46,59,28,27,0.9642857142857143,0,0,,1.0,3.0,3.0,1.0,0.1429493019046883,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s119__concept__moderate
RBF_I,concept,severe,119.0,1687454488.0,,RBF_I__s119,RBF_I__s119__concept__severe,0.711864406779661,42,59,29,28,0.9655172413793104,0,0,,1.0,3.0,3.0,2.0,0.153078610310331,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s119__concept__severe
RBF_I,instance,moderate,119.0,1785768086.0,,RBF_I__s119,RBF_I__s119__instance__moderate,0.576271186440678,34,59,59,34,0.576271186440678,0,0,,1.0,3.0,3.0,1.3333333333333333,0.11565944189593816,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s119__instance__moderate
RBF_I,instance,severe,119.0,80988754.0,,RBF_I__s119,RBF_I__s119__instance__severe,0.6440677966101694,38,59,59,38,0.6440677966101694,0,0,,1.0,3.0,3.0,1.3333333333333333,0.12357402326112303,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s119__instance__severe
RBF_I,splice,moderate,119.0,1925764227.0,,RBF_I__s119,RBF_I__s119__splice__moderate,0.7966101694915254,47,59,28,24,0.8571428571428571,0,0,,1.0,3.0,3.0,1.6666666666666667,0.13922499842010438,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s119__splice__moderate
RBF_I,splice,severe,119.0,3024123001.0,,RBF_I__s119,RBF_I__s119__splice__severe,0.711864406779661,42,59,29,28,0.9655172413793104,0,0,,1.0,3.0,3.0,2.0,0.16847750657082844,hddm_w,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hddm_w/RBF_I__s119__splice__severe
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.13559322033898305,8,59,0,0,,8,1,0.125,1.0,3.0,3.0,7.0,0.0301036833843682,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s115__clean__none
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,0.1016949152542373,6,59,26,3,0.11538461538461539,0,0,,1.0,3.0,3.0,5.333333333333333,0.022310348382840555,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s115__concept__moderate
RBF_I,concept,severe,115.0,1773327730.0,,RBF_I__s115,RBF_I__s115__concept__severe,0.11864406779661017,7,59,29,3,0.10344827586206896,0,0,,1.0,3.0,3.0,6.0,0.02348416349074493,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s115__concept__severe
RBF_I,instance,moderate,115.0,2781123431.0,,RBF_I__s115,RBF_I__s115__instance__moderate,0.13559322033898305,8,59,59,8,0.13559322033898305,0,0,,1.0,3.0,3.0,7.0,0.02232908984296955,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s115__instance__moderate
RBF_I,instance,severe,115.0,2375605529.0,,RBF_I__s115,RBF_I__s115__instance__severe,0.13559322033898305,8,59,59,8,0.13559322033898305,0,0,,1.0,3.0,3.0,7.0,0.022318336656705167,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s115__instance__severe
RBF_I,splice,moderate,115.0,1439472368.0,,RBF_I__s115,RBF_I__s115__splice__moderate,0.0847457627118644,5,59,28,2,0.07142857142857142,0,0,,1.0,3.0,3.0,8.666666666666666,0.02274110636790283,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s115__splice__moderate
RBF_I,splice,severe,115.0,1488950345.0,,RBF_I__s115,RBF_I__s115__splice__severe,0.1016949152542373,6,59,29,3,0.10344827586206896,0,0,,1.0,3.0,3.0,7.666666666666667,0.02267701148715181,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s115__splice__severe
RBF_I,clean,none,116.0,,,RBF_I__s116,RBF_I__s116__clean__none,0.1016949152542373,6,59,0,0,,8,0,0.0,1.0,3.0,3.0,3.6666666666666665,0.022688332052590948,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s116__clean__none
RBF_I,concept,moderate,116.0,3612327157.0,,RBF_I__s116,RBF_I__s116__concept__moderate,0.1016949152542373,6,59,26,3,0.11538461538461539,0,0,,1.0,3.0,3.0,7.666666666666667,0.02435285156631532,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s116__concept__moderate
RBF_I,concept,severe,116.0,87307388.0,,RBF_I__s116,RBF_I__s116__concept__severe,0.0847457627118644,5,59,29,3,0.10344827586206896,0,0,,1.0,3.0,3.0,10.0,0.024473758288271107,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s116__concept__severe
RBF_I,instance,moderate,116.0,2934809029.0,,RBF_I__s116,RBF_I__s116__instance__moderate,0.1016949152542373,6,59,59,6,0.1016949152542373,0,0,,1.0,3.0,3.0,3.6666666666666665,0.027573748326782756,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s116__instance__moderate
RBF_I,instance,severe,116.0,1132950715.0,,RBF_I__s116,RBF_I__s116__instance__severe,0.1016949152542373,6,59,59,6,0.1016949152542373,0,0,,1.0,3.0,3.0,3.6666666666666665,0.023857646592659876,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s116__instance__severe
RBF_I,splice,moderate,116.0,2889189400.0,,RBF_I__s116,RBF_I__s116__splice__moderate,0.06779661016949153,4,59,27,3,0.1111111111111111,0,0,,1.0,3.0,3.0,12.333333333333334,0.024675756624977417,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s116__splice__moderate
RBF_I,splice,severe,116.0,51810913.0,,RBF_I__s116,RBF_I__s116__splice__severe,0.1016949152542373,6,59,29,4,0.13793103448275862,0,0,,1.0,3.0,3.0,9.0,0.02406229517267396,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s116__splice__severe
RBF_I,clean,none,117.0,,,RBF_I__s117,RBF_I__s117__clean__none,0.0847457627118644,5,59,0,0,,8,0,0.0,1.0,3.0,3.0,4.0,0.025122020063766588,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s117__clean__none
RBF_I,concept,moderate,117.0,1695553040.0,,RBF_I__s117,RBF_I__s117__concept__moderate,0.1016949152542373,6,59,27,1,0.037037037037037035,0,0,,1.0,3.0,3.0,8.333333333333334,0.02398215190623887,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s117__concept__moderate
RBF_I,concept,severe,117.0,4269849707.0,,RBF_I__s117,RBF_I__s117__concept__severe,0.1016949152542373,6,59,29,3,0.10344827586206896,0,0,,1.0,3.0,3.0,1.6666666666666667,0.024596386889849477,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s117__concept__severe
RBF_I,instance,moderate,117.0,670137400.0,,RBF_I__s117,RBF_I__s117__instance__moderate,0.0847457627118644,5,59,59,5,0.0847457627118644,0,0,,1.0,3.0,3.0,4.0,0.024542495084460825,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s117__instance__moderate
RBF_I,instance,severe,117.0,2977372565.0,,RBF_I__s117,RBF_I__s117__instance__severe,0.0847457627118644,5,59,59,5,0.0847457627118644,0,0,,1.0,3.0,3.0,4.0,0.024607355104914554,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s117__instance__severe
RBF_I,splice,moderate,117.0,559821452.0,,RBF_I__s117,RBF_I__s117__splice__moderate,0.11864406779661017,7,59,28,2,0.07142857142857142,0,0,,1.0,3.0,3.0,5.0,0.02528256838559173,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s117__splice__moderate
RBF_I,splice,severe,117.0,3664738830.0,,RBF_I__s117,RBF_I__s117__splice__severe,0.0847457627118644,5,59,29,2,0.06896551724137931,0,0,,1.0,3.0,3.0,7.666666666666667,0.026853336700393506,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s117__splice__severe
RBF_I,clean,none,118.0,,,RBF_I__s118,RBF_I__s118__clean__none,0.0847457627118644,5,59,0,0,,8,0,0.0,1.0,3.0,3.0,7.0,0.027636453257097553,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s118__clean__none
RBF_I,concept,moderate,118.0,3840731115.0,,RBF_I__s118,RBF_I__s118__concept__moderate,0.0847457627118644,5,59,28,1,0.03571428571428571,0,0,,1.0,3.0,3.0,6.0,0.0241229883977212,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s118__concept__moderate
RBF_I,concept,severe,118.0,3811301496.0,,RBF_I__s118,RBF_I__s118__concept__severe,0.0847457627118644,5,59,29,2,0.06896551724137931,0,0,,1.0,3.0,3.0,5.333333333333333,0.02600055823374229,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s118__concept__severe
RBF_I,instance,moderate,118.0,2809264908.0,,RBF_I__s118,RBF_I__s118__instance__moderate,0.0847457627118644,5,59,59,5,0.0847457627118644,0,0,,1.0,3.0,3.0,7.0,0.024245353270089257,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s118__instance__moderate
RBF_I,instance,severe,118.0,217127006.0,,RBF_I__s118,RBF_I__s118__instance__severe,0.0847457627118644,5,59,59,5,0.0847457627118644,0,0,,1.0,3.0,3.0,7.0,0.025471039892484743,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s118__instance__severe
RBF_I,splice,moderate,118.0,2850602314.0,,RBF_I__s118,RBF_I__s118__splice__moderate,0.06779661016949153,4,59,29,3,0.10344827586206896,0,0,,1.0,3.0,3.0,12.0,0.024095005113243438,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s118__splice__moderate
RBF_I,splice,severe,118.0,3587607091.0,,RBF_I__s118,RBF_I__s118__splice__severe,0.0847457627118644,5,59,29,3,0.10344827586206896,0,0,,1.0,3.0,3.0,9.333333333333334,0.025391461531398818,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s118__splice__severe
RBF_I,clean,none,119.0,,,RBF_I__s119,RBF_I__s119__clean__none,0.11864406779661017,7,59,0,0,,8,1,0.125,1.0,3.0,3.0,7.0,0.02732688012959746,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s119__clean__none
RBF_I,concept,moderate,119.0,1226255551.0,,RBF_I__s119,RBF_I__s119__concept__moderate,0.13559322033898305,8,59,28,2,0.07142857142857142,0,0,,1.0,3.0,3.0,3.0,0.023811113157231983,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s119__concept__moderate
RBF_I,concept,severe,119.0,1687454488.0,,RBF_I__s119,RBF_I__s119__concept__severe,0.1016949152542373,6,59,29,1,0.034482758620689655,0,0,,1.0,3.0,3.0,4.0,0.024967098191458113,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s119__concept__severe
RBF_I,instance,moderate,119.0,1785768086.0,,RBF_I__s119,RBF_I__s119__instance__moderate,0.11864406779661017,7,59,59,7,0.11864406779661017,0,0,,1.0,3.0,3.0,7.0,0.023999858482663207,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s119__instance__moderate
RBF_I,instance,severe,119.0,80988754.0,,RBF_I__s119,RBF_I__s119__instance__severe,0.11864406779661017,7,59,59,7,0.11864406779661017,0,0,,1.0,3.0,3.0,7.0,0.024046801651517548,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s119__instance__severe
RBF_I,splice,moderate,119.0,1925764227.0,,RBF_I__s119,RBF_I__s119__splice__moderate,0.0847457627118644,5,59,28,2,0.07142857142857142,0,0,,1.0,3.0,3.0,11.333333333333334,0.024221113077752914,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s119__splice__moderate
RBF_I,splice,severe,119.0,3024123001.0,,RBF_I__s119,RBF_I__s119__splice__severe,0.1016949152542373,6,59,29,3,0.10344827586206896,0,0,,1.0,3.0,3.0,5.666666666666667,0.024449931903897475,hellinger,0,complete,results/per_dataset_study/passive_detectors/runs/RBF_I/hellinger/RBF_I__s119__splice__severe
SEA_A,clean,none,115.0,,,SEA_A__s115,SEA_A__s115__clean__none,0.06779661016949153,4,59,0,0,,13,0,0.0,0.6666666666666666,2.0,3.0,1.6800000000000002,0.013297773208857203,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s115__clean__none
SEA_A,concept,moderate,115.0,2983410498.0,,SEA_A__s115,SEA_A__s115__concept__moderate,0.576271186440678,34,59,33,29,0.8787878787878788,2,0,0.0,1.0,3.0,3.0,0.5133333333333333,0.012988475209567696,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s115__concept__moderate
SEA_A,concept,severe,115.0,3074832534.0,,SEA_A__s115,SEA_A__s115__concept__severe,0.7457627118644068,44,59,44,42,0.9545454545454546,0,0,,1.0,3.0,3.0,0.18000000000000002,0.01320159014236803,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s115__concept__severe
SEA_A,instance,moderate,115.0,2392216387.0,,SEA_A__s115,SEA_A__s115__instance__moderate,0.03389830508474576,2,59,59,2,0.03389830508474576,0,0,,0.6666666666666666,2.0,3.0,15.68,0.01323318836512044,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s115__instance__moderate
SEA_A,instance,severe,115.0,345179728.0,,SEA_A__s115,SEA_A__s115__instance__severe,0.01694915254237288,1,59,59,1,0.01694915254237288,0,0,,0.3333333333333333,1.0,3.0,7.18,0.012842776583662877,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s115__instance__severe
SEA_A,splice,moderate,115.0,1669518770.0,,SEA_A__s115,SEA_A__s115__splice__moderate,0.06779661016949153,4,59,37,4,0.10810810810810811,1,0,0.0,1.0,3.0,3.0,5.513333333333333,0.013006394777524596,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s115__splice__moderate
SEA_A,splice,severe,115.0,3823887799.0,,SEA_A__s115,SEA_A__s115__splice__severe,0.0847457627118644,5,59,57,5,0.08771929824561403,0,0,,1.0,3.0,3.0,5.846666666666667,0.013659228279720992,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s115__splice__severe
SEA_A,clean,none,116.0,,,SEA_A__s116,SEA_A__s116__clean__none,0.05084745762711865,3,59,0,0,,13,0,0.0,1.0,3.0,3.0,13.513333333333334,0.012877841557686526,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s116__clean__none
SEA_A,concept,moderate,116.0,2842105116.0,,SEA_A__s116,SEA_A__s116__concept__moderate,0.5254237288135594,31,59,34,30,0.8823529411764706,2,0,0.0,1.0,3.0,3.0,0.18000000000000002,0.01323589992049771,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s116__concept__moderate
SEA_A,concept,severe,116.0,1226260622.0,,SEA_A__s116,SEA_A__s116__concept__severe,0.7966101694915254,47,59,46,45,0.9782608695652174,0,0,,1.0,3.0,3.0,0.18000000000000002,0.013119165184131514,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s116__concept__severe
SEA_A,instance,moderate,116.0,453400147.0,,SEA_A__s116,SEA_A__s116__instance__moderate,0.03389830508474576,2,59,59,2,0.03389830508474576,0,0,,0.6666666666666666,2.0,3.0,17.68,0.01312208318267949,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s116__instance__moderate
SEA_A,instance,severe,116.0,3914142360.0,,SEA_A__s116,SEA_A__s116__instance__severe,0.01694915254237288,1,59,59,1,0.01694915254237288,0,0,,0.3333333333333333,1.0,3.0,18.18,0.013118462957208976,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s116__instance__severe
SEA_A,splice,moderate,116.0,921862620.0,,SEA_A__s116,SEA_A__s116__splice__moderate,0.1016949152542373,6,59,33,4,0.12121212121212122,0,0,,0.6666666666666666,2.0,3.0,1.18,0.012843676522606984,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s116__splice__moderate
SEA_A,splice,severe,116.0,1993734708.0,,SEA_A__s116,SEA_A__s116__splice__severe,0.0847457627118644,5,59,46,4,0.08695652173913043,0,0,,0.6666666666666666,2.0,3.0,4.18,0.013025275014418488,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s116__splice__severe
SEA_A,clean,none,117.0,,,SEA_A__s117,SEA_A__s117__clean__none,0.06779661016949153,4,59,0,0,,13,1,0.07692307692307693,0.6666666666666666,2.0,3.0,6.18,0.013010140003946919,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__clean__none
SEA_A,concept,moderate,117.0,4256973585.0,,SEA_A__s117,SEA_A__s117__concept__moderate,0.5932203389830508,35,59,36,33,0.9166666666666666,1,0,0.0,1.0,3.0,3.0,0.18000000000000002,0.013031246489845216,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__concept__moderate
SEA_A,concept,severe,117.0,228998761.0,,SEA_A__s117,SEA_A__s117__concept__severe,0.7796610169491526,46,59,50,45,0.9,1,0,0.0,1.0,3.0,3.0,0.18000000000000002,0.013038332787497591,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__concept__severe
SEA_A,instance,moderate,117.0,1195402420.0,,SEA_A__s117,SEA_A__s117__instance__moderate,0.01694915254237288,1,59,59,1,0.01694915254237288,0,0,,0.3333333333333333,1.0,3.0,16.18,0.012949373340234159,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__instance__moderate
SEA_A,instance,severe,117.0,4063383392.0,,SEA_A__s117,SEA_A__s117__instance__severe,0.03389830508474576,2,59,59,2,0.03389830508474576,0,0,,0.6666666666666666,2.0,3.0,16.68,0.0133015230918924,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__instance__severe
SEA_A,splice,moderate,117.0,1275875057.0,,SEA_A__s117,SEA_A__s117__splice__moderate,0.11864406779661017,7,59,36,6,0.16666666666666666,1,0,0.0,1.0,3.0,3.0,1.5133333333333334,0.012885561639753481,adwin,0,complete,results/per_dataset_study/passive_detectors/runs/SEA_A/adwin/SEA_A__s117__splice__moderate
