stream,detector,filter,population,metric,mean_difference,min_condition_difference,max_condition_difference,defined_conditions,positive_conditions
RBF_I,d3_oof,random_rows,attacked,macro_f1,-0.018712503472137543,-0.03586050700849005,2.6043476797243947e-05,6,1
RBF_I,d3_oof,random_rows,attacked,macro_recall,-0.018422240650206378,-0.0363342805358288,-0.0003194251236556811,6,0
RBF_I,d3_oof,random_rows,attacked,poison_admission_rate,-0.1510905908024143,-0.21776828203886742,-0.08851193907341055,6,0
RBF_I,d3_oof,random_rows,attacked,roc_auc,-0.011477806629435748,-0.021352199307180242,-0.0013320434962169614,6,0
RBF_I,d3_oof,random_rows,attacked,scored_resets,-0.05555555555555555,-0.3333333333333333,0.3333333333333333,6,2
RBF_I,d3_oof,random_rows,attacked,total_seconds,-3.5091556898330762,-6.334423722333667,-1.4444964306664285,6,0
RBF_I,d3_oof,random_rows,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,d3_oof,random_rows,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,d3_oof,random_rows,clean,filter_poison_recall,,,,0,0
RBF_I,d3_oof,random_rows,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,d3_oof,random_rows,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,d3_oof,random_rows,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,d3_oof,random_rows,clean,poison_admission_rate,,,,0,0
RBF_I,d3_oof,random_rows,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,d3_oof,random_rows,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,d3_oof,random_rows,clean,total_seconds,-7.077246416666942,-7.077246416666942,-7.077246416666942,1,0
RBF_I,hddm_w,learned_features,attacked,accuracy,-0.008500185833441013,-0.024119261951913978,0.015988163179031956,6,2
RBF_I,hddm_w,learned_features,attacked,filter_legitimate_rejection,0.056404488876212466,0.05520501866702013,0.057549955951644464,6,6
RBF_I,hddm_w,learned_features,attacked,filter_poison_recall,0.059264580461432625,0.05610229660615149,0.06444325956378584,6,6
RBF_I,hddm_w,learned_features,attacked,legitimate_withhold_rate,0.04859947217349652,0.02389761858684301,0.11461949835629055,6,6
RBF_I,hddm_w,learned_features,attacked,macro_f1,-0.00826457179401458,-0.023958267745945266,0.01607216146939931,6,2
RBF_I,hddm_w,learned_features,attacked,macro_recall,-0.008647295361777446,-0.023600986841376903,0.015275768852823926,6,2
RBF_I,hddm_w,learned_features,attacked,poison_admission_rate,-0.058978948880980715,-0.11970168990997217,0.0010799534302574076,6,1
RBF_I,hddm_w,learned_features,attacked,roc_auc,-0.006668753619508101,-0.01769881338302226,0.0067394416177924965,6,2
RBF_I,hddm_w,learned_features,attacked,scored_resets,-0.11111111111111115,-2.0,1.3333333333333333,6,3
RBF_I,hddm_w,learned_features,attacked,total_seconds,-2.3975274075558746,-6.395689041667232,1.0047617636670718,6,1
RBF_I,hddm_w,learned_features,clean,accuracy,-0.023239625167335982,-0.023239625167335982,-0.023239625167335982,1,0
RBF_I,hddm_w,learned_features,clean,filter_legitimate_rejection,0.055430141619108,0.055430141619108,0.055430141619108,1,1
RBF_I,hddm_w,learned_features,clean,filter_poison_recall,,,,0,0
RBF_I,hddm_w,learned_features,clean,legitimate_withhold_rate,0.07079123511590225,0.07079123511590225,0.07079123511590225,1,1
RBF_I,hddm_w,learned_features,clean,macro_f1,-0.023370275199126527,-0.023370275199126527,-0.023370275199126527,1,0
RBF_I,hddm_w,learned_features,clean,macro_recall,-0.022549357087745858,-0.022549357087745858,-0.022549357087745858,1,0
RBF_I,hddm_w,learned_features,clean,poison_admission_rate,,,,0,0
RBF_I,hddm_w,learned_features,clean,roc_auc,-0.012391537290946811,-0.012391537290946811,-0.012391537290946811,1,0
RBF_I,hddm_w,learned_features,clean,scored_resets,1.3333333333333333,1.3333333333333333,1.3333333333333333,1,1
RBF_I,hddm_w,learned_features,clean,total_seconds,-11.545028361333607,-11.545028361333607,-11.545028361333607,1,0
RBF_I,hddm_w,learned_features_label,attacked,accuracy,-0.014796471601775526,-0.03409105765672863,-0.00017755231452124912,6,0
RBF_I,hddm_w,learned_features_label,attacked,filter_legitimate_rejection,0.025607292098004913,0.025029777603638902,0.026097410237052966,6,6
RBF_I,hddm_w,learned_features_label,attacked,filter_poison_recall,0.02351883333740616,0.010657941328733699,0.03416674251139177,6,6
RBF_I,hddm_w,learned_features_label,attacked,legitimate_withhold_rate,0.03421359338643304,-1.9427736269099032e-05,0.084852528835777,6,5
RBF_I,hddm_w,learned_features_label,attacked,macro_f1,-0.014805713623923362,-0.035021887888153524,-0.0010154340602306355,6,0
RBF_I,hddm_w,learned_features_label,attacked,macro_recall,-0.014181160583574715,-0.035146984070478705,-0.0012455505220224279,6,0
RBF_I,hddm_w,learned_features_label,attacked,poison_admission_rate,-0.0551830160633667,-0.2108479012976865,0.03139355409778007,6,2
RBF_I,hddm_w,learned_features_label,attacked,roc_auc,-0.007830098745646762,-0.01820247475928934,0.0023359193020935733,6,1
RBF_I,hddm_w,learned_features_label,attacked,scored_resets,-0.22222222222222224,-1.0,1.3333333333333333,6,1
RBF_I,hddm_w,learned_features_label,attacked,total_seconds,-2.0095313634446934,-5.071061861001604,0.0730440553337175,6,1
RBF_I,hddm_w,learned_features_label,clean,accuracy,-0.015979708306911866,-0.015979708306911866,-0.015979708306911866,1,0
RBF_I,hddm_w,learned_features_label,clean,filter_legitimate_rejection,0.02517720002818284,0.02517720002818284,0.02517720002818284,1,1
RBF_I,hddm_w,learned_features_label,clean,filter_poison_recall,,,,0,0
RBF_I,hddm_w,learned_features_label,clean,legitimate_withhold_rate,0.034597336715282194,0.034597336715282194,0.034597336715282194,1,1
RBF_I,hddm_w,learned_features_label,clean,macro_f1,-0.0159397828745923,-0.0159397828745923,-0.0159397828745923,1,0
RBF_I,hddm_w,learned_features_label,clean,macro_recall,-0.015266022652477748,-0.015266022652477748,-0.015266022652477748,1,0
RBF_I,hddm_w,learned_features_label,clean,poison_admission_rate,,,,0,0
RBF_I,hddm_w,learned_features_label,clean,roc_auc,-0.007939220074541472,-0.007939220074541472,-0.007939220074541472,1,0
RBF_I,hddm_w,learned_features_label,clean,scored_resets,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,1
RBF_I,hddm_w,learned_features_label,clean,total_seconds,-9.249933499667046,-9.249933499667046,-9.249933499667046,1,0
RBF_I,hddm_w,none,attacked,accuracy,0.0,0.0,0.0,6,0
RBF_I,hddm_w,none,attacked,filter_legitimate_rejection,0.0,0.0,0.0,6,0
RBF_I,hddm_w,none,attacked,filter_poison_recall,0.0,0.0,0.0,6,0
RBF_I,hddm_w,none,attacked,legitimate_withhold_rate,0.0,0.0,0.0,6,0
RBF_I,hddm_w,none,attacked,macro_f1,0.0,0.0,0.0,6,0
RBF_I,hddm_w,none,attacked,macro_recall,0.0,0.0,0.0,6,0
RBF_I,hddm_w,none,attacked,poison_admission_rate,0.0,0.0,0.0,6,0
RBF_I,hddm_w,none,attacked,roc_auc,0.0,0.0,0.0,6,0
RBF_I,hddm_w,none,attacked,scored_resets,0.0,0.0,0.0,6,0
RBF_I,hddm_w,none,attacked,total_seconds,0.0,0.0,0.0,6,0
RBF_I,hddm_w,none,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,hddm_w,none,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,hddm_w,none,clean,filter_poison_recall,,,,0,0
RBF_I,hddm_w,none,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,hddm_w,none,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,hddm_w,none,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,hddm_w,none,clean,poison_admission_rate,,,,0,0
RBF_I,hddm_w,none,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,hddm_w,none,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,hddm_w,none,clean,total_seconds,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_blocks,attacked,accuracy,-0.11330093447221108,-0.3141900937081661,-0.01066036441284742,6,0
RBF_I,hddm_w,oracle_blocks,attacked,filter_legitimate_rejection,0.5067025591554608,0.22776139743245058,1.0,6,6
RBF_I,hddm_w,oracle_blocks,attacked,filter_poison_recall,1.0,1.0,1.0,6,6
RBF_I,hddm_w,oracle_blocks,attacked,legitimate_withhold_rate,0.34571967084693916,0.11991370056387497,0.7546650465430712,6,6
RBF_I,hddm_w,oracle_blocks,attacked,macro_f1,-0.11585732881838133,-0.3221431856906281,-0.009978752650777967,6,0
RBF_I,hddm_w,oracle_blocks,attacked,macro_recall,-0.11001813056226317,-0.30658839148414235,-0.008546655571937603,6,0
RBF_I,hddm_w,oracle_blocks,attacked,poison_admission_rate,-0.6393888801694118,-0.7570241264622575,-0.5274034916345278,6,0
RBF_I,hddm_w,oracle_blocks,attacked,roc_auc,-0.08891013568474965,-0.25714735025073465,-0.0023682413519598247,6,0
RBF_I,hddm_w,oracle_blocks,attacked,scored_resets,-1.5555555555555556,-2.3333333333333335,-0.3333333333333333,6,0
RBF_I,hddm_w,oracle_blocks,attacked,total_seconds,-10.289444731500124,-18.697613860666632,-4.190154041999752,6,0
RBF_I,hddm_w,oracle_blocks,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_blocks,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_blocks,clean,filter_poison_recall,,,,0,0
RBF_I,hddm_w,oracle_blocks,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_blocks,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_blocks,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_blocks,clean,poison_admission_rate,,,,0,0
RBF_I,hddm_w,oracle_blocks,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_blocks,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_blocks,clean,total_seconds,-5.9513176943340405,-5.9513176943340405,-5.9513176943340405,1,0
RBF_I,hddm_w,oracle_rows,attacked,accuracy,-0.0077570715843791604,-0.020624068287097102,0.011009652645670406,6,1
RBF_I,hddm_w,oracle_rows,attacked,filter_legitimate_rejection,0.0,0.0,0.0,6,0
RBF_I,hddm_w,oracle_rows,attacked,filter_poison_recall,1.0,1.0,1.0,6,6
RBF_I,hddm_w,oracle_rows,attacked,legitimate_withhold_rate,-0.0022070022743586053,-0.025915678580034445,0.05549965238150598,6,1
RBF_I,hddm_w,oracle_rows,attacked,macro_f1,-0.007522453555385389,-0.02036813234945852,0.010501064171418939,6,2
RBF_I,hddm_w,oracle_rows,attacked,macro_recall,-0.007454467703219299,-0.02092867199781127,0.010817365399431381,6,2
RBF_I,hddm_w,oracle_rows,attacked,poison_admission_rate,-0.6393888801694118,-0.7570241264622575,-0.5274034916345278,6,0
RBF_I,hddm_w,oracle_rows,attacked,roc_auc,-0.0024894546333012716,-0.009189824986574613,0.0064360958537329855,6,2
RBF_I,hddm_w,oracle_rows,attacked,scored_resets,0.3888888888888889,-0.6666666666666666,1.6666666666666667,6,3
RBF_I,hddm_w,oracle_rows,attacked,total_seconds,-3.899017458110999,-5.809989568999907,-2.0269415833317903,6,0
RBF_I,hddm_w,oracle_rows,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_rows,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_rows,clean,filter_poison_recall,,,,0,0
RBF_I,hddm_w,oracle_rows,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_rows,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_rows,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_rows,clean,poison_admission_rate,,,,0,0
RBF_I,hddm_w,oracle_rows,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_rows,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,hddm_w,oracle_rows,clean,total_seconds,-5.885765972666072,-5.885765972666072,-5.885765972666072,1,0
RBF_I,hddm_w,random_blocks,attacked,accuracy,-0.10900290024266605,-0.3141900937081661,-0.002078329664157922,6,0
RBF_I,hddm_w,random_blocks,attacked,filter_legitimate_rejection,0.6068356687528119,0.40057616537655266,1.0,6,6
RBF_I,hddm_w,random_blocks,attacked,filter_poison_recall,0.6051820485555685,0.38523301668775484,1.0,6,6
RBF_I,hddm_w,random_blocks,attacked,legitimate_withhold_rate,0.40875135178833316,0.21524347894245674,0.7546650465430712,6,6
RBF_I,hddm_w,random_blocks,attacked,macro_f1,-0.11144400480483903,-0.3221431856906281,-0.0013556817915035453,6,0
RBF_I,hddm_w,random_blocks,attacked,macro_recall,-0.10583390051199333,-0.30658839148414235,8.024220399564334e-05,6,1
RBF_I,hddm_w,random_blocks,attacked,poison_admission_rate,-0.3613886214580777,-0.7570241264622575,-0.09266925344116507,6,0
RBF_I,hddm_w,random_blocks,attacked,roc_auc,-0.08940487250389534,-0.25714735025073465,-0.004715640589390224,6,0
RBF_I,hddm_w,random_blocks,attacked,scored_resets,-3.0,-4.333333333333333,-2.3333333333333335,6,0
RBF_I,hddm_w,random_blocks,attacked,total_seconds,-9.162915573944803,-17.731189263666845,-2.513194333333255,6,0
RBF_I,hddm_w,random_blocks,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_blocks,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_blocks,clean,filter_poison_recall,,,,0,0
RBF_I,hddm_w,random_blocks,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_blocks,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_blocks,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_blocks,clean,poison_admission_rate,,,,0,0
RBF_I,hddm_w,random_blocks,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_blocks,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_blocks,clean,total_seconds,-7.0356552220000586,-7.0356552220000586,-7.0356552220000586,1,0
RBF_I,hddm_w,random_rows,attacked,accuracy,-0.026070836315361206,-0.03626465342085483,-0.012617731061606649,6,0
RBF_I,hddm_w,random_rows,attacked,filter_legitimate_rejection,0.20070933908551178,0.15033536566353656,0.25103767630734747,6,6
RBF_I,hddm_w,random_rows,attacked,filter_poison_recall,0.20149140153036127,0.15090952688938922,0.25177899438433937,6,6
RBF_I,hddm_w,random_rows,attacked,legitimate_withhold_rate,0.1462900646638745,0.05688527568331473,0.215791661233613,6,6
RBF_I,hddm_w,random_rows,attacked,macro_f1,-0.026413615628291077,-0.03674951727480839,-0.012430567492102177,6,0
RBF_I,hddm_w,random_rows,attacked,macro_recall,-0.02657978251782216,-0.038015222146100015,-0.01271446827748742,6,0
RBF_I,hddm_w,random_rows,attacked,poison_admission_rate,-0.14280761829235172,-0.2144811430071137,-0.07325287193771866,6,0
RBF_I,hddm_w,random_rows,attacked,roc_auc,-0.017968233552017977,-0.023439985339881786,-0.008031743360746598,6,0
RBF_I,hddm_w,random_rows,attacked,scored_resets,0.5555555555555555,-0.3333333333333333,1.3333333333333333,6,5
RBF_I,hddm_w,random_rows,attacked,total_seconds,-4.778664847166813,-8.502799874667591,-2.877522791998974,6,0
RBF_I,hddm_w,random_rows,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_rows,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_rows,clean,filter_poison_recall,,,,0,0
RBF_I,hddm_w,random_rows,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_rows,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_rows,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_rows,clean,poison_admission_rate,,,,0,0
RBF_I,hddm_w,random_rows,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_rows,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,hddm_w,random_rows,clean,total_seconds,-7.175433847666984,-7.175433847666984,-7.175433847666984,1,0
RBF_I,hellinger,learned_features,attacked,accuracy,-0.0026750357748303775,-0.035062844624373625,0.012142605509758356,6,3
RBF_I,hellinger,learned_features,attacked,filter_legitimate_rejection,0.056404488876212466,0.05520501866702013,0.057549955951644464,6,6
RBF_I,hellinger,learned_features,attacked,filter_poison_recall,0.059264580461432625,0.05610229660615149,0.06444325956378584,6,6
RBF_I,hellinger,learned_features,attacked,legitimate_withhold_rate,0.03092832185776837,-0.006550247406091558,0.055771478354983334,6,5
RBF_I,hellinger,learned_features,attacked,macro_f1,-0.002745284075546596,-0.03642765122741772,0.012653828413347057,6,3
RBF_I,hellinger,learned_features,attacked,macro_recall,-0.0027206218539284617,-0.03675313513154014,0.013970243701982374,6,3
RBF_I,hellinger,learned_features,attacked,poison_admission_rate,-0.010755386998717165,-0.04261447595754601,0.03428520647135972,6,3
RBF_I,hellinger,learned_features,attacked,roc_auc,-0.0025454283683465917,-0.021358899767765987,0.00857300953458188,6,3
RBF_I,hellinger,learned_features,attacked,scored_resets,-0.1111111111111111,-1.0,1.3333333333333333,6,2
RBF_I,hellinger,learned_features,attacked,total_seconds,0.747938097055541,-3.3691377503346303,3.8150239720004415,6,5
RBF_I,hellinger,learned_features,clean,accuracy,-0.010843373493975905,-0.010843373493975905,-0.010843373493975905,1,0
RBF_I,hellinger,learned_features,clean,filter_legitimate_rejection,0.055430141619108,0.055430141619108,0.055430141619108,1,1
RBF_I,hellinger,learned_features,clean,filter_poison_recall,,,,0,0
RBF_I,hellinger,learned_features,clean,legitimate_withhold_rate,0.02215458324526176,0.02215458324526176,0.02215458324526176,1,1
RBF_I,hellinger,learned_features,clean,macro_f1,-0.010775467239185396,-0.010775467239185396,-0.010775467239185396,1,0
RBF_I,hellinger,learned_features,clean,macro_recall,-0.010678219782301953,-0.010678219782301953,-0.010678219782301953,1,0
RBF_I,hellinger,learned_features,clean,poison_admission_rate,,,,0,0
RBF_I,hellinger,learned_features,clean,roc_auc,-0.0024893258297966256,-0.0024893258297966256,-0.0024893258297966256,1,0
RBF_I,hellinger,learned_features,clean,scored_resets,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,1,0
RBF_I,hellinger,learned_features,clean,total_seconds,3.4530422636653384,3.4530422636653384,3.4530422636653384,1,1
RBF_I,hellinger,learned_features_label,attacked,accuracy,-0.006360186159074799,-0.026513888033176187,0.018543835891314402,6,1
RBF_I,hellinger,learned_features_label,attacked,filter_legitimate_rejection,0.025607292098004913,0.025029777603638902,0.026097410237052966,6,6
RBF_I,hellinger,learned_features_label,attacked,filter_poison_recall,0.02351883333740616,0.010657941328733699,0.03416674251139177,6,6
RBF_I,hellinger,learned_features_label,attacked,legitimate_withhold_rate,0.014881366680617692,-0.019878371834943693,0.040478578957355536,6,4
RBF_I,hellinger,learned_features_label,attacked,macro_f1,-0.006374933078446321,-0.026235542612128387,0.019059125469104155,6,1
RBF_I,hellinger,learned_features_label,attacked,macro_recall,-0.005616476586560763,-0.026445185266256166,0.020462845995809126,6,1
RBF_I,hellinger,learned_features_label,attacked,poison_admission_rate,-0.013245141459209636,-0.10083191563016942,0.044737232159956876,6,3
RBF_I,hellinger,learned_features_label,attacked,roc_auc,-0.003219163283706448,-0.01553859941929292,0.009011724197823182,6,2
RBF_I,hellinger,learned_features_label,attacked,scored_resets,-0.27777777777777773,-1.0,1.0,6,1
RBF_I,hellinger,learned_features_label,attacked,total_seconds,-0.28964866216655416,-1.796566861334212,1.6946562083345877,6,3
RBF_I,hellinger,learned_features_label,clean,accuracy,-0.016970337490312144,-0.016970337490312144,-0.016970337490312144,1,0
RBF_I,hellinger,learned_features_label,clean,filter_legitimate_rejection,0.02517720002818284,0.02517720002818284,0.02517720002818284,1,1
RBF_I,hellinger,learned_features_label,clean,filter_poison_recall,,,,0,0
RBF_I,hellinger,learned_features_label,clean,legitimate_withhold_rate,0.1082139082646375,0.1082139082646375,0.1082139082646375,1,1
RBF_I,hellinger,learned_features_label,clean,macro_f1,-0.017372810455501802,-0.017372810455501802,-0.017372810455501802,1,0
RBF_I,hellinger,learned_features_label,clean,macro_recall,-0.016404191962183234,-0.016404191962183234,-0.016404191962183234,1,0
RBF_I,hellinger,learned_features_label,clean,poison_admission_rate,,,,0,0
RBF_I,hellinger,learned_features_label,clean,roc_auc,-0.00922933684896321,-0.00922933684896321,-0.00922933684896321,1,0
RBF_I,hellinger,learned_features_label,clean,scored_resets,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1
RBF_I,hellinger,learned_features_label,clean,total_seconds,1.5583408333332045,1.5583408333332045,1.5583408333332045,1,1
RBF_I,hellinger,none,attacked,accuracy,0.0,0.0,0.0,6,0
RBF_I,hellinger,none,attacked,filter_legitimate_rejection,0.0,0.0,0.0,6,0
RBF_I,hellinger,none,attacked,filter_poison_recall,0.0,0.0,0.0,6,0
RBF_I,hellinger,none,attacked,legitimate_withhold_rate,0.0,0.0,0.0,6,0
RBF_I,hellinger,none,attacked,macro_f1,0.0,0.0,0.0,6,0
RBF_I,hellinger,none,attacked,macro_recall,0.0,0.0,0.0,6,0
RBF_I,hellinger,none,attacked,poison_admission_rate,0.0,0.0,0.0,6,0
RBF_I,hellinger,none,attacked,roc_auc,0.0,0.0,0.0,6,0
RBF_I,hellinger,none,attacked,scored_resets,0.0,0.0,0.0,6,0
RBF_I,hellinger,none,attacked,total_seconds,0.0,0.0,0.0,6,0
RBF_I,hellinger,none,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,hellinger,none,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,hellinger,none,clean,filter_poison_recall,,,,0,0
RBF_I,hellinger,none,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,hellinger,none,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,hellinger,none,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,hellinger,none,clean,poison_admission_rate,,,,0,0
RBF_I,hellinger,none,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,hellinger,none,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,hellinger,none,clean,total_seconds,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_blocks,attacked,accuracy,-0.12793374569221175,-0.3300542520961038,-0.02883872253554276,6,0
RBF_I,hellinger,oracle_blocks,attacked,filter_legitimate_rejection,0.5067025591554608,0.22776139743245058,1.0,6,6
RBF_I,hellinger,oracle_blocks,attacked,filter_poison_recall,1.0,1.0,1.0,6,6
RBF_I,hellinger,oracle_blocks,attacked,legitimate_withhold_rate,0.386523613549177,0.18321561171394804,0.7658668585606518,6,6
RBF_I,hellinger,oracle_blocks,attacked,macro_f1,-0.1310230584614566,-0.33906128430000554,-0.02949389907089876,6,0
RBF_I,hellinger,oracle_blocks,attacked,macro_recall,-0.12554430671127567,-0.3242847291039657,-0.029061508944748942,6,0
RBF_I,hellinger,oracle_blocks,attacked,poison_admission_rate,-0.6742592071720167,-0.7649552421085044,-0.6057163170064772,6,0
RBF_I,hellinger,oracle_blocks,attacked,roc_auc,-0.09773035261937102,-0.26515262980661164,-0.01621446746509007,6,0
RBF_I,hellinger,oracle_blocks,attacked,scored_resets,-0.16666666666666666,-1.0,1.0,6,2
RBF_I,hellinger,oracle_blocks,attacked,total_seconds,-10.152007050832962,-18.218782014000073,-6.084488888333605,6,0
RBF_I,hellinger,oracle_blocks,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_blocks,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_blocks,clean,filter_poison_recall,,,,0,0
RBF_I,hellinger,oracle_blocks,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_blocks,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_blocks,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_blocks,clean,poison_admission_rate,,,,0,0
RBF_I,hellinger,oracle_blocks,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_blocks,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_blocks,clean,total_seconds,-1.3842240143330855,-1.3842240143330855,-1.3842240143330855,1,0
RBF_I,hellinger,oracle_rows,attacked,accuracy,0.012027786456276168,-0.004296759954740548,0.02584231663496091,6,5
RBF_I,hellinger,oracle_rows,attacked,filter_legitimate_rejection,0.0,0.0,0.0,6,0
RBF_I,hellinger,oracle_rows,attacked,filter_poison_recall,1.0,1.0,1.0,6,6
RBF_I,hellinger,oracle_rows,attacked,legitimate_withhold_rate,-0.03396064634905919,-0.05441531661664727,-0.02188672330536102,6,0
RBF_I,hellinger,oracle_rows,attacked,macro_f1,0.012269126518354415,-0.00483724203357964,0.026168843514846458,6,5
RBF_I,hellinger,oracle_rows,attacked,macro_recall,0.012348878877781274,-0.0025362020806615204,0.027082939639542298,6,5
RBF_I,hellinger,oracle_rows,attacked,poison_admission_rate,-0.6742592071720167,-0.7649552421085044,-0.6057163170064772,6,0
RBF_I,hellinger,oracle_rows,attacked,roc_auc,0.009363138015939527,0.00029526401454316176,0.01960398109641163,6,6
RBF_I,hellinger,oracle_rows,attacked,scored_resets,-0.16666666666666666,-0.6666666666666666,0.6666666666666666,6,1
RBF_I,hellinger,oracle_rows,attacked,total_seconds,-1.2446841132774955,-2.2822004166664556,0.738138139001118,6,1
RBF_I,hellinger,oracle_rows,clean,accuracy,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_rows,clean,filter_legitimate_rejection,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_rows,clean,filter_poison_recall,,,,0,0
RBF_I,hellinger,oracle_rows,clean,legitimate_withhold_rate,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_rows,clean,macro_f1,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_rows,clean,macro_recall,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_rows,clean,poison_admission_rate,,,,0,0
RBF_I,hellinger,oracle_rows,clean,roc_auc,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_rows,clean,scored_resets,0.0,0.0,0.0,1,0
RBF_I,hellinger,oracle_rows,clean,total_seconds,3.785198958666418,3.785198958666418,3.785198958666418,1,1
RBF_I,hellinger,random_blocks,attacked,accuracy,-0.1271302292270365,-0.3300542520961038,-0.01910661345734399,6,0
RBF_I,hellinger,random_blocks,attacked,filter_legitimate_rejection,0.6068356687528119,0.40057616537655266,1.0,6,6
RBF_I,hellinger,random_blocks,attacked,filter_poison_recall,0.6051820485555685,0.38523301668775484,1.0,6,6
RBF_I,hellinger,random_blocks,attacked,legitimate_withhold_rate,0.4428249018596415,0.2559865791156995,0.7658668585606518,6,6
RBF_I,hellinger,random_blocks,attacked,macro_f1,-0.13021265086638628,-0.33906128430000554,-0.019091901786158383,6,0
RBF_I,hellinger,random_blocks,attacked,macro_recall,-0.12456652118495622,-0.3242847291039657,-0.018085744523597163,6,0
RBF_I,hellinger,random_blocks,attacked,poison_admission_rate,-0.39843907716880667,-0.7649552421085044,-0.19183337122786867,6,0
RBF_I,hellinger,random_blocks,attacked,roc_auc,-0.09975011960241681,-0.26515262980661164,-0.014067405786564327,6,0
