epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,RBF_I__s112__clean__none,37,hddm_w,RBF_I,32.58,57000,15,2,0.1
0,RBF_I__s112__splice__severe,37,hddm_w,RBF_I,30.8,57000,10,2,0.1
0,RBF_I__s112__instance__moderate,37,hddm_w,RBF_I,31.740000000000002,57000,11,2,0.1
0,RBF_I__s112__concept__moderate,37,hddm_w,RBF_I,32.76,57000,12,2,0.1
0,RBF_I__s112__splice__moderate,37,hddm_w,RBF_I,32.4,57000,8,2,0.1
0,RBF_I__s112__concept__severe,37,hddm_w,RBF_I,31.66,57000,9,2,0.1
0,RBF_I__s112__instance__severe,37,hddm_w,RBF_I,30.48,57000,17,2,0.1
1,RBF_I__s112__concept__moderate,37,hddm_w,RBF_I,32.1,57000,9,2,0.1
1,RBF_I__s112__splice__moderate,37,hddm_w,RBF_I,32.78,57000,10,2,0.1
1,RBF_I__s112__instance__severe,37,hddm_w,RBF_I,30.56,57000,18,2,0.1
1,RBF_I__s112__splice__severe,37,hddm_w,RBF_I,32.26,57000,10,2,0.1
1,RBF_I__s112__clean__none,37,hddm_w,RBF_I,32.88,57000,14,2,0.1
1,RBF_I__s112__concept__severe,37,hddm_w,RBF_I,32.06,57000,8,2,0.1
1,RBF_I__s112__instance__moderate,37,hddm_w,RBF_I,31.8,57000,12,2,0.1
2,RBF_I__s112__clean__none,37,hddm_w,RBF_I,32.660000000000004,57000,12,2,0.1
2,RBF_I__s112__instance__severe,37,hddm_w,RBF_I,30.4,57000,16,2,0.1
2,RBF_I__s112__instance__moderate,37,hddm_w,RBF_I,32.1,57000,14,2,0.1
2,RBF_I__s112__splice__severe,37,hddm_w,RBF_I,32.1,57000,11,2,0.1
2,RBF_I__s112__concept__moderate,37,hddm_w,RBF_I,32.14,57000,7,2,0.1
2,RBF_I__s112__splice__moderate,37,hddm_w,RBF_I,32.08,57000,9,2,0.1
2,RBF_I__s112__concept__severe,37,hddm_w,RBF_I,32.22,57000,23,2,0.1
3,RBF_I__s112__concept__severe,37,hddm_w,RBF_I,31.5,57000,7,2,0.1
3,RBF_I__s112__clean__none,37,hddm_w,RBF_I,32.84,57000,28,2,0.1
3,RBF_I__s112__instance__moderate,37,hddm_w,RBF_I,31.48,57000,31,2,0.1
3,RBF_I__s112__concept__moderate,37,hddm_w,RBF_I,32.72,57000,27,2,0.1
3,RBF_I__s112__splice__moderate,37,hddm_w,RBF_I,32.36,57000,27,2,0.1
3,RBF_I__s112__instance__severe,37,hddm_w,RBF_I,30.22,57000,16,2,0.1
3,RBF_I__s112__splice__severe,37,hddm_w,RBF_I,31.92,57000,23,2,0.1
