epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__splice__moderate__a0,47,hddm_w,radar,191.66,229900,4,4,0.1
0,radar__training__clean__none__aNone,47,hddm_w,radar,188.78,229900,5,4,0.1
0,radar__training__instance__severe__a0,47,hddm_w,radar,190.02,229900,9,4,0.1
0,radar__training__concept__severe__a0,47,hddm_w,radar,188.74,229900,4,4,0.1
0,radar__training__instance__moderate__a0,47,hddm_w,radar,194.46,229900,6,4,0.1
0,radar__training__concept__moderate__a0,47,hddm_w,radar,197.34,229900,8,4,0.1
0,radar__training__splice__severe__a0,47,hddm_w,radar,191.26,229900,6,4,0.1
1,radar__training__clean__none__aNone,47,hddm_w,radar,192.34,229900,5,4,0.1
1,radar__training__instance__moderate__a0,47,hddm_w,radar,194.26,229900,10,4,0.1
1,radar__training__splice__moderate__a0,47,hddm_w,radar,195.78,229900,6,4,0.1
1,radar__training__splice__severe__a0,47,hddm_w,radar,186.3,229900,31,4,0.1
1,radar__training__concept__moderate__a0,47,hddm_w,radar,194.35999999999999,229900,3,4,0.1
1,radar__training__concept__severe__a0,47,hddm_w,radar,190.28,229900,60,4,0.1
1,radar__training__instance__severe__a0,47,hddm_w,radar,192.4,229900,6,4,0.1
2,radar__training__clean__none__aNone,47,hddm_w,radar,197.36,229900,18,4,0.1
2,radar__training__splice__moderate__a0,47,hddm_w,radar,189.4,229900,78,4,0.1
2,radar__training__splice__severe__a0,47,hddm_w,radar,188.4,229900,67,4,0.1
2,radar__training__concept__moderate__a0,47,hddm_w,radar,200.8,229900,74,4,0.1
2,radar__training__instance__moderate__a0,47,hddm_w,radar,197.0,229900,68,4,0.1
2,radar__training__instance__severe__a0,47,hddm_w,radar,183.74,229900,5,4,0.1
2,radar__training__concept__severe__a0,47,hddm_w,radar,196.26,229900,29,4,0.1
3,radar__training__instance__moderate__a0,47,hddm_w,radar,193.35999999999999,229900,42,4,0.1
3,radar__training__instance__severe__a0,47,hddm_w,radar,195.64,229900,114,4,0.1
3,radar__training__concept__severe__a0,47,hddm_w,radar,199.72,229900,47,4,0.1
3,radar__training__clean__none__aNone,47,hddm_w,radar,188.72,229900,103,4,0.1
3,radar__training__splice__severe__a0,47,hddm_w,radar,188.1,229900,66,4,0.1
3,radar__training__concept__moderate__a0,47,hddm_w,radar,201.66,229900,45,4,0.1
3,radar__training__splice__moderate__a0,47,hddm_w,radar,187.46,229900,73,4,0.1
