state,action,q_value,selected,visits,mean_reward,rejected_fraction
0,update,7.330302409025009,False,958,0.9102296450939458,0.3246346555323591
0,reset,7.683889168996038,True,675,0.9140148148148147,0.4622222222222222
1,update,6.3648168523829565,True,19,0.8978947368421052,0.10526315789473684
1,reset,0.0,False,0,,
