epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,RBF_I__s112__instance__moderate,17,adwin,RBF_I,31.94,57000,8,4,0.1
0,RBF_I__s112__clean__none,17,adwin,RBF_I,32.6,57000,7,4,0.1
0,RBF_I__s112__concept__severe,17,adwin,RBF_I,32.34,57000,8,4,0.1
0,RBF_I__s112__instance__severe,17,adwin,RBF_I,31.2,57000,9,4,0.1
0,RBF_I__s112__splice__severe,17,adwin,RBF_I,32.36,57000,4,4,0.1
0,RBF_I__s112__splice__moderate,17,adwin,RBF_I,32.24,57000,6,4,0.1
0,RBF_I__s112__concept__moderate,17,adwin,RBF_I,32.02,57000,4,4,0.1
1,RBF_I__s112__splice__severe,17,adwin,RBF_I,32.1,57000,5,4,0.1
1,RBF_I__s112__concept__moderate,17,adwin,RBF_I,32.54,57000,6,4,0.1
1,RBF_I__s112__concept__severe,17,adwin,RBF_I,32.4,57000,7,4,0.1
1,RBF_I__s112__instance__moderate,17,adwin,RBF_I,32.02,57000,7,4,0.1
1,RBF_I__s112__clean__none,17,adwin,RBF_I,32.6,57000,5,4,0.1
1,RBF_I__s112__splice__moderate,17,adwin,RBF_I,32.58,57000,8,4,0.1
1,RBF_I__s112__instance__severe,17,adwin,RBF_I,31.080000000000002,57000,8,4,0.1
2,RBF_I__s112__concept__moderate,17,adwin,RBF_I,31.94,57000,7,4,0.1
2,RBF_I__s112__concept__severe,17,adwin,RBF_I,32.32,57000,4,4,0.1
2,RBF_I__s112__splice__moderate,17,adwin,RBF_I,32.06,57000,5,4,0.1
2,RBF_I__s112__clean__none,17,adwin,RBF_I,32.6,57000,5,4,0.1
2,RBF_I__s112__instance__severe,17,adwin,RBF_I,30.82,57000,8,4,0.1
2,RBF_I__s112__splice__severe,17,adwin,RBF_I,32.38,57000,5,4,0.1
2,RBF_I__s112__instance__moderate,17,adwin,RBF_I,31.98,57000,8,4,0.1
3,RBF_I__s112__concept__moderate,17,adwin,RBF_I,32.22,57000,4,4,0.1
3,RBF_I__s112__splice__severe,17,adwin,RBF_I,32.02,57000,5,4,0.1
3,RBF_I__s112__clean__none,17,adwin,RBF_I,32.6,57000,5,4,0.1
3,RBF_I__s112__instance__severe,17,adwin,RBF_I,29.62,57000,16,4,0.1
3,RBF_I__s112__concept__severe,17,adwin,RBF_I,30.96,57000,8,4,0.1
3,RBF_I__s112__splice__moderate,17,adwin,RBF_I,32.54,57000,8,4,0.1
3,RBF_I__s112__instance__moderate,17,adwin,RBF_I,32.02,57000,8,4,0.1
