epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,RBF_I__s112__instance__moderate,27,d3_oof,RBF_I,32.06,57000,3,4,0.1
0,RBF_I__s112__clean__none,27,d3_oof,RBF_I,32.0,57000,3,4,0.1
0,RBF_I__s112__instance__severe,27,d3_oof,RBF_I,30.9,57000,1,4,0.1
0,RBF_I__s112__splice__severe,27,d3_oof,RBF_I,34.24,57000,0,4,0.1
0,RBF_I__s112__concept__moderate,27,d3_oof,RBF_I,36.06,57000,0,4,0.1
0,RBF_I__s112__concept__severe,27,d3_oof,RBF_I,32.94,57000,3,4,0.1
0,RBF_I__s112__splice__moderate,27,d3_oof,RBF_I,31.72,57000,2,4,0.1
1,RBF_I__s112__clean__none,27,d3_oof,RBF_I,32.72,57000,2,4,0.1
1,RBF_I__s112__splice__severe,27,d3_oof,RBF_I,31.58,57000,2,4,0.1
1,RBF_I__s112__concept__severe,27,d3_oof,RBF_I,31.62,57000,1,4,0.1
1,RBF_I__s112__instance__moderate,27,d3_oof,RBF_I,32.24,57000,2,4,0.1
1,RBF_I__s112__instance__severe,27,d3_oof,RBF_I,31.740000000000002,57000,0,4,0.1
1,RBF_I__s112__concept__moderate,27,d3_oof,RBF_I,33.86,57000,1,4,0.1
1,RBF_I__s112__splice__moderate,27,d3_oof,RBF_I,32.94,57000,2,4,0.1
2,RBF_I__s112__instance__severe,27,d3_oof,RBF_I,29.56,57000,2,4,0.1
2,RBF_I__s112__splice__severe,27,d3_oof,RBF_I,31.46,57000,3,4,0.1
2,RBF_I__s112__concept__severe,27,d3_oof,RBF_I,34.0,57000,0,4,0.1
2,RBF_I__s112__concept__moderate,27,d3_oof,RBF_I,31.18,57000,2,4,0.1
2,RBF_I__s112__clean__none,27,d3_oof,RBF_I,32.32,57000,1,4,0.1
2,RBF_I__s112__splice__moderate,27,d3_oof,RBF_I,32.34,57000,22,4,0.1
2,RBF_I__s112__instance__moderate,27,d3_oof,RBF_I,31.54,57000,19,4,0.1
3,RBF_I__s112__concept__moderate,27,d3_oof,RBF_I,35.52,57000,0,4,0.1
3,RBF_I__s112__clean__none,27,d3_oof,RBF_I,31.86,57000,20,4,0.1
3,RBF_I__s112__instance__moderate,27,d3_oof,RBF_I,31.6,57000,21,4,0.1
3,RBF_I__s112__instance__severe,27,d3_oof,RBF_I,31.14,57000,1,4,0.1
3,RBF_I__s112__splice__severe,27,d3_oof,RBF_I,30.76,57000,20,4,0.1
3,RBF_I__s112__splice__moderate,27,d3_oof,RBF_I,35.66,57000,2,4,0.1
3,RBF_I__s112__concept__severe,27,d3_oof,RBF_I,33.12,57000,1,4,0.1
