state,action,q_value,selected,visits,mean_reward,rejected_fraction
0,update,1.6592260336719757,True,38,0.6536842105263158,0.34210526315789475
0,reset,0.5100051776482588,False,4,0.655,1.0
1,update,0.3166312847838032,True,2,0.8899999999999999,0.5
1,reset,0.0,False,0,,
