,,,,,host_accuracy,host_accuracy,host_accuracy,host_accuracy,host_accuracy,host_macro_f1,host_macro_f1,host_macro_f1,host_macro_f1,host_macro_f1,poison_admission_rate,poison_admission_rate,poison_admission_rate,poison_admission_rate,poison_admission_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,resets_per_100k,resets_per_100k,resets_per_100k,resets_per_100k,resets_per_100k,training_visits_per_100k,training_visits_per_100k,training_visits_per_100k,training_visits_per_100k,training_visits_per_100k,seconds_per_100k,seconds_per_100k,seconds_per_100k,seconds_per_100k,seconds_per_100k,detection_delay,detection_delay,detection_delay,detection_delay,detection_delay,commit_delay,commit_delay,commit_delay,commit_delay,commit_delay,missed_detection_rate,missed_detection_rate,missed_detection_rate,missed_detection_rate,missed_detection_rate,missed_commit_rate,missed_commit_rate,missed_commit_rate,missed_commit_rate,missed_commit_rate,unexposed_false_alarm_rate,unexposed_false_alarm_rate,unexposed_false_alarm_rate,unexposed_false_alarm_rate,unexposed_false_alarm_rate,malicious_precision,malicious_precision,malicious_precision,malicious_precision,malicious_precision,malicious_recall,malicious_recall,malicious_recall,malicious_recall,malicious_recall,benign_fpr,benign_fpr,benign_fpr,benign_fpr,benign_fpr,roc_auc,roc_auc,roc_auc,roc_auc,roc_auc,average_precision,average_precision,average_precision,average_precision,average_precision
,,,,,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count
stream,mode,level,policy,guarded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBF_I,instance,moderate,none,False,0.6807693933629254,0.015515683813569015,0.6629084760093004,0.6909152399069964,3,0.6804084981292445,0.015709484066933475,0.6622797370114711,0.6900196006469617,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,17.850455720008664,0.0751243776630803,17.79328779997304,17.935542280040682,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,moderate,none,True,0.6627929260903263,0.01402400308786478,0.6536461636017755,0.6789389135489325,3,0.6625773722858476,0.013018966879082963,0.6533551570809044,0.677469849380461,3,0.7803907577874564,0.06256275828383383,0.7148185540411689,0.8394316362921569,3,0.21795713077958875,0.060039954767548566,0.1606557213880829,0.2804043963920912,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,28.22287115997945,1.3063105098841261,26.850291919987647,29.450886559952053,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,moderate,rl,True,0.5846591042532704,0.05773992239007771,0.5284929190445995,0.6767025998731769,9,0.5823099454548657,0.058364787020203375,0.5248543017371781,0.6752745223356644,9,0.5991663794351463,0.12602783762611736,0.4922195382281894,0.8075875431748617,9,0.4006928109392919,0.12510010282106665,0.1975624443238993,0.5057129207556184,9,30.08888888888889,23.038904294933626,0.0,52.400000000000006,9,95000.0,0.0,95000.0,95000.0,9,24.648177031117182,7.421723777128682,19.514920399989933,37.4775452000089,9,23.2,25.05089264322176,9.0,67.5,5,9.880952380952381,21.006329356074396,1.3333333333333333,57.5,7,0.5925925925925926,0.4648111258522642,0.0,1.0,9,0.2962962962962963,0.4547418206595805,0.0,1.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,moderate,rl_alarm,True,0.5857361610183424,0.06095689879663556,0.5284929190445995,0.6789389135489325,9,0.5834286403595876,0.061774094626833635,0.5248543017371781,0.677469849380461,9,0.5995808534815097,0.13954817403561454,0.5004914211900817,0.8394316362921569,9,0.399190161510438,0.13954199216777988,0.1606557213880829,0.4978253080398909,9,33.86666666666667,25.41889061308538,0.0,52.400000000000006,9,95000.0,0.0,95000.0,95000.0,9,25.251660271133815,8.914220921978167,19.17634784001857,38.94389012008905,9,9.333333333333334,1.1547005383792517,8.666666666666666,10.666666666666666,3,1.7777777777777777,0.45542003404264875,1.3333333333333333,2.333333333333333,6,0.6666666666666666,0.5,0.0,1.0,9,0.3333333333333333,0.5,0.0,1.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,severe,confirmed,False,0.6295378003241034,0.03047783409794327,0.5768463326992179,0.6788839568801522,12,0.6285756470566074,0.03058769803566795,0.5747210216269972,0.6768589209149918,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,1.2,0.8355727485873496,0.0,2.4,12,97280.0,1587.5882223159663,95000.0,99560.0,12,18.470259103326438,0.5107212317305685,17.73391683995724,19.54763192003593,12,9.118055555555555,6.679198291323204,1.3333333333333333,24.33333333333333,12,17.066666666666666,10.291042491193764,8.666666666666666,41.0,10,0.027777777777777776,0.09622504486493763,0.0,0.3333333333333333,12,0.4444444444444444,0.35769557999243984,0.0,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,severe,confirmed,True,0.6312259564574086,0.024281863189567116,0.5820756711054745,0.6582540689072077,12,0.6306301171010361,0.023859290352843916,0.5828625120386772,0.6573848338833982,12,0.7245813676385557,0.038924725834532395,0.6472053033617121,0.7649080250656963,12,0.2749937738661664,0.03873137001829275,0.2361195747850226,0.3536213554958332,12,0.4333333333333333,0.49604496374885826,0.0,1.6,12,98546.66666666667,2993.5850606173717,96520.0,104880.0,12,25.579478390010383,2.462659546115262,22.34386004004628,29.75371107999236,12,10.534722222222223,7.3393104372006714,0.6666666666666666,24.0,12,25.392857142857142,21.027193277821393,7.75,68.0,7,0.027777777777777776,0.09622504486493763,0.0,0.3333333333333333,12,0.7222222222222222,0.2782823699789073,0.3333333333333333,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,severe,immediate,False,0.5482685126470795,0.028586206662692393,0.5108687381103361,0.6076897061931938,12,0.544410762562266,0.02674325793151082,0.5071253684133452,0.6025003532087224,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,16.466666666666665,19.310163754935488,2.8,48.4,12,95000.0,0.0,95000.0,95000.0,12,17.73052758666842,0.5844036920149832,16.816201000008732,18.91146887997165,12,7.194444444444444,6.694575420991242,0.6666666666666666,22.666666666666668,12,7.194444444444444,6.694575420991242,0.6666666666666666,22.666666666666668,12,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,severe,immediate,True,0.6005108151905869,0.04580107781433729,0.5248911435214543,0.658710632001691,12,0.598347602241384,0.04696709223873411,0.5209069083301036,0.6572195170231286,12,0.6442659466183912,0.08502923272225503,0.4514514008293719,0.7211023993000639,12,0.3553170257341088,0.08413377036965577,0.2765080512206689,0.5453935044123953,12,6.3999999999999995,10.329833229314719,0.0,28.0,12,95000.0,0.0,95000.0,95000.0,12,22.674561393330805,2.6749615125243076,19.11875275997445,27.803366040065885,12,8.145833333333334,4.966824916128487,0.6666666666666666,15.333333333333334,12,25.141666666666666,16.522807375874322,0.6666666666666666,48.5,10,0.027777777777777776,0.09622504486493763,0.0,0.3333333333333333,12,0.47222222222222215,0.38816671762710503,0.0,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,severe,none,False,0.6639681533150145,0.013766323637806726,0.6483787782709787,0.6744536038892411,3,0.6637826874071935,0.014505212078082941,0.6471899261618185,0.674056789729375,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,18.021526546652122,0.14154543482052637,17.88615199998021,18.16852591997013,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,severe,none,True,0.647082364545903,0.007562146208260173,0.6383597548087085,0.6517945466074826,3,0.647036577712318,0.006939469954487315,0.6390246890930578,0.6511585987795587,3,0.767690325249394,0.01512858517161891,0.7551209487231318,0.7844813054178889,3,0.23135329327673904,0.017257502112313423,0.2119586069921231,0.245013714401815,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,27.683366666672132,0.9049729568111522,26.736405480001125,28.53950172001496,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,severe,rl,True,0.5643542591418305,0.05487940726144475,0.5129824561403509,0.6432678080744029,9,0.5607569363988405,0.05550938160854548,0.5093711661863384,0.6387840918299938,9,0.5482948537247972,0.10796105305448976,0.4236202420687097,0.6990263459335624,9,0.44975623846501084,0.10751061190538455,0.3012822683507726,0.5736001083350261,9,28.133333333333333,21.501627845351617,0.0,50.0,9,95000.0,0.0,95000.0,95000.0,9,23.46675704444448,6.059101932879586,19.272715479973705,34.84259831998497,9,9.791666666666668,2.477210946624061,7.666666666666667,12.333333333333334,4,11.333333333333334,19.1234502432576,1.3333333333333333,57.5,8,0.6296296296296297,0.4843221048378526,0.0,1.0,9,0.25925925925925924,0.4006168083848877,0.0,1.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,instance,severe,rl_alarm,True,0.5679137603043753,0.06139087504198367,0.5129824561403509,0.6517945466074826,9,0.5647556231711826,0.06288565047958339,0.5093711661863384,0.6511585987795587,9,0.5679982910052392,0.15258889335351306,0.4236202420687097,0.7844813054178889,9,0.4301455737162875,0.15192572208311325,0.2119586069921231,0.5736001083350261,9,31.200000000000003,23.56522862184876,0.0,50.0,9,95000.0,0.0,95000.0,95000.0,9,25.349889626685115,8.600787457874187,19.183947840053587,38.12418563999236,9,9.866666666666665,1.9199247670445605,7.333333333333333,11.5,5,3.555555555555556,3.1879402382985416,1.3333333333333333,7.666666666666667,6,0.5925925925925926,0.4648111258522642,0.0,1.0,9,0.3333333333333333,0.5,0.0,1.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,moderate,confirmed,False,0.6247961725405803,0.04008151830186118,0.5612358180125553,0.694025653405273,12,0.6230279948814439,0.0403456697524895,0.5582033864046688,0.6943568482203355,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,2.6999999999999997,1.6192029464579731,0.0,5.199999999999999,12,100130.0,3076.485598270148,95000.0,104880.0,12,19.018121316679753,0.8010873966941229,17.97385244006291,21.159157159924508,12,10.763888888888888,12.085231477523296,0.6666666666666666,39.333333333333336,12,31.287878787878785,14.873931503937968,16.0,53.333333333333336,11,0.05555555555555555,0.19245008972987526,0.0,0.6666666666666666,12,0.2222222222222222,0.35769557999243984,0.0,1.0,12,0.25,0.5,0.0,1.0,4,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,moderate,confirmed,True,0.6550886671163678,0.02151959774448644,0.6240422958017833,0.688084809874577,12,0.654040926547878,0.02161249061590984,0.622768711033012,0.6880562678539446,12,0.64146126046637,0.06517481069333508,0.5571905042181675,0.7515015436429975,12,0.25319990903785256,0.0432747731845536,0.1969622294905685,0.3282779765963695,12,0.5666666666666667,0.6020168124099545,0.0,1.6,12,102410.0,5576.603723675289,95000.0,110200.0,12,27.317579803344174,1.3657933819224068,25.48981988001615,29.246799040026964,12,12.736111111111109,12.829389069855349,0.6666666666666666,33.0,12,33.785714285714285,21.57131031188019,7.5,56.5,7,0.05555555555555555,0.19245008972987526,0.0,0.6666666666666666,12,0.8055555555555555,0.1716428835148124,0.6666666666666666,1.0,12,0.25,0.5,0.0,1.0,4,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,moderate,immediate,False,0.556692643862306,0.041054959010897084,0.5037063588073938,0.6360740593270954,12,0.5531154489319519,0.041045216890886464,0.4981244120653096,0.6325826797067569,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,26.866666666666664,26.793667275320978,2.0,69.2,12,95000.0,0.0,95000.0,95000.0,12,18.128761663349966,0.7650417857268975,17.182381600048394,20.199159000068903,12,10.847222222222221,15.412420927784796,1.0,52.66666666666666,12,10.847222222222221,15.412420927784796,1.0,52.66666666666666,12,0.05555555555555555,0.19245008972987526,0.0,0.6666666666666666,12,0.05555555555555555,0.19245008972987526,0.0,0.6666666666666666,12,0.25,0.5,0.0,1.0,4,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,moderate,immediate,True,0.6027323835323823,0.058631436077050486,0.5282594301815593,0.6810869998009158,12,0.6005233902328658,0.05990956346550044,0.523891961065198,0.6806898115392941,12,0.505705213036402,0.18372762098100123,0.3045930248870682,0.8263236160601555,12,0.3552124317066547,0.08545779327882091,0.2292580222886978,0.4683314336341329,12,11.5,13.241395147587186,0.0,35.2,12,95000.0,0.0,95000.0,95000.0,12,22.930420330011597,3.893995741621629,19.04615468000993,29.764288800023497,12,7.916666666666667,7.867751594421062,0.6666666666666666,24.666666666666668,12,13.541666666666668,11.291150488992669,1.6666666666666667,36.0,8,0.0,0.0,0.0,0.0,12,0.38888888888888884,0.4889348004153919,0.0,1.0,12,0.25,0.5,0.0,1.0,4,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,moderate,none,False,0.6811679365495756,0.022175898114978863,0.6556844940285058,0.6960813104440319,3,0.6807326966553963,0.022614301347850436,0.6548111566196049,0.6964251231452954,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,18.74106309330091,0.7177368302907383,18.019212479982524,19.4546141599305,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,0.0,,0.0,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,moderate,none,True,0.6591510661946982,0.0324647365362947,0.6240422958017833,0.688084809874577,3,0.6589234033977183,0.03320535829190607,0.622768711033012,0.6880562678539446,3,0.6643138187008588,0.0484702376922869,0.6289385819702028,0.7195621667134438,3,0.2635545493507546,0.061149989114702895,0.1969622294905685,0.3171834014404531,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,28.039622626670948,1.043449254743499,27.015672640036797,29.101535039953884,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,0.0,,0.0,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,moderate,rl,True,0.5658130207199128,0.039355755931132726,0.5190843874924703,0.6212223770654987,9,0.5627909037408174,0.039794646408423145,0.5143732257825705,0.618035605468253,9,0.45825233760751366,0.06431680726884152,0.3633175275665666,0.5409205725512208,9,0.4324303404356581,0.0711996280706783,0.3288323710929723,0.5059316675876557,9,28.133333333333333,16.74873129523547,5.199999999999999,46.4,9,95000.0,0.0,95000.0,95000.0,9,21.827629302224764,2.7851661703751707,19.937783000059422,28.4349221999757,9,12.0,6.519202405202649,1.3333333333333333,17.333333333333332,9,16.49074074074074,22.664921978061273,1.0,57.5,9,0.0,0.0,0.0,0.0,9,0.1111111111111111,0.2357022603955158,0.0,0.6666666666666666,9,0.0,0.0,0.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,moderate,rl_alarm,True,0.5792951693962916,0.06574210246421636,0.5129062930935775,0.688084809874577,9,0.5766915442810548,0.06724317177534032,0.5081310470192136,0.6880562678539446,9,0.4795137914480832,0.1417314001388004,0.3596419853539463,0.7195621667134438,9,0.4125601132485148,0.1178733973719944,0.1969622294905685,0.5105644844183187,9,32.8,24.684408034222738,0.0,52.400000000000006,9,95000.0,0.0,95000.0,95000.0,9,25.534240982236547,8.36839339898664,19.474703240022063,38.35888056000695,9,13.296296296296296,6.270398809849969,0.6666666666666666,17.333333333333332,9,1.5555555555555554,0.9108400680852976,0.6666666666666666,2.6666666666666665,6,0.0,0.0,0.0,0.0,9,0.3333333333333333,0.5,0.0,1.0,9,0.0,0.0,0.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,severe,confirmed,False,0.5980925702226111,0.03417647209562368,0.5409573267103184,0.6561049433608529,12,0.595597767956137,0.033907448958266806,0.5382660162600104,0.6559238596823176,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,2.433333333333333,1.2353382557261823,0.3999999999999999,4.4,12,99623.33333333333,2347.1426858797463,95760.0,103360.0,12,18.709104800006994,0.40810576822771305,18.15922943996265,19.46601216001436,12,14.166666666666666,18.059665421915078,0.6666666666666666,45.0,12,36.90277777777778,15.438082313612838,13.666666666666666,55.75,12,0.0,0.0,0.0,0.0,12,0.1111111111111111,0.21711298242630986,0.0,0.6666666666666666,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,severe,confirmed,True,0.6419668488152691,0.01889150546258686,0.6071638185963566,0.6686381182419467,12,0.6403518100049368,0.019826650877645888,0.6000709958918509,0.6668381718029002,12,0.5627465076139231,0.11003154213623587,0.3498923718552401,0.7129089867574215,12,0.2730086414456026,0.04846176902584085,0.2069121199124133,0.3587999548430797,12,0.4666666666666666,0.720269309902816,0.0,2.4,12,102980.0,5523.384996375123,95760.0,112480.0,12,25.736270950005082,1.6956247824383133,22.991791000030936,29.057812319975344,12,20.083333333333332,18.992888089487547,1.6666666666666667,51.0,12,15.708333333333334,6.329329875007834,9.5,27.0,6,0.0,0.0,0.0,0.0,12,0.8055555555555555,0.22285264114050715,0.3333333333333333,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,severe,immediate,False,0.543210446611854,0.04880882401908702,0.4789512305260781,0.6232815639179214,12,0.5387012432673994,0.04914028955634068,0.4729476911952153,0.6189684905319841,12,1.0,0.0,1.0,1.0,12,0.0,0.0,0.0,0.0,12,23.099999999999998,25.865174902313587,1.6,65.6,12,95000.0,0.0,95000.0,95000.0,12,17.77939302000838,0.46685903398077355,16.893147920072078,18.416710720025005,12,16.75,17.541365253294707,0.6666666666666666,44.0,12,16.75,17.541365253294707,0.6666666666666666,44.0,12,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,severe,immediate,True,0.5940652925371055,0.05665352841796465,0.5131180853465793,0.6565590426732897,12,0.5914027227832835,0.057538576777369954,0.5078022547453476,0.6549661213870368,12,0.40219073502582714,0.20290844362628715,0.1584223472722984,0.6616234794622098,12,0.35816498892309373,0.09669299836843714,0.2190568635860854,0.5366996826400732,12,7.566666666666666,10.276834791575338,0.0,28.0,12,95000.0,0.0,95000.0,95000.0,12,22.280928566656076,3.023177290721853,19.290892759989948,28.138254799973215,12,14.444444444444443,16.77018357797723,0.6666666666666666,47.0,12,15.175,16.590727460070006,1.3333333333333333,50.5,10,0.0,0.0,0.0,0.0,12,0.4166666666666667,0.37939345531966406,0.0,1.0,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,severe,none,False,0.6857540920355994,0.006276201255744047,0.6814517949875818,0.6929558229305401,3,0.685593632332897,0.006609450877645274,0.6805620327329115,0.6930790493216756,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,18.75708187998583,0.21421003078284717,18.62661832002923,19.00430371994153,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,severe,none,True,0.6535532287715763,0.013467681476124666,0.6423827970590561,0.6685083184722003,3,0.6528127306385639,0.012813187833293126,0.6427463433674021,0.6672362739977438,3,0.6868169110496956,0.024806782861291166,0.6620952252586177,0.711707924122158,3,0.2489304497913354,0.023015817960420085,0.2245761755344364,0.270320614134116,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,27.535442053340375,2.0112076564011896,25.54274776000529,29.564665440004323,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,severe,rl,True,0.5634950563638034,0.055413538229239855,0.5112722962293972,0.6719395471681077,9,0.5605694441599991,0.056318847539092685,0.5064680888186199,0.6710568396534646,9,0.3249777720451845,0.10163382303802343,0.213268226974238,0.4938373463546051,9,0.4577114400207173,0.09717080956448737,0.3022070444795665,0.5459810340934749,9,21.91111111111111,16.188610536766618,0.3999999999999999,40.8,9,95000.0,0.0,95000.0,95000.0,9,22.822256497769718,4.9018480685064825,19.730100880004468,32.451303320005536,9,9.88888888888889,7.65397500213669,0.6666666666666666,25.666666666666668,9,4.773809523809524,8.39294157336796,1.0,23.75,7,0.0,0.0,0.0,0.0,9,0.25925925925925924,0.43390275977259196,0.0,1.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
RBF_I,splice,severe,rl_alarm,True,0.5710575460779087,0.0651094226439695,0.5094660194174757,0.6685083184722003,9,0.5679364988329834,0.06639779843514322,0.504485794447603,0.6672362739977438,9,0.386077173301773,0.23026152654671234,0.1708200033675703,0.711707924122158,9,0.4317137058475977,0.1435808547841527,0.2245761755344364,0.5600273313531279,9,27.644444444444446,21.12007996617858,0.0,48.0,9,95000.0,0.0,95000.0,95000.0,9,24.780626786645087,7.775307301515468,19.581736040022225,38.237219439912586,9,14.814814814814817,11.979277374689723,3.6666666666666665,34.0,9,1.222222222222222,0.17213259316477403,1.0,1.3333333333333333,6,0.0,0.0,0.0,0.0,9,0.3333333333333333,0.5,0.0,1.0,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,clean,none,confirmed,False,0.920902205312478,0.009382492539693501,0.8993362925385754,0.9278376664552948,12,0.9138903264020151,0.010768794221746154,0.8891716562426217,0.921810458891252,12,,,,,0,0.0,0.0,0.0,0.0,12,0.6,0.3618136134933163,0.0,1.2,12,96140.0,687.4458656373017,95000.0,97280.0,12,5.735342350004551,0.31459845703183065,5.367424040008337,6.1198044000193486,12,5.729166666666667,4.0201708906337545,1.75,15.75,12,4.325,1.2858741082323037,2.5,7.0,10,0.2222222222222222,0.2958751215328648,0.0,0.6666666666666666,12,0.5277777777777778,0.2643204870329197,0.3333333333333333,1.0,12,0.0340699815837937,0.03371633782356626,0.0,0.1049723756906077,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,clean,none,confirmed,True,0.9171869935883886,0.009823253175698264,0.9014753751849504,0.9258423166349607,12,0.9095749822283573,0.011253683378328968,0.8916376477827485,0.919493585518314,12,,,,,0,0.11412315930388216,0.03947788874291782,0.0602409638554216,0.216867469879518,12,0.49999999999999994,0.3464101615137754,0.0,0.7999999999999999,12,96140.0,760.0000000000003,95000.0,97280.0,12,9.35867139666807,1.633570982486051,7.596730719972402,12.22569880001247,12,4.7272727272727275,2.5022464654260927,1.75,10.5,11,4.611111111111111,1.125771340508858,3.5,7.0,9,0.2777777777777778,0.3432857670296248,0.0,1.0,12,0.5833333333333334,0.2886751345948129,0.3333333333333333,1.0,12,0.030847145488029425,0.031116155987642467,0.0,0.0994475138121546,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,clean,none,immediate,False,0.9162136264355668,0.0051281789649286315,0.9090128936799832,0.9243753963221306,12,0.908941271045372,0.00588490379547897,0.9007162349047397,0.9182724627902028,12,,,,,0,0.0,0.0,0.0,0.0,12,4.933333333333334,3.8341369381656234,0.3999999999999999,9.6,12,95000.0,0.0,95000.0,95000.0,12,5.537351966672577,0.3487704184223157,5.112164639960974,6.068579280003905,12,8.222222222222223,4.992460645780125,1.75,15.75,12,8.222222222222223,4.992460645780125,1.75,15.75,12,0.3611111111111111,0.30011221245950664,0.0,0.6666666666666666,12,0.3611111111111111,0.30011221245950664,0.0,0.6666666666666666,12,0.048342541436464055,0.039988079950792337,0.0,0.1049723756906077,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,clean,none,immediate,True,0.9171676178397802,0.00526874505356017,0.903145212428662,0.922435003170577,12,0.9096869169115397,0.00617712238805631,0.893688487901577,0.9161392062074672,12,,,,,0,0.2453145917001338,0.09944721023646881,0.0602409638554216,0.4056224899598393,12,2.6,2.092410528118662,0.0,7.2,12,95000.0,0.0,95000.0,95000.0,12,7.755223323358223,1.6828909476680132,6.191746119968593,12.112249880004674,12,5.053030303030303,3.5934494274831232,1.75,11.416666666666666,11,6.941666666666667,3.8202372914470857,2.25,13.5,10,0.4444444444444444,0.2958751215328648,0.0,1.0,12,0.5555555555555556,0.2958751215328648,0.0,1.0,12,0.039134438305708986,0.035607672137701545,0.0,0.1160220994475138,12,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,clean,none,none,False,0.900328330867329,0.0031789569617185214,0.8977636863242443,0.9038850137391672,3,0.8900850535202013,0.003862906149624861,0.8867607042909006,0.8943228000270816,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,5.453050173353404,0.063201860077009,5.381733679957688,5.502122720051557,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,clean,none,none,True,0.9025519622349045,0.0005210275642116486,0.9021686746987952,0.903145212428662,3,0.8927085976564294,0.0009500400549130994,0.8917915255778603,0.893688487901577,3,,,,,0,0.0843373493975903,0.022360499449116583,0.0602409638554216,0.1044176706827309,3,0.0,0.0,0.0,0.0,3,95000.0,0.0,95000.0,95000.0,3,11.552481733293584,0.29789812618479894,11.298431759979575,11.880348079930991,3,,,,,0,,,,,0,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3,0.0,0.0,0.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
SEA_A,clean,none,rl,True,0.9175344653467672,0.0022218663331428747,0.9149439864722048,0.92287465652082,9,0.9096453595545143,0.0026099397529217847,0.9062216455107364,0.915877612971838,9,,,,,0,0.2788933511825078,0.06795078395293432,0.1526104417670682,0.3694779116465863,9,44.888888888888886,32.71316418677825,1.2,70.39999999999999,9,95000.0,0.0,95000.0,95000.0,9,7.094036773312837,1.6662543538496508,5.915139119978994,10.163785280007868,9,1.9722222222222223,0.65546138683345,1.0833333333333333,2.75,6,4.53125,6.52360450016731,0.4166666666666667,17.0,8,0.5555555555555556,0.44095855184409843,0.0,1.0,9,0.2222222222222222,0.37267799624996495,0.0,1.0,9,0.011049723756906056,0.017251375686183394,0.0,0.0441988950276243,9,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
