epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__clean__none__aNone,37,hddm_w,radar,192.06,229900,106,2,0.1
0,radar__training__splice__severe__a0,37,hddm_w,radar,188.16,229900,51,2,0.1
0,radar__training__instance__moderate__a0,37,hddm_w,radar,200.78,229900,89,2,0.1
0,radar__training__concept__moderate__a0,37,hddm_w,radar,194.44,229900,60,2,0.1
0,radar__training__splice__moderate__a0,37,hddm_w,radar,194.06,229900,65,2,0.1
0,radar__training__concept__severe__a0,37,hddm_w,radar,184.18,229900,20,2,0.1
0,radar__training__instance__severe__a0,37,hddm_w,radar,189.04,229900,6,2,0.1
1,radar__training__concept__moderate__a0,37,hddm_w,radar,196.92,229900,57,2,0.1
1,radar__training__splice__moderate__a0,37,hddm_w,radar,187.84,229900,74,2,0.1
1,radar__training__instance__severe__a0,37,hddm_w,radar,193.42,229900,93,2,0.1
1,radar__training__splice__severe__a0,37,hddm_w,radar,185.48,229900,124,2,0.1
1,radar__training__clean__none__aNone,37,hddm_w,radar,198.0,229900,4,2,0.1
1,radar__training__concept__severe__a0,37,hddm_w,radar,193.18,229900,8,2,0.1
1,radar__training__instance__moderate__a0,37,hddm_w,radar,196.84,229900,47,2,0.1
2,radar__training__clean__none__aNone,37,hddm_w,radar,188.5,229900,126,2,0.1
2,radar__training__instance__severe__a0,37,hddm_w,radar,194.78,229900,60,2,0.1
2,radar__training__instance__moderate__a0,37,hddm_w,radar,191.14,229900,20,2,0.1
2,radar__training__splice__severe__a0,37,hddm_w,radar,188.04,229900,72,2,0.1
2,radar__training__concept__moderate__a0,37,hddm_w,radar,189.35999999999999,229900,123,2,0.1
2,radar__training__splice__moderate__a0,37,hddm_w,radar,197.92,229900,69,2,0.1
2,radar__training__concept__severe__a0,37,hddm_w,radar,201.14,229900,33,2,0.1
3,radar__training__concept__severe__a0,37,hddm_w,radar,192.92,229900,87,2,0.1
3,radar__training__clean__none__aNone,37,hddm_w,radar,195.08,229900,62,2,0.1
3,radar__training__instance__moderate__a0,37,hddm_w,radar,200.9,229900,99,2,0.1
3,radar__training__concept__moderate__a0,37,hddm_w,radar,197.26,229900,58,2,0.1
3,radar__training__splice__moderate__a0,37,hddm_w,radar,189.44,229900,134,2,0.1
3,radar__training__instance__severe__a0,37,hddm_w,radar,191.56,229900,51,2,0.1
3,radar__training__splice__severe__a0,37,hddm_w,radar,176.7,229900,22,2,0.1
