stream,condition,mode,level,view,threshold,rows,poison_rows,prevalence,roc_auc,average_precision,poison_recall,poison_precision,legitimate_rejection,tn,fp,fn,tp
radar,radar__clean__none__anone,clean,none,features,0.9498550568454908,76356,0,0.0,,,,0.0,9.167583425009168e-05,76349,7,0,0
radar,radar__clean__none__anone,clean,none,features_label,0.7654138429021834,76356,0,0.0,,,,0.0,0.001506102991251506,76241,115,0,0
radar,radar__instance__moderate__a0,instance,moderate,features,0.9498550568454908,76356,11334,0.14843627219864844,0.5009731140556751,0.14751275368289007,8.823010411152286e-05,0.14285714285714285,9.227646027498385e-05,65016,6,11333,1
radar,radar__instance__moderate__a0,instance,moderate,features_label,0.7654138429021834,76356,11334,0.14843627219864844,0.9018256282434727,0.7822648144811812,0.5193223928004235,0.9839518555667001,0.0014764233643997416,64926,96,5448,5886
radar,radar__instance__moderate__a1,instance,moderate,features,0.9498550568454908,76356,11544,0.15118654722615119,0.49929607427061606,0.15266323198365542,8.662508662508663e-05,0.14285714285714285,9.257544899092761e-05,64806,6,11543,1
radar,radar__instance__moderate__a1,instance,moderate,features_label,0.7654138429021834,76356,11544,0.15118654722615119,0.9027540645412337,0.7881761534002142,0.5183645183645184,0.9838868793160145,0.0015120656668518176,64714,98,5560,5984
radar,radar__instance__moderate__a2,instance,moderate,features,0.9498550568454908,76356,11508,0.15071507150715072,0.49815289700527793,0.15012248760219093,8.689607229753215e-05,0.14285714285714285,9.25240562546262e-05,64842,6,11507,1
radar,radar__instance__moderate__a2,instance,moderate,features_label,0.7654138429021834,76356,11508,0.15071507150715072,0.8987277183827151,0.7814668808775669,0.5165971498088286,0.9832947403241813,0.0015574882802862078,64747,101,5563,5945
radar,radar__instance__severe__a0,instance,severe,features,0.9498550568454908,76356,19290,0.2526324060977526,0.4999015809493421,0.2532977374381365,0.0,0.0,0.00012266498440402341,57059,7,19290,0
radar,radar__instance__severe__a0,instance,severe,features_label,0.7654138429021834,76356,19290,0.2526324060977526,0.8994973801582723,0.8389457334169517,0.5160705028512182,0.9914351160243003,0.0015070269512494304,56980,86,9335,9955
radar,radar__instance__severe__a1,instance,severe,features,0.9498550568454908,76356,18987,0.24866415212949866,0.502399675940075,0.24948764880539376,0.00010533522936746195,0.2857142857142857,8.715508375603549e-05,57364,5,18985,2
radar,radar__instance__severe__a1,instance,severe,features_label,0.7654138429021834,76356,18987,0.24866415212949866,0.8992880524431844,0.8364110005040708,0.5150366039922052,0.991382806163828,0.0014816364238526033,57284,85,9208,9779
radar,radar__instance__severe__a2,instance,severe,features,0.9498550568454908,76356,19174,0.25111320655875113,0.4968053465857373,0.24921571984898594,0.0,0.0,0.0001224161449407156,57175,7,19174,0
radar,radar__instance__severe__a2,instance,severe,features_label,0.7654138429021834,76356,19174,0.25111320655875113,0.8977588822372227,0.8346255396048264,0.5167935746323146,0.9915941158811168,0.0014689937392885874,57098,84,9265,9909
radar,radar__concept__moderate__a0,concept,moderate,features,0.9498550568454908,85820,20914,0.24369610813330225,0.9985907905728513,0.9956322011358483,0.629147939179497,0.9994682871249525,0.00010784827288694419,64899,7,7756,13158
