rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,condition,stream,mode,level,base_seed,arm,detector,feedback_fraction,delay_blocks,no_feedback_blocks,status,host_macro_f1_baseline,host_accuracy_baseline,poison_admission_rate_baseline,clean_withhold_rate_baseline,resets_baseline,training_visits_baseline,seconds_baseline,malicious_recall_baseline,benign_fpr_baseline,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,resets_difference,training_visits_difference,seconds_difference,malicious_recall_difference,benign_fpr_difference
60000,57000,38950,0,0,0.7776227919966914,False,3000,rl,True,56050,0.8934701159678858,0.8818100390866124,14266,9736,0.6824617972802467,41784,13520,0.3235688301742294,,,SEA_A__s119__instance__severe,SEA_A,instance,severe,119.0,q_alarm_persistence_17,adwin,0.05,1,0,complete,0.8818100390866124,0.8934701159678858,0.6824617972802467,0.3235688301742294,0,57000,0.7776227919966914,,,0.0,0.0,0.0,0.0,0,0,0.0,,
60000,57000,49400,0,0,0.8031526669801679,False,3000,rl,True,56050,0.887778768956289,0.8747169972870448,14266,12302,0.8623300154212814,41784,5636,0.13488416618801455,,,SEA_A__s119__instance__severe,SEA_A,instance,severe,119.0,q_alarm_persistence_17,adwin,0.01,5,4,complete,0.8818100390866124,0.8934701159678858,0.6824617972802467,0.3235688301742294,0,57000,0.7776227919966914,,,-0.007093041799567601,-0.005691347011596792,0.1798682181410347,-0.18868466398621483,0,0,0.025529874983476475,,
60000,57000,54150,0,0,0.8386445840005763,False,3000,rl,True,56050,0.8887243532560214,0.8768070229426237,14266,13587,0.9524043179587831,41784,2171,0.05195768715297722,,,SEA_A__s119__instance__severe,SEA_A,instance,severe,119.0,q_alarm_persistence_17,adwin,0.02,1,0,complete,0.8818100390866124,0.8934701159678858,0.6824617972802467,0.3235688301742294,0,57000,0.7776227919966914,,,-0.005003016143988681,-0.004745762711864443,0.2699425206785364,-0.27161114302125217,0,0,0.06102179200388491,,
60000,57000,45600,0,0,0.7860152919893153,False,3000,rl,True,56050,0.8876538804638715,0.8747302430839075,14266,11356,0.796018505537642,41784,8490,0.20318782309017805,,,SEA_A__s119__instance__severe,SEA_A,instance,severe,119.0,q_alarm_persistence_17,adwin,0.02,5,4,complete,0.8818100390866124,0.8934701159678858,0.6824617972802467,0.3235688301742294,0,57000,0.7776227919966914,,,-0.007079796002704919,-0.005816235504014333,0.11355670825739528,-0.12038100708405133,0,0,0.008392499992623925,,
60000,57000,31350,0,0,0.7194083750073332,False,3000,rl,True,56050,0.8947725245316681,0.8825036110256689,14266,7739,0.5424786204962849,41784,19123,0.45766322037143403,,,SEA_A__s119__instance__severe,SEA_A,instance,severe,119.0,q_alarm_persistence_17,adwin,0.05,5,4,complete,0.8818100390866124,0.8934701159678858,0.6824617972802467,0.3235688301742294,0,57000,0.7776227919966914,,,0.0006935719390565032,0.0013024085637822758,-0.13998317678396177,0.13409439019720465,0,0,-0.05821441698935814,,
60000,57000,41800,38000,40,0.6306955829786602,False,3000,rl,True,56050,0.9031935771632471,0.8946216219521586,14266,10374,0.7271835132482827,41784,11308,0.2706299061841853,,,SEA_A__s119__instance__severe,SEA_A,instance,severe,119.0,q_alarm_persistence_27,adwin,0.01,1,0,complete,0.893583003300484,0.9024442462087422,0.6444693677274639,0.356069308826345,35,57000,0.6454712499980815,,,0.0010386186516745388,0.000749330954504912,0.0827141455208188,-0.08543940264215971,5,0,-0.014775667019421235,,
60000,57000,37050,33250,35,0.6454712499980815,False,3000,rl,True,56050,0.9024442462087422,0.893583003300484,14266,9194,0.6444693677274639,41784,14878,0.356069308826345,,,SEA_A__s119__instance__severe,SEA_A,instance,severe,119.0,q_alarm_persistence_27,adwin,0.05,1,0,complete,0.893583003300484,0.9024442462087422,0.6444693677274639,0.356069308826345,35,57000,0.6454712499980815,,,0.0,0.0,0.0,0.0,0,0,0.0,,
60000,57000,33250,26600,28,0.6327750000054948,False,3000,rl,True,56050,0.896413916146298,0.8860522206113364,14266,8170,0.5726903126314313,41784,17654,0.42250622247750336,,,SEA_A__s119__instance__severe,SEA_A,instance,severe,119.0,q_alarm_persistence_27,adwin,0.01,5,4,complete,0.893583003300484,0.9024442462087422,0.6444693677274639,0.356069308826345,35,57000,0.6454712499980815,,,-0.0075307826891476415,-0.006030330062444245,-0.07177905509603255,0.06643691365115834,-7,0,-0.012696249992586672,,
60000,57000,38950,32300,34,0.6390748749836348,False,3000,rl,True,56050,0.9006601248884925,0.8917387029391466,14266,9719,0.681270152810879,41784,13503,0.32316197587593337,,,SEA_A__s119__instance__severe,SEA_A,instance,severe,119.0,q_alarm_persistence_27,adwin,0.02,1,0,complete,0.893583003300484,0.9024442462087422,0.6444693677274639,0.356069308826345,35,57000,0.6454712499980815,,,-0.0018443003613374254,-0.001784121320249743,0.03680078508341511,-0.03290733295041165,-1,0,-0.006396375014446676,,
60000,57000,32300,25650,27,0.6389468749985099,False,3000,rl,True,56050,0.9041034790365745,0.8953611890950538,14266,7925,0.5555166129258376,41784,18359,0.43937870955389624,,,SEA_A__s119__instance__severe,SEA_A,instance,severe,119.0,q_alarm_persistence_27,adwin,0.02,5,4,complete,0.893583003300484,0.9024442462087422,0.6444693677274639,0.356069308826345,35,57000,0.6454712499980815,,,0.0017781857945697865,0.0016592328278323132,-0.08895275480162623,0.08330940072755122,-8,0,-0.006524374999571592,,
