stream,detector,arm,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
RBF_I,adwin,confirmed,0.01,1,0.5484547101649957,0.553636039250669,0.8225566286209409,0.15064763019757627,1.5,61750.0,2.732208937301766,,
RBF_I,adwin,confirmed,0.01,5,0.5384445986849253,0.5430544157002677,0.7672047615426857,0.23239081408480594,1.1,60990.0,2.730616795999231,,
RBF_I,adwin,confirmed,0.02,1,0.5445630493906131,0.5492435325602141,0.8163804668300134,0.17786914567664996,1.5,61370.0,2.7309500125964403,,
RBF_I,adwin,confirmed,0.02,5,0.530515753990595,0.5360713648528099,0.6912490271966478,0.26717080930317944,1.4,61370.0,2.6805769499973398,,
RBF_I,adwin,confirmed,0.05,1,0.5337578976668019,0.5397644959857271,0.7321713474950894,0.2491467922848134,1.7,62510.0,2.783110591598961,,
RBF_I,adwin,confirmed,0.05,5,0.5220521353725167,0.5274665477252454,0.6264816996820486,0.34904340414214907,0.7,62510.0,2.8223277370998403,,
RBF_I,adwin,error_rule,0.01,1,0.5318588985265447,0.5371418376449598,0.7601400680435008,0.221595805717603,10.2,57000.0,2.432952029403532,,
RBF_I,adwin,error_rule,0.01,5,0.5282541567669577,0.534107047279215,0.7052655874221491,0.28477652250096086,8.6,57000.0,2.4574183917982735,,
RBF_I,adwin,error_rule,0.02,1,0.5324497908213135,0.5378215878679751,0.6836332421737119,0.2964204129752438,9.600000000000001,57000.0,2.448945374993491,,
RBF_I,adwin,error_rule,0.02,5,0.523090894269564,0.5282426404995539,0.5803604359748891,0.38317043731249156,8.6,57000.0,2.450800508298562,,
RBF_I,adwin,error_rule,0.05,1,0.5331395523700182,0.5387118644067797,0.6070861755319303,0.37913542347669615,6.8999999999999995,57000.0,2.509299449902028,,
RBF_I,adwin,error_rule,0.05,5,0.5160176628444533,0.5218501338090991,0.5219960104707553,0.48473931951124266,6.4,57000.0,2.508703316593892,,
RBF_I,adwin,no_reset,0.01,1,0.5427296798412912,0.5476396074933095,0.8615209834667382,0.12042447228068523,0.0,57000.0,2.7840000833995875,,
RBF_I,adwin,no_reset,0.01,5,0.5400158873561994,0.5438768956289027,0.7729478524064675,0.21357079094100367,0.0,57000.0,2.7738048871920906,,
RBF_I,adwin,no_reset,0.02,1,0.5427067436142085,0.5478394290811774,0.8106792500177195,0.1661878304778297,0.0,57000.0,2.8241243208030937,,
RBF_I,adwin,no_reset,0.02,5,0.5314879135425882,0.5363764495985728,0.7229305214732704,0.28320318188923466,0.0,57000.0,2.773853679097374,,
RBF_I,adwin,no_reset,0.05,1,0.5373810103987877,0.5415200713648528,0.784198418801217,0.20189160598239253,0.0,57000.0,2.8671260623974377,,
RBF_I,adwin,no_reset,0.05,5,0.5183971601494106,0.5236181980374666,0.6453861273760028,0.3459871594937988,0.0,57000.0,2.7415610708034364,,
RBF_I,adwin,q_alarm_persistence_17,0.01,1,0.5330043251242882,0.5384834968777877,0.7740259508313383,0.21487176608874384,9.5,57000.0,2.444970058300532,,
RBF_I,adwin,q_alarm_persistence_17,0.01,5,0.5277656541370497,0.5337894736842106,0.7150014988810959,0.28639745930799343,8.0,57000.0,2.460830650004209,,
RBF_I,adwin,q_alarm_persistence_17,0.02,1,0.5324524259149332,0.5382283675289918,0.6928639338224979,0.29626030760809247,8.6,57000.0,2.473533483297797,,
RBF_I,adwin,q_alarm_persistence_17,0.02,5,0.5243828831721924,0.5295700267618197,0.5863067208264653,0.3779434922349463,7.6,57000.0,2.462819904103526,,
RBF_I,adwin,q_alarm_persistence_17,0.05,1,0.5337370034314181,0.5393256021409456,0.610475431529692,0.36557613497421204,6.6,57000.0,2.538477362396952,,
RBF_I,adwin,q_alarm_persistence_17,0.05,5,0.5102790704037092,0.5171614629794827,0.49975064152681237,0.5030583247944087,5.4,57000.0,2.5009723539988045,,
RBF_I,adwin,q_alarm_persistence_27,0.01,1,0.5427296798412912,0.5476396074933095,0.8615209834667382,0.12042447228068523,0.0,57000.0,2.837302254297538,,
RBF_I,adwin,q_alarm_persistence_27,0.01,5,0.5400158873561994,0.5438768956289027,0.7729478524064675,0.21357079094100367,0.0,57000.0,2.765424762404291,,
RBF_I,adwin,q_alarm_persistence_27,0.02,1,0.5427067436142085,0.5478394290811774,0.8106792500177195,0.1661878304778297,0.0,57000.0,2.814912928995909,,
RBF_I,adwin,q_alarm_persistence_27,0.02,5,0.5314879135425882,0.5363764495985728,0.7229305214732704,0.28320318188923466,0.0,57000.0,2.7594080500013662,,
RBF_I,adwin,q_alarm_persistence_27,0.05,1,0.5373810103987877,0.5415200713648528,0.784198418801217,0.20189160598239253,0.0,57000.0,2.8648196915964945,,
RBF_I,adwin,q_alarm_persistence_27,0.05,5,0.5183971601494106,0.5236181980374666,0.6453861273760028,0.3459871594937988,0.0,57000.0,2.7584027790959227,,
RBF_I,adwin,q_alarm_persistence_37,0.01,1,0.5427296798412912,0.5476396074933095,0.8615209834667382,0.12042447228068523,0.0,57000.0,2.6549698791990526,,
RBF_I,adwin,q_alarm_persistence_37,0.01,5,0.5400158873561994,0.5438768956289027,0.7729478524064675,0.21357079094100367,0.0,57000.0,2.625285783500294,,
RBF_I,adwin,q_alarm_persistence_37,0.02,1,0.5427067436142085,0.5478394290811774,0.8106792500177195,0.1661878304778297,0.0,57000.0,2.704775395905017,,
RBF_I,adwin,q_alarm_persistence_37,0.02,5,0.5314879135425882,0.5363764495985728,0.7229305214732704,0.28320318188923466,0.0,57000.0,2.6328050626005277,,
RBF_I,adwin,q_alarm_persistence_37,0.05,1,0.5373810103987877,0.5415200713648528,0.784198418801217,0.20189160598239253,0.0,57000.0,2.7509937249997165,,
RBF_I,adwin,q_alarm_persistence_37,0.05,5,0.5183971601494106,0.5236181980374666,0.6453861273760028,0.3459871594937988,0.0,57000.0,2.5943141623953125,,
RBF_I,adwin,q_alarm_persistence_47,0.01,1,0.5427296798412912,0.5476396074933095,0.8615209834667382,0.12042447228068523,0.0,57000.0,2.6654725957982013,,
RBF_I,adwin,q_alarm_persistence_47,0.01,5,0.5400158873561994,0.5438768956289027,0.7729478524064675,0.21357079094100367,0.0,57000.0,2.640637054096442,,
RBF_I,adwin,q_alarm_persistence_47,0.02,1,0.5427067436142085,0.5478394290811774,0.8106792500177195,0.1661878304778297,0.0,57000.0,2.70285661649541,,
RBF_I,adwin,q_alarm_persistence_47,0.02,5,0.5314879135425882,0.5363764495985728,0.7229305214732704,0.28320318188923466,0.0,57000.0,2.6062867418018865,,
RBF_I,adwin,q_alarm_persistence_47,0.05,1,0.5373810103987877,0.5415200713648528,0.784198418801217,0.20189160598239253,0.0,57000.0,2.7593671458016615,,
RBF_I,adwin,q_alarm_persistence_47,0.05,5,0.5183971601494106,0.5236181980374666,0.6453861273760028,0.3459871594937988,0.0,57000.0,2.6127823332994016,,
RBF_I,adwin,q_alarm_persistence_7,0.01,1,0.5222710206786718,0.5264406779661017,0.6468892980026717,0.310072841111131,27.1,57000.0,2.3620011166029142,,
RBF_I,adwin,q_alarm_persistence_7,0.01,5,0.5156119908921896,0.5203675289919715,0.6297166766586793,0.35183038423619906,25.1,57000.0,2.3714928665984187,,
RBF_I,adwin,q_alarm_persistence_7,0.02,1,0.5168195503009649,0.5213184656556645,0.5707296302975945,0.3860733797658661,23.299999999999997,57000.0,2.4167692666960647,,
RBF_I,adwin,q_alarm_persistence_7,0.02,5,0.5128534250900596,0.5174611953612845,0.5491830063118442,0.4299360146889762,21.5,57000.0,2.388150745796156,,
RBF_I,adwin,q_alarm_persistence_7,0.05,1,0.5225301642039921,0.5273791257805531,0.5343073897947964,0.42859445494185633,20.6,57000.0,2.45178708750027,,
RBF_I,adwin,q_alarm_persistence_7,0.05,5,0.5074026723241105,0.5124799286351471,0.4175314023998585,0.5791829609584188,15.5,57000.0,2.442666383300093,,
RBF_I,adwin,selected_map,0.01,1,0.5427296798412912,0.5476396074933095,0.8615209834667382,0.12042447228068523,0.0,57000.0,2.835533337504603,,
RBF_I,adwin,selected_map,0.01,5,0.5400158873561994,0.5438768956289027,0.7729478524064675,0.21357079094100367,0.0,57000.0,2.756056149996584,,
RBF_I,adwin,selected_map,0.02,1,0.5427067436142085,0.5478394290811774,0.8106792500177195,0.1661878304778297,0.0,57000.0,2.8212989625055345,,
