epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__instance__moderate__a0,17,d3_oof,radar,185.35999999999999,229900,5,2,0.1
0,radar__training__clean__none__aNone,17,d3_oof,radar,198.35999999999999,229900,7,2,0.1
0,radar__training__concept__severe__a0,17,d3_oof,radar,185.28,229900,3,2,0.1
0,radar__training__instance__severe__a0,17,d3_oof,radar,191.34,229900,144,2,0.1
0,radar__training__splice__severe__a0,17,d3_oof,radar,178.26,229900,86,2,0.1
0,radar__training__splice__moderate__a0,17,d3_oof,radar,188.5,229900,5,2,0.1
0,radar__training__concept__moderate__a0,17,d3_oof,radar,192.66,229900,119,2,0.1
1,radar__training__splice__severe__a0,17,d3_oof,radar,183.74,229900,82,2,0.1
1,radar__training__concept__moderate__a0,17,d3_oof,radar,184.38,229900,87,2,0.1
1,radar__training__concept__severe__a0,17,d3_oof,radar,189.84,229900,105,2,0.1
1,radar__training__instance__moderate__a0,17,d3_oof,radar,198.35999999999999,229900,141,2,0.1
1,radar__training__clean__none__aNone,17,d3_oof,radar,195.06,229900,34,2,0.1
1,radar__training__splice__moderate__a0,17,d3_oof,radar,194.58,229900,5,2,0.1
1,radar__training__instance__severe__a0,17,d3_oof,radar,194.24,229900,143,2,0.1
2,radar__training__concept__moderate__a0,17,d3_oof,radar,198.52,229900,7,2,0.1
2,radar__training__concept__severe__a0,17,d3_oof,radar,189.0,229900,92,2,0.1
2,radar__training__splice__moderate__a0,17,d3_oof,radar,187.56,229900,130,2,0.1
2,radar__training__clean__none__aNone,17,d3_oof,radar,198.38,229900,9,2,0.1
2,radar__training__instance__severe__a0,17,d3_oof,radar,193.14,229900,142,2,0.1
2,radar__training__splice__severe__a0,17,d3_oof,radar,177.52,229900,7,2,0.1
2,radar__training__instance__moderate__a0,17,d3_oof,radar,198.44,229900,143,2,0.1
3,radar__training__concept__moderate__a0,17,d3_oof,radar,194.74,229900,26,2,0.1
3,radar__training__splice__severe__a0,17,d3_oof,radar,183.56,229900,102,2,0.1
3,radar__training__clean__none__aNone,17,d3_oof,radar,199.88,229900,6,2,0.1
3,radar__training__instance__severe__a0,17,d3_oof,radar,192.24,229900,135,2,0.1
3,radar__training__concept__severe__a0,17,d3_oof,radar,187.08,229900,6,2,0.1
3,radar__training__splice__moderate__a0,17,d3_oof,radar,191.96,229900,8,2,0.1
3,radar__training__instance__moderate__a0,17,d3_oof,radar,197.68,229900,8,2,0.1
