dataset,category,detector,policy,accuracy_screened_minus_unscreened,macro_f1_screened_minus_unscreened,macro_recall_screened_minus_unscreened,roc_auc_screened_minus_unscreened,poison_admission_rate_screened_minus_unscreened,clean_withhold_rate_screened_minus_unscreened,resets_per_100k_screened_minus_unscreened,seconds_per_100k_screened_minus_unscreened
RADAR,6,d3_oof,confirmed,-0.625140756953857,-4.4286220439076045,-5.442729560446485,0.006823532898230862,-13.204644542884992,13.054682782262153,-0.4813447948405339,67.04925411500062
RADAR,6,d3_oof,immediate,1.1968312994565207,-3.3635331632875505,-4.722836024262481,0.017055680738580253,-16.313189023101625,14.774571064575513,-1.7190885530019069,41.81220266815797
RADAR,6,hddm_w,confirmed,-1.7181116699022116,-4.533989284810878,-3.3495150333718584,0.019609715245739883,-18.44134904099363,17.7400415903119,-1.9941427214822125,26.482042112121917
RADAR,6,hddm_w,immediate,-5.628223072134619,-15.182306692864488,-17.751721185796686,0.002546524191616051,-47.99246997652435,42.15811589121396,-44.283721125329116,6.179544874749816
RADAR,6,hellinger,confirmed,-0.5608859168131067,-2.3639727324299753,-2.5623467755339893,0.0017517012779325603,-19.002577640089527,17.553031503302357,-1.3065073002814496,25.155812389654937
RADAR,6,hellinger,immediate,-0.2736958610261501,-5.547420054156338,-4.906972927864217,0.02578241775779148,-23.783649127447447,21.74724279539247,-4.400866695684882,33.181338152299524
RADAR,6,none,none,-0.9703234123334034,-3.7180341236778838,-3.891088225485299,-0.003843082191893591,-7.797957291750339,7.50683135478297,0.0,126.16843248696163
RBF,0,adwin,confirmed,5.396516558526218,5.383650680382605,5.471861238653701,0.026183842197294232,,22.48995983935743,-1.0666666666666667,12.038956520023442
RBF,0,adwin,immediate,6.221266902558753,6.532811232124147,6.449228807298898,0.04113276169691782,,28.647925033467203,-5.066666666666667,4.765320640057326
RBF,0,d3_oof,confirmed,0.8512740081787004,0.7615329856511625,0.711371206643463,0.002349520666553436,,22.489959839357425,-0.26666666666666666,7.527058640029281
RBF,0,d3_oof,immediate,8.34899332208318,8.483880096542425,8.542654551192518,0.04576771491708217,,20.749665327978576,-2.4,9.726206133328379
RBF,0,hddm_w,confirmed,6.3643001299589805,6.482220974993484,6.6006576966661425,0.035253378396154056,,24.497991967871485,-2.2666666666666666,10.508853880005582
RBF,0,hddm_w,immediate,0.6544396453512588,0.6727592695534135,0.6580546316100592,-0.00014388986436945453,,43.775100401606416,-22.666666666666668,1.6958818800126518
RBF,0,hellinger,confirmed,3.6458255140026394,3.6671121201682997,3.7218038389402186,0.015847781182786253,,20.080321285140556,-1.0666666666666667,10.820854773372412
RBF,0,hellinger,immediate,7.381461046607984,7.621484475325391,7.656708319440994,0.049780792354983595,,30.254350736278443,-7.6000000000000005,5.425269640050831
RBF,0,none,none,-1.2513683277670329,-1.2809571659463244,-1.2901865925764737,-0.008536679234827779,,19.41097724230254,0.0,10.47615111997972
RBF,1,adwin,confirmed,2.0387121013209684,2.084224777550059,2.2583252417818667,0.012102394231956545,-21.26439896362637,21.13121551717451,-0.7999999999999999,9.198312413319947
RBF,1,adwin,immediate,9.342066301896212,9.695634397865545,9.829149660346852,0.05939999815966853,-27.805487547303105,27.851682270705997,-5.333333333333333,8.15312128001824
RBF,1,d3_oof,confirmed,-0.7787285890020054,-0.7321806511471148,-0.5637542480733412,-0.002457559966858369,-23.538082299991686,23.249728632243237,-0.3999999999999999,10.07260174667463
RBF,1,d3_oof,immediate,2.852332717130609,2.9904561917564116,3.1483159169403883,0.01753137559927435,-25.453193306489624,25.589454340318323,-2.0,6.718905719990533
RBF,1,hddm_w,confirmed,5.542008125101931,5.53749392327092,5.6650400459593415,0.03147086921554402,-25.197222234564663,25.31961970851557,-2.8000000000000003,7.520276933349668
RBF,1,hddm_w,immediate,0.9903384246364352,1.0164480534373004,1.0273621070845989,0.0015150550376075895,-46.14131836829656,46.192457228521135,-25.599999999999998,1.7354822799873837
RBF,1,hellinger,confirmed,2.584132644822297,2.8185113117877894,3.1078961467917963,0.012028229237477891,-21.649879730607058,21.535679266711508,-0.9333333333333332,9.46427037327861
RBF,1,hellinger,immediate,7.197054397941212,7.585766001874532,7.764065500123802,0.0447296089051599,-31.291704846452074,31.173673499919563,-7.066666666666666,4.774910906733325
RBF,1,none,none,-1.9516866706434524,-1.9062341935606186,-1.7640673662309332,-0.009489759240940643,-21.960924221254363,21.795713077958876,0.0,10.372415439970792
RBF,2,adwin,confirmed,-1.501667140829758,-1.3830100820150346,-1.3757215775548375,-0.01248517536830566,-24.531565387695267,24.48676286321714,-0.26666666666666666,7.794664040052642
RBF,2,adwin,immediate,7.812618442448475,8.305321110827412,8.079084617898252,0.05035987415535925,-31.943127342803376,32.01188696169597,-4.8,5.661935159998637
RBF,2,d3_oof,confirmed,-1.3043490723103957,-1.2353322688153774,-1.0367246555554062,-0.008843952113338252,-25.738012012184527,25.69100833346975,-0.3999999999999999,8.477715573304646
RBF,2,d3_oof,immediate,5.347000892820193,5.554737681573873,5.603784193043503,0.03464224662997776,-30.057307762311495,29.96289996734554,-2.8000000000000003,7.001670866676918
RBF,2,hddm_w,confirmed,0.6092587017462958,0.8247353246086756,0.9519524199380514,0.0034083216309276723,-31.98985617858253,31.996245025587694,-1.3333333333333333,5.135506079997871
RBF,2,hddm_w,immediate,1.5142310218091464,1.555998433644107,1.53414461432619,0.0031446613693224545,-47.054950345896486,46.9655738114621,-25.2,1.4708146666487056
RBF,2,hellinger,confirmed,1.3088597155866817,1.3219595561889637,1.3259491039704436,0.0034191626327535842,-27.908019366115386,27.823493324191976,-1.0666666666666667,7.028991453380633
RBF,2,hellinger,immediate,7.273639760887851,7.940699149760391,7.8995908521203155,0.04410015426341266,-33.23823590163217,33.1864495531399,-7.466666666666666,5.641714533325286
RBF,2,none,none,-2.6903275612946813,-2.657024494397886,-2.621177576977137,-0.015939713271105254,-23.230967475060613,23.1353293276739,0.0,9.661840120020011
RBF,3,adwin,confirmed,3.509918720331129,3.598158755517522,3.7379895828518754,0.02659259346800587,-40.739864396781236,23.038836170319794,-3.466666666666667,8.2476128399993
RBF,3,adwin,immediate,1.8573475429030983,1.926034251745956,1.929358396479234,0.012842844402581285,-69.52474104669214,39.36900436909486,-20.4,2.139872039978704
RBF,3,d3_oof,confirmed,-2.0308996857488917,-1.94702980133921,-1.861947001713582,-0.011999661071341317,-31.565814149328656,22.930808506319334,-0.26666666666666666,9.019249506667254
RBF,3,d3_oof,immediate,2.921600690594136,3.046405449020565,3.149735254431159,0.02029366347946197,-31.912316979034916,25.074451157360517,-1.866666666666667,6.809747239978363
RBF,3,hddm_w,confirmed,2.4465996544116186,2.497965461445654,2.687407593435468,0.014431651559043876,-41.89020392911168,30.713779414726517,-3.1999999999999997,5.528230466724683
RBF,3,hddm_w,immediate,0.8492171981082967,0.8406978092356411,0.8255397814581844,0.0019104538102562296,-64.96033773654626,44.43275257501434,-36.0,1.3186806266816937
RBF,3,hellinger,confirmed,2.1221807315319343,2.202722047140323,2.284557991595404,0.014535310539252574,-36.12932578568963,26.0612689305234,-2.0,7.794597293312349
RBF,3,hellinger,immediate,6.504992873299301,6.852510958120409,7.068586699751855,0.04573544383390652,-39.22404856725286,29.926354133724413,-5.866666666666666,6.1835184666949035
RBF,3,none,none,-2.418979982487309,-2.3906777226846976,-2.382471587160092,-0.015112662772362931,-23.18773850311068,21.10644396842041,0.0,9.90702708000317
RBF,4,adwin,confirmed,1.8643235453780622,1.9623933742296835,2.0933522518439722,0.013685085849841738,-49.510339592630146,27.551894742164254,-2.5333333333333337,7.17920619994402
RBF,4,adwin,immediate,3.248681253855997,3.441793353512697,3.5586824496529865,0.0231416012919002,-80.1803826976542,42.83165354593836,-20.400000000000002,2.2697056133300073
RBF,4,d3_oof,confirmed,-1.512065840593139,-1.4338901502284858,-1.3091554571444064,-0.009907649360998342,-32.761821267591564,22.97871659554418,-0.3999999999999999,10.511287920021763
RBF,4,d3_oof,immediate,4.986439267736313,5.163052843515307,5.280987686109961,0.03201686326125386,-38.11667996887219,26.9030677641416,-2.2666666666666666,8.784406453308959
RBF,4,hddm_w,confirmed,2.596659898454882,2.5121859286848474,2.5165277664984482,0.016530138877519123,-38.569396213993635,29.96923468102051,-3.0666666666666664,6.262339040016136
RBF,4,hddm_w,immediate,1.020653941247405,1.036057890134634,1.0062278656468322,0.0033942106903103917,-80.49061222313055,48.625184533290586,-42.800000000000004,1.6222063867064804
RBF,4,hellinger,confirmed,4.223394979491975,4.31944950148423,4.395444960347028,0.023746829198349584,-33.902484111386265,25.81358448331844,-2.2666666666666666,8.461027626662208
RBF,4,hellinger,immediate,6.4610265768922375,6.711036326499882,6.731777139791461,0.044991004132814906,-43.97811982171876,31.730371716301573,-7.866666666666667,4.110361893319836
RBF,4,none,none,-1.7007784328375095,-1.6009994304421884,-1.5381200812220202,-0.01166163098720474,-33.981390769314345,21.6763859978229,0.0,10.052178986681005
RBF,5,adwin,confirmed,3.316945355109476,3.3673410584840453,3.4729870736940858,0.021855618776246866,-39.12810177494649,24.266395600023596,-2.8000000000000003,8.898546640016141
RBF,5,adwin,immediate,1.2133888456976494,1.332558668303896,1.2956405922599463,0.0068200648798367736,-63.871162267452775,41.15469394719644,-16.666666666666668,1.9300489732995605
RBF,5,d3_oof,confirmed,-0.9325734712493761,-0.7727602157541017,-0.7147442040077334,-0.005759093016576067,-34.14192789488517,26.568984443459858,-0.3999999999999999,9.941711986654747
RBF,5,d3_oof,immediate,7.742363889358665,8.113292491626863,8.160047671833967,0.04477231624339014,-28.284982351122736,27.13593909791864,-2.8000000000000007,8.575697080014896
RBF,5,hddm_w,confirmed,5.236893219466894,5.335408044633727,5.585029017928153,0.034045106746915854,-30.990173247856124,26.340903766760007,-3.0666666666666664,6.477260760000596
RBF,5,hddm_w,immediate,1.2198907663764063,1.2717645379417553,1.2519596258884806,0.004421397982283877,-64.15088032191291,44.73045838178292,-36.13333333333333,1.2718543999517955
RBF,5,hellinger,confirmed,2.669717684422579,2.6979665964410184,2.8657450016853194,0.015935360716254714,-39.15529289576425,24.103679804897567,-2.266666666666667,7.8803145599861955
RBF,5,hellinger,immediate,6.867472427649669,7.007674531128253,7.022459103301197,0.044571248164861875,-41.410889844950766,29.063881255763857,-5.866666666666666,7.429034213380267
RBF,5,none,none,-2.4017763390085176,-2.3824597017943447,-2.3987668433987435,-0.015605683968697251,-33.56861812991412,26.35545493507546,0.0,9.298559533370037
RBF,6,adwin,confirmed,4.042159933377306,4.095067169866651,4.074096960625314,0.024727786115855393,-52.51173523772419,29.404271672164754,-2.6666666666666665,6.524663533363494
RBF,6,adwin,immediate,4.231639880890799,4.475910576863327,4.40270499891555,0.02836479733780306,-77.16711525174749,37.583817708972795,-13.733333333333333,2.513361786709474
RBF,6,d3_oof,confirmed,1.6347150217003872,1.8101815478413865,1.8787739836345925,0.013812591027675625,-32.111695699712975,23.553779423143453,-0.9333333333333332,8.783482839974265
RBF,6,d3_oof,immediate,3.943367501850215,4.06402703652882,4.049299299272069,0.02441879895411551,-37.67586008498072,27.051099589753004,-2.0,7.982234399983038
