stream,mode,level,detector,filter,accuracy_difference,macro_f1_difference,macro_recall_difference,roc_auc_difference,poison_admission_rate_difference,legitimate_withhold_rate_difference,filter_poison_recall_difference,filter_legitimate_rejection_difference,scored_resets_difference,total_seconds_difference,matched_assignments
RBF_I,concept,severe,adwin,oracle_rows,0.020517553872232124,0.020148662659039474,0.018566297609907318,0.012668398728478173,-0.5048966040736985,-0.06877480820863739,1.0,0.0,-1.3333333333333333,-1.4855125273334135,3
RBF_I,concept,severe,adwin,random_blocks,-0.016903868731786547,-0.01776009650020105,-0.018051972561880698,-0.01614774597472446,-0.10191392504913045,0.2893715361066455,0.4208305459716322,0.42197118408268114,-1.6666666666666667,-5.809168944333578,3
RBF_I,concept,severe,adwin,random_rows,-0.02357405890506355,-0.023585793937231665,-0.02330211717108314,-0.01735196782594776,-0.09342370893406071,0.18220590955878826,0.2512566492726558,0.25103767630734747,-0.6666666666666666,-4.221740402333428,3
RBF_I,concept,severe,d3_oof,learned_features,-0.01767706789303362,-0.017232136790442887,-0.016162269200163466,-0.006569218372764622,0.004878698664571024,0.02307110013704732,0.06444325956378584,0.05738509832870997,0.0,-0.5583490833353899,3
RBF_I,concept,severe,d3_oof,learned_features_label,-0.0032040947736548717,-0.003328222408734612,-0.0027394251807473604,-0.0033101254216822973,-0.017643356816069395,0.008286800351603655,0.03416674251139177,0.025996033612024433,0.0,-0.08189972200064706,3
RBF_I,concept,severe,d3_oof,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,concept,severe,d3_oof,oracle_blocks,-0.03688001867152942,-0.03691123064541394,-0.035861672795056664,-0.015617013207025835,-0.6778536204890852,0.19637218682814941,1.0,0.2277904919255085,0.3333333333333333,-8.931924597001245,3
RBF_I,concept,severe,d3_oof,oracle_rows,0.0036358470788806128,0.0038635625769291395,0.003670552666076299,0.0035735980283075897,-0.6778536204890852,0.0013171832006069566,1.0,0.0,0.0,-2.9405995003344265,3
RBF_I,concept,severe,d3_oof,random_blocks,-0.04693388948139229,-0.04780664819696027,-0.04730728356627101,-0.0323225652670713,-0.274870941464517,0.3332684926032747,0.4208305459716322,0.42197118408268114,0.0,-8.578156291667254,3
RBF_I,concept,severe,d3_oof,random_rows,-0.03528443493818889,-0.03586050700849005,-0.0363342805358288,-0.021352199307180242,-0.21776828203886742,0.20530594010086559,0.2512566492726558,0.25103767630734747,0.3333333333333333,-6.334423722333667,3
RBF_I,concept,severe,hddm_w,learned_features,-0.024119261951913978,-0.023958267745945266,-0.023600986841376903,-0.015057882757062399,-0.06470953379123179,0.02523308575914131,0.06444325956378584,0.05738509832870997,0.6666666666666666,-0.9635126946668606,3
RBF_I,concept,severe,hddm_w,learned_features_label,-0.016276904022937504,-0.015835898728986015,-0.014585500466236523,-0.010394073308949888,-0.0871143912426922,0.04549408766746867,0.03416674251139177,0.025996033612024433,-1.0,0.0730440553337175,3
RBF_I,concept,severe,hddm_w,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,concept,severe,hddm_w,oracle_blocks,-0.01066036441284742,-0.009978752650777967,-0.008546655571937603,-0.0023682413519598247,-0.5909862834020404,0.12897439253181572,1.0,0.2277904919255085,-1.3333333333333333,-4.190154041999752,3
RBF_I,concept,severe,hddm_w,oracle_rows,-0.0006706887305271136,0.0006485160782313537,0.0005494718979739041,0.0034375906713433415,-0.5909862834020404,-0.004136952604676614,1.0,0.0,0.0,-2.0269415833317903,3
RBF_I,concept,severe,hddm_w,random_blocks,-0.002078329664157922,-0.0013556817915035453,8.024220399564334e-05,-0.005214059904270115,-0.1880036043774723,0.26765564774489353,0.4208305459716322,0.42197118408268114,-3.3333333333333335,-2.513194333333255,3
RBF_I,concept,severe,hddm_w,random_rows,-0.031102599434305416,-0.03143060458842839,-0.030631597240025066,-0.019451795891478274,-0.14341085449172158,0.16239817564600825,0.2512566492726558,0.25103767630734747,-0.3333333333333333,-2.877522791998974,3
RBF_I,concept,severe,hellinger,learned_features,-0.035062844624373625,-0.03642765122741772,-0.03675313513154014,-0.021358899767765987,-0.04261447595754601,0.055771478354983334,0.06444325956378584,0.05738509832870997,1.3333333333333333,-3.3691377503346303,3
RBF_I,concept,severe,hellinger,learned_features_label,-0.013124440785689973,-0.012872951533700347,-0.011890077386530251,-0.006728011592828913,-0.10083191563016942,0.031362384229019165,0.03416674251139177,0.025996033612024433,1.0,-1.796566861334212,3
RBF_I,concept,severe,hellinger,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,concept,severe,hellinger,oracle_blocks,-0.033038697557870256,-0.0330645317323757,-0.033550761179498734,-0.017221730178972623,-0.6584669947276348,0.18321561171394804,1.0,0.2277904919255085,0.3333333333333333,-7.3824980553326895,3
RBF_I,concept,severe,hellinger,oracle_rows,0.01724683799262509,0.01787651092971006,0.017299527806849364,0.011032749602401823,-0.6584669947276348,-0.04095542912067452,1.0,0.0,0.0,-1.2091822773339398,3
RBF_I,concept,severe,hellinger,random_blocks,-0.030696273873400643,-0.031147363496846586,-0.030838029429386182,-0.02319187637967664,-0.2554843157030668,0.3093833851763091,0.4208305459716322,0.42197118408268114,-0.3333333333333333,-7.352697610668353,3
RBF_I,concept,severe,hellinger,random_rows,-0.021548837915150425,-0.021196069482302016,-0.02033526631191111,-0.012044380539253422,-0.18768366223819022,0.20354431703393217,0.2512566492726558,0.25103767630734747,0.0,-4.1848269443332065,3
RBF_I,instance,moderate,adwin,learned_features,-0.023255125766222757,-0.02369053189524295,-0.02554530020609791,-0.011784962541233254,-0.08471837034666156,0.08463986477693108,0.056686710329885794,0.05520733605555537,0.3333333333333333,-2.6566050139996733,3
RBF_I,instance,moderate,adwin,learned_features_label,-0.018410484041428827,-0.018885833241242562,-0.018464424514375317,-0.01050094274540995,-0.024902947001672653,0.03886454100236474,0.010903878300761434,0.0251401185910196,-0.3333333333333333,5.230713610667713,3
RBF_I,instance,moderate,adwin,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,instance,moderate,adwin,oracle_blocks,-0.33828929754104137,-0.34709365442877343,-0.3320031565946446,-0.27002550662217034,-0.794062764495875,0.7953789505786958,1.0,1.0,-0.3333333333333333,-18.62056636133214,3
RBF_I,instance,moderate,adwin,oracle_rows,-0.0010272669625871849,-0.0008277748463492163,-0.000977134353422171,0.0035330460039205334,-0.794062764495875,0.038942563026339534,1.0,0.0,-0.3333333333333333,-0.3509451249998759,3
RBF_I,instance,moderate,adwin,random_blocks,-0.33828929754104137,-0.34709365442877343,-0.3320031565946446,-0.27002550662217034,-0.794062764495875,0.7953789505786958,1.0,1.0,-0.3333333333333333,-18.66264062533325,3
RBF_I,instance,moderate,adwin,random_rows,-0.009097442401183634,-0.008942958867927767,-0.008315635065689256,-0.0021981355429798732,-0.12686117637816552,0.1268276385760639,0.1520707875612828,0.15033536566353656,-0.3333333333333333,-1.4993535696667084,3
RBF_I,instance,moderate,d3_oof,learned_features,-0.0003846966814627188,-0.0008976576328469562,-0.0010941228583308815,-0.00013727599111490463,-0.0037538755510911534,0.005743166870684935,0.056686710329885794,0.05520733605555537,-0.3333333333333333,2.311905680334045,3
RBF_I,instance,moderate,d3_oof,learned_features_label,-0.0009173536250264661,-0.001800172209229789,-0.001843695130643493,-2.532834955430256e-05,-0.0014543751928521125,0.016239217675196527,0.010903878300761434,0.0251401185910196,0.0,-7.485712055999708,3
RBF_I,instance,moderate,d3_oof,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,instance,moderate,d3_oof,oracle_blocks,-0.32696117804551544,-0.3360921703386639,-0.32105947904618853,-0.2636646485070911,-0.7606862352780898,0.7634718568362562,1.0,1.0,-0.3333333333333333,-21.958136236332695,3
RBF_I,instance,moderate,d3_oof,oracle_rows,0.004858733178327301,0.004602464892409341,0.004592372733871142,0.006602577130404057,-0.7606862352780898,-0.011489527098366639,1.0,0.0,0.0,-3.2566889863337565,3
RBF_I,instance,moderate,d3_oof,random_blocks,-0.32696117804551544,-0.3360921703386639,-0.32105947904618853,-0.2636646485070911,-0.7606862352780898,0.7634718568362562,1.0,1.0,-0.3333333333333333,-21.975663041999724,3
RBF_I,instance,moderate,d3_oof,random_rows,-0.013930810963150889,-0.014575968347736223,-0.014015223280839892,-0.006373432107131705,-0.10694205228485527,0.10708400252260143,0.1520707875612828,0.15033536566353656,-0.3333333333333333,-1.4444964306664285,3
RBF_I,instance,moderate,hddm_w,learned_features,-0.011779046008595806,-0.011118553687738841,-0.011956592241832506,-0.007031991257735237,-0.11970168990997217,0.11461949835629055,0.056686710329885794,0.05520733605555537,-0.3333333333333333,-2.846685388666932,3
RBF_I,instance,moderate,hddm_w,learned_features_label,-0.009057986331290069,-0.008871038221986685,-0.0075890178052636275,-0.005252961918017903,-0.05575433867600229,0.06461708448416839,0.010903878300761434,0.0251401185910196,-1.0,-0.11259887500030648,3
RBF_I,instance,moderate,hddm_w,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,instance,moderate,hddm_w,oracle_blocks,-0.3141900937081661,-0.3221431856906281,-0.30658839148414235,-0.25714735025073465,-0.7570241264622575,0.7546650465430712,1.0,1.0,-2.3333333333333335,-16.284741486000105,3
RBF_I,instance,moderate,hddm_w,oracle_rows,-0.018541534559289825,-0.018139529110683877,-0.017687223855789653,-0.007730738506412815,-0.7570241264622575,0.05549965238150598,1.0,0.0,1.0,-5.809989568999907,3
RBF_I,instance,moderate,hddm_w,random_blocks,-0.3141900937081661,-0.3221431856906281,-0.30658839148414235,-0.25714735025073465,-0.7570241264622575,0.7546650465430712,1.0,1.0,-2.3333333333333335,-16.28339883300032,3
RBF_I,instance,moderate,hddm_w,random_rows,-0.027557246529979595,-0.027009035627344913,-0.02705359986400076,-0.016043778139869125,-0.15797062962915212,0.15541290490395043,0.1520707875612828,0.15033536566353656,1.0,-5.409838930666713,3
RBF_I,instance,moderate,hellinger,learned_features,-0.002798562671739576,-0.0034211298505647525,-0.004979121298605116,-0.0027732352200147505,-0.03550550741413794,0.03486939048070135,0.056686710329885794,0.05520733605555537,-0.6666666666666666,3.8150239720004415,3
RBF_I,instance,moderate,hellinger,learned_features_label,-0.0058465440710209204,-0.006503649999790251,-0.0060108998489182275,-0.003576975259852159,0.029338013203085416,-0.01707522789946266,0.010903878300761434,0.0251401185910196,-1.0,-1.4153103060004166,3
RBF_I,instance,moderate,hellinger,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,instance,moderate,hellinger,oracle_blocks,-0.3300542520961038,-0.33906128430000554,-0.3242847291039657,-0.26515262980661164,-0.7649552421085044,0.7658668585606518,1.0,1.0,-1.0,-18.218782014000073,3
RBF_I,instance,moderate,hellinger,oracle_rows,0.003357993377016847,0.00326696700511823,0.0024059147822948677,0.005242680922624958,-0.7649552421085044,-0.02498466410506493,1.0,0.0,-0.3333333333333333,-2.2822004166664556,3
RBF_I,instance,moderate,hellinger,random_blocks,-0.3300542520961038,-0.33906128430000554,-0.3242847291039657,-0.26515262980661164,-0.7649552421085044,0.7658668585606518,1.0,1.0,-1.0,-18.294270819666053,3
RBF_I,instance,moderate,hellinger,random_rows,-0.013722257450856016,-0.014574983143238684,-0.014911498336531012,-0.007505034723677584,-0.11251504280790703,0.1119451771917042,0.1520707875612828,0.15033536566353656,-0.3333333333333333,-4.41073163933288,3
RBF_I,instance,severe,adwin,learned_features,0.01628972028464737,0.016540771195347914,0.0166112028248739,0.010464731623809379,-0.014664552886605878,0.014019920628083465,0.05610229660615149,0.05520501866702013,-0.6666666666666666,-0.4622826673336616,3
RBF_I,instance,severe,adwin,learned_features_label,-0.0025716902698513047,-0.0036787191596506417,-0.0031695729689054097,-0.001773452898301775,-0.03160725717612848,0.043857764110863756,0.010657941328733699,0.025029777603638902,-0.6666666666666666,0.004944153000301081,3
RBF_I,instance,severe,adwin,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,instance,severe,adwin,oracle_blocks,-0.2987627703797647,-0.3077089478051998,-0.29203012506239423,-0.24422128663503775,-0.7356865673449073,0.7364767104596366,1.0,1.0,-0.6666666666666666,-21.756866778000283,3
RBF_I,instance,severe,adwin,oracle_rows,0.03227365602761926,0.03225390474292363,0.03262933899826278,0.022715379823395592,-0.7356865673449073,-0.014066794181796433,1.0,0.0,-0.3333333333333333,-3.2781040416666634,3
RBF_I,instance,severe,adwin,random_blocks,-0.2987627703797647,-0.3077089478051998,-0.29203012506239423,-0.24422128663503775,-0.7356865673449073,0.7364767104596366,1.0,1.0,-0.6666666666666666,-21.05774920866679,3
RBF_I,instance,severe,adwin,random_rows,-0.01533009229902064,-0.015351911098932192,-0.014700154635746107,-0.007226370987381177,-0.21608133884482497,0.21911735124184684,0.2509541594172486,0.25101127130224943,-0.6666666666666666,-10.841528652666964,3
RBF_I,instance,severe,d3_oof,learned_features,-0.00045656309448316446,-0.0006834812642928142,-0.0004158706181489613,0.0011041964076686044,-0.010138652509239177,0.011137619007492975,0.05610229660615149,0.05520501866702013,-0.3333333333333333,1.0556228470001467,3
RBF_I,instance,severe,d3_oof,learned_features_label,-0.013763122666102986,-0.015077979289067808,-0.014469345987804546,-0.00882224860619348,0.018296058752782323,-0.005934891757670545,0.010657941328733699,0.025029777603638902,-0.3333333333333333,0.9559504173333456,3
RBF_I,instance,severe,d3_oof,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,instance,severe,d3_oof,oracle_blocks,-0.31169731557810193,-0.3209268159195826,-0.3050058274736609,-0.2536835838077531,-0.7246484362147823,0.7258773087759091,1.0,1.0,-0.3333333333333333,-16.47196024966676,3
RBF_I,instance,severe,d3_oof,oracle_rows,0.018635947297963844,0.018175758649956835,0.018686148961566024,0.01188901788805071,-0.7246484362147823,-0.05986017419908359,1.0,0.0,0.0,-3.1508259720006513,3
RBF_I,instance,severe,d3_oof,random_blocks,-0.31169731557810193,-0.3209268159195826,-0.3050058274736609,-0.2536835838077531,-0.7246484362147823,0.7258773087759091,1.0,1.0,-0.3333333333333333,-16.408622444333258,3
RBF_I,instance,severe,d3_oof,random_rows,-0.029554005495666853,-0.029965026676174362,-0.029109575080055666,-0.0175343738925835,-0.199389795465411,0.20239801991687334,0.2509541594172486,0.25101127130224943,-0.3333333333333333,-4.123298083333793,3
RBF_I,instance,severe,hddm_w,learned_features,0.015988163179031956,0.01607216146939931,0.015275768852823926,0.005234432407876392,-0.02761983553790785,0.026478891803795646,0.05610229660615149,0.05520501866702013,-1.0,-4.049088792333957,3
RBF_I,instance,severe,hddm_w,learned_features_label,-0.00017755231452124912,-0.0010154340602306355,-0.0012455505220224279,0.0023359193020935733,0.008494166850631127,0.0004452944493578322,0.010657941328733699,0.025029777603638902,-0.6666666666666666,-3.9083277360005,3
RBF_I,instance,severe,hddm_w,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,instance,severe,hddm_w,oracle_blocks,-0.2835989572324386,-0.29263043338885036,-0.27741517511314767,-0.23990472937086493,-0.6904546591539287,0.6908666109243665,1.0,1.0,-2.3333333333333335,-18.697613860666632,3
RBF_I,instance,severe,hddm_w,oracle_rows,0.011009652645670406,0.010501064171418939,0.010817365399431381,0.0064360958537329855,-0.6904546591539287,-0.025915678580034445,1.0,0.0,1.6666666666666667,-4.250440596666523,3
RBF_I,instance,severe,hddm_w,random_blocks,-0.2835989572324386,-0.29263043338885036,-0.27741517511314767,-0.23990472937086493,-0.6904546591539287,0.6908666109243665,1.0,1.0,-2.3333333333333335,-17.731189263666845,3
RBF_I,instance,severe,hddm_w,random_rows,-0.022836609596279867,-0.024586757347828225,-0.0248365728819806,-0.02084646960573877,-0.2144811430071137,0.215791661233613,0.2509541594172486,0.25101127130224943,0.3333333333333333,-4.378549458000635,3
RBF_I,instance,severe,hellinger,learned_features,0.012142605509758356,0.012653828413347057,0.013970243701982374,0.00857300953458188,-0.03838940204789402,0.03856077877027709,0.05610229660615149,0.05520501866702013,-1.0,1.5147516110003671,3
RBF_I,instance,severe,hellinger,learned_features_label,-0.003975199041781156,-0.0035170634827876115,-0.002407266454570234,0.001094356831774168,-0.02838559379234873,0.040478578957355536,0.010657941328733699,0.025029777603638902,-0.6666666666666666,0.6509305973334752,3
RBF_I,instance,severe,hellinger,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,instance,severe,hellinger,oracle_blocks,-0.30095680969492006,-0.30943261736940314,-0.29268247978639655,-0.24473509491813164,-0.7231303005379516,0.7245991400968116,1.0,1.0,-1.0,-14.72050147233252,3
RBF_I,instance,severe,hellinger,oracle_rows,0.02584231663496091,0.026168843514846458,0.027082939639542298,0.01960398109641163,-0.7231303005379516,-0.05441531661664727,1.0,0.0,-0.3333333333333333,-1.524348319332906,3
RBF_I,instance,severe,hellinger,random_blocks,-0.30095680969492006,-0.30943261736940314,-0.29268247978639655,-0.24473509491813164,-0.7231303005379516,0.7245991400968116,1.0,1.0,-1.0,-14.83427518066613,3
RBF_I,instance,severe,hellinger,random_rows,-0.021048404142887295,-0.021568203892263032,-0.020569191178504826,-0.009637422386753506,-0.20761133429482434,0.210477795153284,0.2509541594172486,0.25101127130224943,0.0,-4.187676222332811,3
RBF_I,splice,moderate,adwin,learned_features,-0.011372264992750606,-0.01206930653772805,-0.012950496546737189,-0.010291268908614612,-0.09742552186806468,0.08230148731737105,0.056516162149862235,0.056619668345440875,-0.6666666666666666,-1.7322693749987,3
RBF_I,splice,moderate,adwin,learned_features_label,-0.0013575513251803395,-0.0016030930780921437,-0.0017462883220994059,-0.003179312414478256,-0.055403123426654266,0.03122637249008489,0.0260911752003255,0.0256570955280343,0.0,-0.9190664863326662,3
RBF_I,splice,moderate,adwin,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,splice,moderate,adwin,oracle_blocks,-0.030827191948914517,-0.031405468798169967,-0.03130534832491568,-0.017922771171706004,-0.6472169353886651,0.25398759778214136,1.0,0.29226745206082777,-1.6666666666666667,-8.096230347333403,3
RBF_I,splice,moderate,adwin,oracle_rows,-0.0017016345078099497,-0.002278934603564061,-0.002245113729753778,-0.00014749379737484988,-0.6472169353886651,-0.044438982457295745,1.0,0.0,-1.0,-3.3660705969996343,3
RBF_I,splice,moderate,adwin,random_blocks,-0.047753017763030835,-0.04817701265051744,-0.04773512516294994,-0.030388510459802842,-0.23127793357355406,0.3104599998044281,0.3896219356590052,0.40057616537655266,-1.6666666666666667,-7.693433347332757,3
RBF_I,splice,moderate,adwin,random_rows,-0.026588148534854177,-0.026596099914015053,-0.027184338582681395,-0.018187290202491508,-0.15652151581622561,0.15457659923120878,0.15197829165725182,0.15048286123886442,0.0,-5.289499749665993,3
RBF_I,splice,moderate,d3_oof,learned_features,-0.014471833087671823,-0.015151519602224236,-0.016266590335412962,-0.009251244769611255,-0.010940039407418944,0.0016845374386028529,0.056516162149862235,0.056619668345440875,0.6666666666666666,-3.5861886383324113,3
RBF_I,splice,moderate,d3_oof,learned_features_label,-0.013378886749360275,-0.014965802928746866,-0.01440848382441066,-0.009108879213617582,-0.037600250957476135,-0.005909526583473851,0.0260911752003255,0.0256570955280343,0.3333333333333333,-2.389203513332783,3
RBF_I,splice,moderate,d3_oof,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,splice,moderate,d3_oof,oracle_blocks,-0.023398571552081988,-0.02377746349565431,-0.02295605636658941,-0.011633352128091615,-0.6595162622617387,0.18561354052088794,1.0,0.29226745206082777,0.0,-8.005771360666282,3
RBF_I,splice,moderate,d3_oof,oracle_rows,0.011781770793446777,0.010936490252654307,0.01139742682483432,0.008587368698249498,-0.6595162622617387,-0.045895530884067746,1.0,0.0,0.0,-1.0474780829996841,3
RBF_I,splice,moderate,d3_oof,random_blocks,-0.0415140435300971,-0.04226921320817648,-0.042020053835158645,-0.026469669770480337,-0.220226151830293,0.28090176337265627,0.3896219356590052,0.40057616537655266,0.0,-8.409553374666453,3
RBF_I,splice,moderate,d3_oof,random_rows,-0.011180744260526102,-0.01150705387277747,-0.010491946350911404,-0.005927307397825099,-0.08851193907341055,0.09297247288647952,0.15197829165725182,0.15048286123886442,0.0,-3.0442678746658203,3
RBF_I,splice,moderate,hddm_w,learned_features,0.010789958153600362,0.011505367032686453,0.0106859859212561,0.0067394416177924965,-0.09317925869031303,0.06634588472900015,0.056516162149862235,0.056619668345440875,-2.0,1.0047617636670718,3
RBF_I,splice,moderate,hddm_w,learned_features_label,-0.03409105765672863,-0.035021887888153524,-0.035146984070478705,-0.01820247475928934,-0.2108479012976865,0.084852528835777,0.0260911752003255,0.0256570955280343,0.0,-2.5628642499996217,3
RBF_I,splice,moderate,hddm_w,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,splice,moderate,hddm_w,oracle_blocks,-0.03070377886260049,-0.030464896348291155,-0.02992201618452191,-0.012486599244633764,-0.7046913521557241,0.21699286225560446,1.0,0.29226745206082777,-1.3333333333333333,-6.375290666666841,3
RBF_I,splice,moderate,hddm_w,oracle_rows,-0.020624068287097102,-0.02036813234945852,-0.02092867199781127,-0.009189824986574613,-0.7046913521557241,-0.007535557492371485,1.0,0.0,-0.3333333333333333,-2.939265555666983,3
RBF_I,splice,moderate,hddm_w,random_blocks,-0.03426156576311997,-0.033937654096174365,-0.03393397206620833,-0.02123578777256489,-0.28875235034061303,0.292377848413701,0.3896219356590052,0.40057616537655266,-3.3333333333333335,-5.521478319333862,3
RBF_I,splice,moderate,hddm_w,random_rows,-0.03626465342085483,-0.03674951727480839,-0.038015222146100015,-0.023439985339881786,-0.16872141135835997,0.15533681847234368,0.15197829165725182,0.15048286123886442,0.3333333333333333,-4.145711680333381,3
RBF_I,splice,moderate,hellinger,learned_features,-0.00906751460842703,-0.008807787967229438,-0.00960290655025601,-0.006886150085985439,0.011245039007614236,0.04937579549860918,0.056516162149862235,0.056619668345440875,1.0,0.23544161133395392,3
RBF_I,splice,moderate,hellinger,learned_features_label,-0.026513888033176187,-0.026235542612128387,-0.026445185266256166,-0.01553859941929292,-0.0412143104580955,0.0388632050371281,0.0260911752003255,0.0256570955280343,0.0,0.5123454306661491,3
RBF_I,splice,moderate,hellinger,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,splice,moderate,hellinger,oracle_blocks,-0.038699922978278366,-0.038604621406301644,-0.03882552132091296,-0.021851461469282147,-0.6407942724540717,0.2409448965989661,1.0,0.29226745206082777,0.0,-6.084488888333605,3
RBF_I,splice,moderate,hellinger,oracle_rows,0.005148673644060575,0.005771712136432387,0.004509378374431401,0.004725003883994254,-0.6407942724540717,-0.02188672330536102,1.0,0.0,0.6666666666666666,-1.3348191943332495,3
RBF_I,splice,moderate,hellinger,random_blocks,-0.046271721280312504,-0.04611279155124585,-0.04641192299686573,-0.0284266203791053,-0.2186713432369586,0.3032420845831643,0.3896219356590052,0.40057616537655266,-0.6666666666666666,-4.988997666333186,3
RBF_I,splice,moderate,hellinger,random_rows,-0.030016818651068384,-0.030135338263258316,-0.030961245335242322,-0.01977870549952147,-0.09370059950045907,0.13642712733201653,0.15197829165725182,0.15048286123886442,2.0,-4.04168690300018,3
RBF_I,splice,severe,adwin,learned_features,0.0030751667922750414,0.00323841708773683,0.0039177627459146365,0.0007218285618470303,0.07260370300758334,-0.02321780896871593,0.057699153543603166,0.057549955951644464,-0.3333333333333333,1.513640888001343,3
RBF_I,splice,severe,adwin,learned_features_label,-0.017058657671621624,-0.017712167077826968,-0.016946043226557978,-0.011124909808507036,0.04344322802933496,-5.860660265398036e-05,0.026338414266614197,0.026097410237052966,0.3333333333333333,-0.31788612533334043,3
RBF_I,splice,severe,adwin,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,splice,severe,adwin,oracle_blocks,-0.023401986408162267,-0.023315299796752287,-0.021980992178893228,-0.012493658474122723,-0.5193867903390554,0.1565490768825987,1.0,0.22776139743245058,0.0,-6.362124625333308,3
RBF_I,splice,severe,adwin,oracle_rows,0.009519262726257546,0.009977058432351527,0.011277209861532245,0.00794163593433291,-0.5193867903390554,-0.09938139797712046,1.0,0.0,-0.3333333333333333,-1.051399471998593,3
RBF_I,splice,severe,adwin,random_blocks,-0.03797374823251357,-0.03834111881061345,-0.037656255710578436,-0.023933006939333794,-0.14341103367755748,0.25403245589791545,0.43540679301501867,0.4171010275378146,-0.3333333333333333,-6.257478694665527,3
RBF_I,splice,severe,adwin,random_rows,-0.032527475270214934,-0.03334143492651446,-0.03343893296804634,-0.02171785199283412,-0.08091647647183002,0.1954387276731183,0.25177899438433937,0.2509004668959512,1.3333333333333333,-5.452749666999201,3
RBF_I,splice,severe,d3_oof,learned_features,0.0020089510282462752,0.002013375839780377,0.002352101545907185,-0.004074216820706744,-0.05617286350006282,0.03133426066361473,0.057699153543603166,0.057549955951644464,0.0,0.5173098746654432,3
RBF_I,splice,severe,d3_oof,learned_features_label,-0.00524225599818214,-0.006163897851462837,-0.0060746509140122695,-0.005489885100796251,-0.05245858958279178,0.03817171382106385,0.026338414266614197,0.026097410237052966,0.0,0.41659033333295764,3
RBF_I,splice,severe,d3_oof,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,splice,severe,d3_oof,oracle_blocks,-0.018679109079001794,-0.018613248135613936,-0.016637928283118015,-0.011532654472503253,-0.6764063775717283,0.20041848996340997,1.0,0.22776139743245058,0.0,-6.142099917000451,3
RBF_I,splice,severe,d3_oof,oracle_rows,0.0010433024360341585,0.0008915779268215221,0.0009616863595101055,-0.0017904665545040628,-0.6764063775717283,-0.03365276169005746,1.0,0.0,0.6666666666666666,-4.158103944333561,3
RBF_I,splice,severe,d3_oof,random_blocks,-0.03845911613556737,-0.03927407802443017,-0.03895758397131185,-0.02737107878399318,-0.307249950763741,0.30455351145760073,0.43540679301501867,0.4171010275378146,0.0,-7.402190528000574,3
RBF_I,splice,severe,d3_oof,random_rows,-0.02035201958519846,-0.0203925084044444,-0.020262993529946833,-0.016347483575676985,-0.18865983646848503,0.18416920047810395,0.25177899438433937,0.2509004668959512,0.3333333333333333,-4.335616597332773,3
RBF_I,splice,severe,hddm_w,learned_features,-0.020911356815217164,-0.02079347715486309,-0.020124426522982963,-0.012197708344897603,0.0010799534302574076,0.02389761858684301,0.057699153543603166,0.057549955951644464,0.6666666666666666,-1.1349502916673373,3
RBF_I,splice,severe,hddm_w,learned_features_label,-0.023979247963191026,-0.02330946278020078,-0.02173907632138535,-0.011548373043245371,-0.017269186112230422,-1.9427736269099032e-05,0.026338414266614197,0.026097410237052966,1.3333333333333333,-0.47537951399984496,3
RBF_I,splice,severe,hddm_w,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
RBF_I,splice,severe,hddm_w,oracle_blocks,-0.01947916973900658,-0.018550859077070474,-0.016149390118445333,-0.00840449175443699,-0.5274034916345278,0.11991370056387497,1.0,0.22776139743245058,-0.3333333333333333,-5.228846916999828,3
RBF_I,splice,severe,hddm_w,oracle_rows,-0.011227040541484304,-0.010689424546501236,-0.009367944531573191,-0.004121975696914193,-0.5274034916345278,-0.021887076639971175,1.0,0.0,0.6666666666666666,-3.5957598886670894,3
