stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,experiment,method,fitting_seed,detector,shared_detector_reference,resets_per_100k,training_visits_per_100k,scoring_mask_sha256,source_summary,source_sha256
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E1_fixed,immediate_screened,,hellinger,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/immediate_screened/summary.json,8b74d514e92251c4554b08063e00f3f3646862317d095448697ff1e5b5f2ae80
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.88,0.8674801403756076,0,0,,10450,0,0.0,,,E1_fixed,confirmed_unscreened,,hellinger,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/fixed_responses/runs/SEA_A/hellinger/SEA_A__s9913__clean__none/confirmed_unscreened/summary.json,a6bc6f1fb0527b5e367d9c43b821f0a4d97a5ce6200abf155fcf581da70e86db
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8679425837320575,0.8516195355737766,0,0,,10450,2850,0.2727272727272727,,,E2_RL,selected_map,,adwin,False,8.333333333333334,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/adwin/SEA_A__s9913__clean__none/selected_map/feedback_0.05_delay_1/summary.json,76dc95a1e19acc5ebe0b7acf1540111757a8f85e62d7682007135320d14b4452
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8736842105263158,0.8588081194359252,0,0,,10450,2850,0.2727272727272727,,,E2_RL,error_rule,,adwin,False,16.666666666666668,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/adwin/SEA_A__s9913__clean__none/error_rule/feedback_0.05_delay_1/summary.json,34d15dfb9fbbca659ad5d97a12875e503c6fa3f7319339dee52d15365c091302
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E2_RL,RL_2state,7.0,adwin,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/adwin/SEA_A__s9913__clean__none/q_alarm_7/feedback_0.05_delay_1/summary.json,95ab1c55ae02f4971678004ba2aa22bd5afbc6c1e3d1f45a1d1ac1c00752a6e0
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E2_RL,RL_4state,7.0,adwin,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/adwin/SEA_A__s9913__clean__none/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json,108dfe392cb6f764959f2cf20db687f3a75ac17735357e39d73884e17e977601
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8694736842105263,0.8537752710017008,0,0,,10450,1900,0.18181818181818182,,,E2_RL,selected_map,,hddm_w,False,8.333333333333334,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s9913__clean__none/selected_map/feedback_0.05_delay_1/summary.json,d4923125c91a6eb0f29a5f7aac89fb9558b1720675e0f2429bee442297bc6bfb
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8736842105263158,0.8588081194359252,0,0,,10450,2850,0.2727272727272727,,,E2_RL,error_rule,,hddm_w,False,16.666666666666668,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s9913__clean__none/error_rule/feedback_0.05_delay_1/summary.json,98611601a9abba56aeaa174030843f884d217523f4a0daf2fad93a01acdd1486
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E2_RL,RL_2state,7.0,hddm_w,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s9913__clean__none/q_alarm_7/feedback_0.05_delay_1/summary.json,42c5756c65c0ff14542b27f0ec53b0aab99afd5d4dd5ffc11e351390a900647d
SEA_A,clean,none,9913.0,,,SEA_A__s9913,SEA_A__s9913__clean__none,10450,0.8669856459330143,0.8504588885535898,0,0,,10450,1900,0.18181818181818182,,,E2_RL,RL_4state,7.0,hddm_w,False,0.0,95000.0,803d782e3a082c61bf0fa98d4e83f633d3eba1ca36647537cbcb66a7af756504,results/per_dataset_study/integration_full_study/evaluation_runs/SEA_A/hddm_w/SEA_A__s9913__clean__none/q_alarm_persistence_7/feedback_0.05_delay_1/summary.json,d184fa6fa17a66baa3ee93b2a6fefcb7fb5d7f5664baf8ba69f4c0859e189258
