experiment,stream,condition,mode,level,method,left,right,comparison,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,malicious_recall_difference,benign_fpr_difference,resets_per_100k_difference,training_visits_per_100k_difference
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,immediate_unscreened,d3_oof,hellinger,detector,-0.0006106032270417061,-0.0016251354279522845,0.0,0.0,-0.0039032006245121043,0.0,-8.333333333333334,0.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,immediate_unscreened,hddm_w,hellinger,detector,-0.05214132103800148,-0.13705308775731306,0.0,0.0,-0.32734842570908146,0.05828847224800446,41.666666666666664,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_2state,adwin,d3_oof,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_2state,adwin,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_2state,adwin,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_2state,d3_oof,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_2state,d3_oof,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_2state,hddm_w,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_4state,adwin,d3_oof,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_4state,adwin,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_4state,adwin,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_4state,d3_oof,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_4state,d3_oof,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,RL_4state,hddm_w,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,confirmed_screened,adwin,d3_oof,detector,0.0,0.0,,-0.09090909090909094,,,8.333333333333334,15833.333333333343
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,confirmed_screened,adwin,hddm_w,detector,0.0,0.0,,-0.09090909090909094,,,8.333333333333334,15833.333333333343
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,confirmed_screened,adwin,hellinger,detector,0.0,0.0,,-0.09090909090909094,,,8.333333333333334,15833.333333333343
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,confirmed_screened,d3_oof,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,confirmed_screened,d3_oof,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,confirmed_screened,hddm_w,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,error_rule,adwin,d3_oof,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,error_rule,adwin,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,error_rule,adwin,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,error_rule,d3_oof,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,error_rule,d3_oof,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,error_rule,hddm_w,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,selected_map,adwin,d3_oof,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,selected_map,adwin,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,selected_map,adwin,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,selected_map,d3_oof,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,selected_map,d3_oof,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,selected_map,hddm_w,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_2state,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_2state,adwin,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_2state,adwin,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_2state,d3_oof,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_2state,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_2state,hddm_w,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_4state,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_4state,adwin,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_4state,adwin,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_4state,d3_oof,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_4state,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,RL_4state,hddm_w,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,confirmed_screened,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,confirmed_screened,adwin,hddm_w,detector,0.0,0.0,-0.18290538163911363,0.18141185749967137,,,-8.333333333333334,-15833.333333333343
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,confirmed_screened,adwin,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,confirmed_screened,d3_oof,hddm_w,detector,0.0,0.0,-0.18290538163911363,0.18141185749967137,,,-8.333333333333334,-15833.333333333343
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,confirmed_screened,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,confirmed_screened,hddm_w,hellinger,detector,0.0,0.0,0.18290538163911363,-0.18141185749967137,,,8.333333333333334,15833.333333333343
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,error_rule,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,error_rule,adwin,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,error_rule,adwin,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,error_rule,d3_oof,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,error_rule,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,error_rule,hddm_w,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,selected_map,adwin,d3_oof,detector,0.03251313707828829,0.02765550239234449,0.09285965529370377,-0.09018009727882215,,,8.333333333333334,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,selected_map,adwin,hddm_w,detector,0.03251313707828829,0.02765550239234449,0.09285965529370377,-0.09018009727882215,,,8.333333333333334,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,selected_map,adwin,hellinger,detector,0.03251313707828829,0.02765550239234449,0.09285965529370377,-0.09018009727882215,,,8.333333333333334,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,selected_map,d3_oof,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,selected_map,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,RBF_I,RBF_I__s9913__instance__severe,instance,severe,selected_map,hddm_w,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_2state,adwin,d3_oof,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_2state,adwin,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_2state,adwin,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_2state,d3_oof,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_2state,d3_oof,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_2state,hddm_w,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_4state,adwin,d3_oof,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_4state,adwin,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_4state,adwin,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_4state,d3_oof,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_4state,d3_oof,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,RL_4state,hddm_w,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,confirmed_screened,adwin,d3_oof,detector,-7.209224033344341e-05,-0.0005741626794257826,,0.0,,,8.333333333333334,15833.333333333343
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,confirmed_screened,adwin,hddm_w,detector,-7.209224033344341e-05,-0.0005741626794257826,,0.0,,,8.333333333333334,15833.333333333343
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,confirmed_screened,adwin,hellinger,detector,-7.209224033344341e-05,-0.0005741626794257826,,0.0,,,8.333333333333334,15833.333333333343
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,confirmed_screened,d3_oof,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,confirmed_screened,d3_oof,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,confirmed_screened,hddm_w,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,error_rule,adwin,d3_oof,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,error_rule,adwin,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,error_rule,adwin,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,error_rule,d3_oof,hddm_w,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,error_rule,d3_oof,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,error_rule,hddm_w,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,selected_map,adwin,d3_oof,detector,0.0011606470201868113,0.000956937799043156,,0.09090909090909088,,,8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,selected_map,adwin,hddm_w,detector,-0.0021557354279242436,-0.0015311004784688276,,0.09090909090909088,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,selected_map,adwin,hellinger,detector,0.0011606470201868113,0.000956937799043156,,0.09090909090909088,,,8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,selected_map,d3_oof,hddm_w,detector,-0.003316382448111055,-0.0024880382775119836,,0.0,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,selected_map,d3_oof,hellinger,detector,0.0,0.0,,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__clean__none,clean,none,selected_map,hddm_w,hellinger,detector,0.003316382448111055,0.0024880382775119836,,0.0,,,8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_2state,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_2state,adwin,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_2state,adwin,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_2state,d3_oof,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_2state,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_2state,hddm_w,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_4state,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_4state,adwin,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_4state,adwin,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_4state,d3_oof,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_4state,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,RL_4state,hddm_w,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,confirmed_screened,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,confirmed_screened,adwin,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,confirmed_screened,adwin,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,confirmed_screened,d3_oof,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,confirmed_screened,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,confirmed_screened,hddm_w,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,error_rule,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,error_rule,adwin,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,error_rule,adwin,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,error_rule,d3_oof,hddm_w,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,error_rule,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,error_rule,hddm_w,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,selected_map,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,selected_map,adwin,hddm_w,detector,-0.0031925818770750514,-0.002679425837320615,0.18680167597765363,-0.17993672554706036,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,selected_map,adwin,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,selected_map,d3_oof,hddm_w,detector,-0.0031925818770750514,-0.002679425837320615,0.18680167597765363,-0.17993672554706036,,,-8.333333333333334,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,selected_map,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,,,0.0,0.0
E2_RL,SEA_A,SEA_A__s9913__instance__severe,instance,severe,selected_map,hddm_w,hellinger,detector,0.0031925818770750514,0.002679425837320615,-0.18680167597765363,0.17993672554706036,,,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_2state,adwin,d3_oof,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_2state,adwin,hddm_w,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_2state,adwin,hellinger,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_2state,d3_oof,hddm_w,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_2state,d3_oof,hellinger,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_2state,hddm_w,hellinger,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_4state,adwin,d3_oof,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_4state,adwin,hddm_w,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_4state,adwin,hellinger,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_4state,d3_oof,hddm_w,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_4state,d3_oof,hellinger,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,RL_4state,hddm_w,hellinger,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,confirmed_screened,adwin,d3_oof,detector,0.041701520436647016,0.10151679306608885,,0.0,0.2427790788446526,0.0,0.0,15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,confirmed_screened,adwin,hddm_w,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,confirmed_screened,adwin,hellinger,detector,0.041701520436647016,0.10151679306608885,,0.09090909090909088,0.2427790788446526,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,confirmed_screened,d3_oof,hddm_w,detector,-0.041701520436647016,-0.10151679306608885,,0.0,-0.2427790788446526,0.0,0.0,-15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,confirmed_screened,d3_oof,hellinger,detector,0.0,0.0,,0.09090909090909088,0.0,0.0,-8.333333333333334,-15833.333333333343
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,confirmed_screened,hddm_w,hellinger,detector,0.041701520436647016,0.10151679306608885,,0.09090909090909088,0.2427790788446526,0.0,-8.333333333333334,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,error_rule,adwin,d3_oof,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,error_rule,adwin,hddm_w,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,error_rule,adwin,hellinger,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,error_rule,d3_oof,hddm_w,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,error_rule,d3_oof,hellinger,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,error_rule,hddm_w,hellinger,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,selected_map,adwin,d3_oof,detector,-0.0031486989990256176,0.00021668472372693426,,0.09090909090909088,-0.0005204267499349657,0.0,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,selected_map,adwin,hddm_w,detector,0.0,0.0,,0.0,0.0,0.0,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,selected_map,adwin,hellinger,detector,-0.0031486989990256176,0.00021668472372693426,,0.09090909090909088,-0.0005204267499349657,0.0,8.333333333333334,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,selected_map,d3_oof,hddm_w,detector,0.0031486989990256176,-0.00021668472372693426,,-0.09090909090909088,0.0005204267499349657,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,selected_map,d3_oof,hellinger,detector,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__clean__none__aNone,clean,none,selected_map,hddm_w,hellinger,detector,-0.0031486989990256176,0.00021668472372693426,,0.09090909090909088,-0.0005204267499349657,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_2state,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_2state,adwin,hddm_w,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_2state,adwin,hellinger,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_2state,d3_oof,hddm_w,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_2state,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_2state,hddm_w,hellinger,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_4state,adwin,d3_oof,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_4state,adwin,hddm_w,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_4state,adwin,hellinger,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_4state,d3_oof,hddm_w,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_4state,d3_oof,hellinger,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,RL_4state,hddm_w,hellinger,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,confirmed_screened,adwin,d3_oof,detector,0.06950410309062305,0.10270855904658716,0.09388185654008441,-0.08979752826715753,0.24121779859484777,0.0,8.333333333333334,15833.333333333343
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,confirmed_screened,adwin,hddm_w,detector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2_RL,radar,radar__evaluation__instance__severe__a0,instance,severe,confirmed_screened,adwin,hellinger,detector,0.06950410309062305,0.10270855904658716,0.09388185654008441,-0.08979752826715753,0.24121779859484777,0.0,0.0,0.0
