experiment,stream,condition,mode,level,detector,method,shared_detector_reference,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,malicious_recall,benign_fpr,resets_per_100k,training_visits_per_100k
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,d3_oof,immediate_unscreened,False,0.31277587835964565,0.33043062200956935,1.0,0.0,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,d3_oof,none_screened,True,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,d3_oof,none_unscreened,True,0.31277587835964565,0.33043062200956935,1.0,0.0,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,confirmed_screened,False,0.33479347114531915,0.3475598086124402,0.8040801969750264,0.1765479163927961,,,8.333333333333334,110833.33333333334
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,confirmed_unscreened,False,0.31277587835964565,0.33043062200956935,1.0,0.0,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,immediate_screened,False,0.3865408864243334,0.3964593301435407,0.5321843123461133,0.44958590771657686,,,16.666666666666668,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,immediate_unscreened,False,0.43498240229468677,0.43894736842105264,1.0,0.0,,,41.66666666666667,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,none_screened,True,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hddm_w,none_unscreened,True,0.31277587835964565,0.33043062200956935,1.0,0.0,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,confirmed_screened,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,confirmed_unscreened,False,0.31277587835964565,0.33043062200956935,1.0,0.0,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,immediate_screened,False,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,immediate_unscreened,False,0.31277587835964565,0.33043062200956935,1.0,0.0,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,none_screened,True,0.33479347114531915,0.3475598086124402,0.6211748153359128,0.35795977389246747,,,0.0,95000.0
E1_fixed,RBF_I,RBF_I__s9913__instance__severe,instance,severe,hellinger,none_unscreened,True,0.31277587835964565,0.33043062200956935,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,confirmed_screened,False,0.8503867963132563,0.8664114832535885,,0.18181818181818182,,,8.333333333333334,110833.33333333334
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,confirmed_unscreened,False,0.8674801403756076,0.88,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,immediate_screened,False,0.8516195355737766,0.8679425837320575,,0.2727272727272727,,,8.333333333333334,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,immediate_unscreened,False,0.8784806850430298,0.8904306220095694,,0.0,,,16.666666666666668,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,none_screened,True,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,adwin,none_unscreened,True,0.8674801403756076,0.88,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,confirmed_screened,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,confirmed_unscreened,False,0.8674801403756076,0.88,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,immediate_screened,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,immediate_unscreened,False,0.8674801403756076,0.88,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,none_screened,True,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,d3_oof,none_unscreened,True,0.8674801403756076,0.88,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,confirmed_screened,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,confirmed_unscreened,False,0.8674801403756076,0.88,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,immediate_screened,False,0.8537752710017008,0.8694736842105263,,0.18181818181818182,,,8.333333333333334,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,immediate_unscreened,False,0.8695849144756443,0.8817224880382775,,0.0,,,8.333333333333334,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,none_screened,True,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hddm_w,none_unscreened,True,0.8674801403756076,0.88,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,confirmed_screened,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,confirmed_unscreened,False,0.8674801403756076,0.88,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,immediate_screened,False,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,immediate_unscreened,False,0.8674801403756076,0.88,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,none_screened,True,0.8504588885535898,0.8669856459330143,,0.18181818181818182,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__clean__none,clean,none,hellinger,none_unscreened,True,0.8674801403756076,0.88,,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,confirmed_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,confirmed_unscreened,False,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,immediate_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,immediate_unscreened,False,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,none_screened,True,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,adwin,none_unscreened,True,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,confirmed_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,confirmed_unscreened,False,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,immediate_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,immediate_unscreened,False,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,none_screened,True,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,d3_oof,none_unscreened,True,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,confirmed_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,confirmed_unscreened,False,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,immediate_screened,False,0.8731879395768564,0.8850717703349282,0.5516759776536313,0.45689427893488005,,,16.666666666666668,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,immediate_unscreened,False,0.8854139303482587,0.8945454545454545,1.0,0.0,,,33.333333333333336,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,none_screened,True,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hddm_w,none_unscreened,True,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,confirmed_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,confirmed_unscreened,False,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,immediate_screened,False,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,immediate_unscreened,False,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,none_screened,True,0.8699628490637281,0.8819138755980861,0.9053770949720671,0.08950698655417876,,,0.0,95000.0
E1_fixed,SEA_A,SEA_A__s9913__instance__severe,instance,severe,hellinger,none_unscreened,True,0.877793596100271,0.8887081339712919,1.0,0.0,,,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,confirmed_screened,False,0.25054557089725826,0.7776814734561214,,0.45454545454545453,0.6167056986729118,0.043994802301837756,0.0,110833.33333333334
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,confirmed_unscreened,False,0.23546233981898285,0.8301191765980498,,0.0,0.8454332552693209,0.0803786894375348,8.333333333333334,110833.33333333334
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,immediate_screened,False,0.20767665346733427,0.6645720476706393,,0.5454545454545454,0.30861306271142336,0.0647855949508075,25.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,immediate_unscreened,False,0.2542790051068282,0.7127843986998916,,0.0,0.615144418423107,0.15611657694449602,58.333333333333336,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,none_screened,True,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,adwin,none_unscreened,True,0.1600265070009667,0.6394366197183099,,0.0,0.3796513140775436,0.0803786894375348,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,confirmed_screened,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,confirmed_unscreened,False,0.1600265070009667,0.6394366197183099,,0.0,0.3796513140775436,0.0803786894375348,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,immediate_screened,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,immediate_unscreened,False,0.1600265070009667,0.6394366197183099,,0.0,0.3796513140775436,0.0803786894375348,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,none_screened,True,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,d3_oof,none_unscreened,True,0.1600265070009667,0.6394366197183099,,0.0,0.3796513140775436,0.0803786894375348,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,confirmed_screened,False,0.25054557089725826,0.7776814734561214,,0.45454545454545453,0.6167056986729118,0.043994802301837756,0.0,110833.33333333334
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,confirmed_unscreened,False,0.23546233981898285,0.8301191765980498,,0.0,0.8454332552693209,0.0803786894375348,8.333333333333334,110833.33333333334
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,immediate_screened,False,0.20767665346733427,0.6645720476706393,,0.5454545454545454,0.30861306271142336,0.0647855949508075,16.666666666666668,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,immediate_unscreened,False,0.25421539188384945,0.7125677139761647,,0.0,0.615144418423107,0.15611657694449602,50.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,none_screened,True,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hddm_w,none_unscreened,True,0.1600265070009667,0.6394366197183099,,0.0,0.3796513140775436,0.0803786894375348,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,confirmed_screened,False,0.20884405046061125,0.6761646803900325,,0.36363636363636365,0.3739266198282592,0.043994802301837756,8.333333333333334,110833.33333333334
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,confirmed_unscreened,False,0.1600265070009667,0.6394366197183099,,0.0,0.3796513140775436,0.0803786894375348,8.333333333333334,110833.33333333334
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,immediate_screened,False,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,immediate_unscreened,False,0.20550728808647362,0.742578548212351,,0.0,0.6252927400468384,0.0803786894375348,8.333333333333334,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,none_screened,True,0.20884405046061125,0.6761646803900325,,0.45454545454545453,0.3739266198282592,0.043994802301837756,0.0,95000.0
E1_fixed,radar,radar__evaluation__clean__none__aNone,clean,none,hellinger,none_unscreened,True,0.1600265070009667,0.6394366197183099,,0.0,0.3796513140775436,0.0803786894375348,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,confirmed_screened,False,0.1976320204764207,0.6543878656554712,0.8136427566807314,0.1801209571391007,0.356232110330471,0.08112121774642658,8.333333333333334,110833.33333333334
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,confirmed_unscreened,False,0.09340056952030143,0.557204767063922,1.0,0.0,0.13531095498308612,0.04547985891962131,8.333333333333334,110833.33333333334
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,immediate_screened,False,0.09124227054818314,0.5691224268689058,0.5439521800281294,0.45398369708125164,0.0234192037470726,0.02487469834787451,8.333333333333334,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,immediate_unscreened,False,0.15200345655845626,0.5878656554712893,1.0,0.0,0.302367941712204,0.1691108223501021,58.333333333333336,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,none_screened,True,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,adwin,none_unscreened,True,0.20792309262282163,0.7614301191765981,1.0,0.0,0.6258131667967733,0.04547985891962131,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,confirmed_screened,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,confirmed_unscreened,False,0.20792309262282163,0.7614301191765981,1.0,0.0,0.6258131667967733,0.04547985891962131,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,immediate_screened,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,immediate_unscreened,False,0.20792309262282163,0.7614301191765981,1.0,0.0,0.6258131667967733,0.04547985891962131,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,none_screened,True,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,d3_oof,none_unscreened,True,0.20792309262282163,0.7614301191765981,1.0,0.0,0.6258131667967733,0.04547985891962131,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,confirmed_screened,False,0.1976320204764207,0.6543878656554712,0.8136427566807314,0.1801209571391007,0.356232110330471,0.08112121774642658,8.333333333333334,110833.33333333334
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,confirmed_unscreened,False,0.1624724431885708,0.6599133261105092,1.0,0.0,0.3669008587041374,0.04547985891962131,8.333333333333334,110833.33333333334
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,immediate_screened,False,0.09124227054818314,0.5691224268689058,0.459915611814346,0.547462529581909,0.0234192037470726,0.02487469834787451,8.333333333333334,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,immediate_unscreened,False,0.15639237481186186,0.6260021668472373,1.0,0.0,0.302367941712204,0.10376833116762577,50.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,none_screened,True,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hddm_w,none_unscreened,True,0.20792309262282163,0.7614301191765981,1.0,0.0,0.6258131667967733,0.04547985891962131,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,confirmed_screened,False,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,8.333333333333334,110833.33333333334
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,confirmed_unscreened,False,0.20792309262282163,0.7614301191765981,1.0,0.0,0.6258131667967733,0.04547985891962131,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,immediate_screened,False,0.12812791738579765,0.5516793066088841,0.6318565400843882,0.3619510912437549,0.11501431173562321,0.08112121774642658,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,immediate_unscreened,False,0.20853369584986334,0.7630552546045504,1.0,0.0,0.6297163674212855,0.04547985891962131,8.333333333333334,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,none_screened,True,0.12812791738579765,0.5516793066088841,0.719760900140647,0.26991848540625824,0.11501431173562321,0.08112121774642658,0.0,95000.0
E1_fixed,radar,radar__evaluation__instance__severe__a0,instance,severe,hellinger,none_unscreened,True,0.20792309262282163,0.7614301191765981,1.0,0.0,0.6258131667967733,0.04547985891962131,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,RL_2state,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,RL_4state,False,0.35235027949590225,0.3585645933014354,,0.36363636363636365,,,0.0,95000.0
E2_RL,RBF_I,RBF_I__s9913__clean__none,clean,none,adwin,confirmed_screened,False,0.35235027949590225,0.3585645933014354,,0.2727272727272727,,,8.333333333333334,110833.33333333334
