state,action,q_value,selected,visits,mean_reward,rejected_fraction
00,update,7.246223033347435,False,807,0.917819083023544,0.2850061957868649
00,reset,7.7925363521443165,True,299,0.9213377926421406,0.391304347826087
01,update,7.908387587032742,True,136,0.8744117647058823,0.18382352941176472
01,reset,2.330239967511725,False,4,0.8500000000000001,0.5
10,update,7.95672492623559,True,214,0.9125233644859815,0.40654205607476634
10,reset,4.90822592431514,False,13,0.926153846153846,0.7692307692307693
11,update,7.206777788235413,True,171,0.8943859649122807,0.36257309941520466
11,reset,3.459068640169192,False,8,0.8775,1.0
