epoch,condition,seed,detector,dataset,reward,training_visits,resets,states,epsilon
0,radar__training__instance__moderate__a0,17,hddm_w,radar,192.06,229900,21,4,0.1
0,radar__training__clean__none__aNone,17,hddm_w,radar,194.4,229900,21,4,0.1
0,radar__training__concept__severe__a0,17,hddm_w,radar,199.04,229900,29,4,0.1
0,radar__training__instance__severe__a0,17,hddm_w,radar,194.8,229900,27,4,0.1
0,radar__training__splice__severe__a0,17,hddm_w,radar,192.82,229900,20,4,0.1
0,radar__training__splice__moderate__a0,17,hddm_w,radar,191.34,229900,31,4,0.1
0,radar__training__concept__moderate__a0,17,hddm_w,radar,191.62,229900,23,4,0.1
1,radar__training__splice__severe__a0,17,hddm_w,radar,186.98,229900,24,4,0.1
1,radar__training__concept__moderate__a0,17,hddm_w,radar,191.35999999999999,229900,31,4,0.1
1,radar__training__concept__severe__a0,17,hddm_w,radar,194.14,229900,74,4,0.1
1,radar__training__instance__moderate__a0,17,hddm_w,radar,195.32,229900,48,4,0.1
1,radar__training__clean__none__aNone,17,hddm_w,radar,186.84,229900,104,4,0.1
1,radar__training__splice__moderate__a0,17,hddm_w,radar,186.86,229900,60,4,0.1
1,radar__training__instance__severe__a0,17,hddm_w,radar,195.8,229900,113,4,0.1
2,radar__training__concept__moderate__a0,17,hddm_w,radar,196.2,229900,58,4,0.1
2,radar__training__concept__severe__a0,17,hddm_w,radar,193.1,229900,78,4,0.1
2,radar__training__splice__moderate__a0,17,hddm_w,radar,183.9,229900,21,4,0.1
2,radar__training__clean__none__aNone,17,hddm_w,radar,190.46,229900,30,4,0.1
2,radar__training__instance__severe__a0,17,hddm_w,radar,199.12,229900,95,4,0.1
2,radar__training__splice__severe__a0,17,hddm_w,radar,186.14,229900,88,4,0.1
2,radar__training__instance__moderate__a0,17,hddm_w,radar,200.38,229900,49,4,0.1
3,radar__training__concept__moderate__a0,17,hddm_w,radar,198.4,229900,52,4,0.1
3,radar__training__splice__severe__a0,17,hddm_w,radar,180.62,229900,14,4,0.1
3,radar__training__clean__none__aNone,17,hddm_w,radar,204.52,229900,17,4,0.1
3,radar__training__instance__severe__a0,17,hddm_w,radar,185.0,229900,20,4,0.1
3,radar__training__concept__severe__a0,17,hddm_w,radar,196.78,229900,41,4,0.1
3,radar__training__splice__moderate__a0,17,hddm_w,radar,186.88,229900,63,4,0.1
3,radar__training__instance__moderate__a0,17,hddm_w,radar,198.48,229900,56,4,0.1
