state,action,q_value,selected,visits,mean_reward,rejected_fraction
00,update,1.1917245198124378,True,31,0.6541935483870966,0.3870967741935484
00,reset,0.32957510222609665,False,3,0.7200000000000001,1.0
01,update,0.37860769361193136,True,4,0.66,0.25
01,reset,0.0,False,0,,
10,update,0.40103581536955313,True,4,0.69,0.25
10,reset,0.1471531491060476,False,1,0.46,1.0
11,update,0.13199580178599998,True,1,0.94,0.0
11,reset,0.0,False,0,,
