stream,condition,mode,level,view,threshold,rows,poison_rows,prevalence,roc_auc,average_precision,poison_recall,poison_precision,legitimate_rejection,tn,fp,fn,tp
radar,radar__evaluation__clean__none__aNone,clean,none,features,0.536534192551047,75608,0,0.0,,,,0.0,0.0024468310231721513,75423,185,0,0
radar,radar__evaluation__clean__none__aNone,clean,none,features_label,0.5893325427033649,75608,0,0.0,,,,0.0,0.07419849751349064,69998,5610,0,0
radar,radar__evaluation__instance__moderate__a0,instance,moderate,features,0.536534192551047,75608,11481,0.15184901068669981,0.5026266530182755,0.15255536595386385,0.0022646110965943733,0.14054054054054055,0.0024794548318181108,63968,159,11455,26
radar,radar__evaluation__instance__moderate__a0,instance,moderate,features_label,0.5893325427033649,75608,11481,0.15184901068669981,0.23387061068678078,0.11914294182186655,0.045030920651511194,0.09898525751483822,0.07338562539959767,59421,4706,10964,517
radar,radar__evaluation__instance__moderate__a1,instance,moderate,features,0.536534192551047,75608,11429,0.15116125277748385,0.49745933067530845,0.15096139074799542,0.002974888441683437,0.1837837837837838,0.0023527945278050454,64028,151,11395,34
radar,radar__evaluation__instance__moderate__a1,instance,moderate,features_label,0.5893325427033649,75608,11429,0.15116125277748385,0.23143435855632424,0.11953260573792014,0.04619826756496631,0.10017074558907228,0.07390267844622073,59436,4743,10901,528
radar,radar__evaluation__instance__moderate__a2,instance,moderate,features,0.536534192551047,75608,11533,0.15253676859591578,0.49721153422946635,0.15175598287782932,0.0022544004161969998,0.14054054054054055,0.002481467030823254,63916,159,11507,26
radar,radar__evaluation__instance__moderate__a2,instance,moderate,features_label,0.5893325427033649,75608,11533,0.15253676859591578,0.2330556374912764,0.11915068567355727,0.043440561865949884,0.0964203233256351,0.07327350760827156,59380,4695,11032,501
radar,radar__evaluation__instance__moderate__a3,instance,moderate,features,0.536534192551047,75608,11525,0.15243095968680562,0.4931517270697915,0.14961646985228866,0.0016485900216919739,0.10270270270270271,0.0025903905872072157,63917,166,11506,19
radar,radar__evaluation__instance__moderate__a3,instance,moderate,features_label,0.5893325427033649,75608,11525,0.15243095968680562,0.23058488037967845,0.11868374598638398,0.042863340563991326,0.0948905109489051,0.07352964124650843,59371,4712,11031,494
radar,radar__evaluation__instance__moderate__a4,instance,moderate,features,0.536534192551047,75608,11460,0.1515712623002857,0.5056822139650661,0.15356277316160688,0.0020942408376963353,0.12972972972972974,0.002509821038847665,63987,161,11436,24
radar,radar__evaluation__instance__moderate__a4,instance,moderate,features_label,0.5893325427033649,75608,11460,0.1515712623002857,0.2324004883558429,0.12170876999752597,0.047294938917975565,0.10243810243810243,0.07403192617073019,59399,4749,10918,542
radar,radar__evaluation__instance__severe__a0,instance,severe,features,0.536534192551047,75608,18934,0.2504232356364406,0.5046323094218229,0.2550845572449061,0.002693567127918031,0.2756756756756757,0.002364399901189258,56540,134,18883,51
radar,radar__evaluation__instance__severe__a0,instance,severe,features_label,0.5893325427033649,75608,18934,0.2504232356364406,0.23392536593264268,0.19105948200115255,0.04473434034012887,0.16673228346456692,0.07469033419204574,52441,4233,18087,847
radar,radar__evaluation__instance__severe__a1,instance,severe,features,0.536534192551047,75608,18916,0.2501851655909428,0.5018811680130004,0.25149538038285113,0.0025375343624444912,0.2594594594594595,0.0024165667113525717,56555,137,18868,48
radar,radar__evaluation__instance__severe__a1,instance,severe,features_label,0.5893325427033649,75608,18916,0.2501851655909428,0.2306320238429997,0.1905409489665491,0.04424825544512582,0.16570976044347654,0.07433147534043603,52478,4214,18079,837
radar,radar__evaluation__instance__severe__a2,instance,severe,features,0.536534192551047,75608,18891,0.24985451274997356,0.504930351978638,0.2520238099629741,0.0021703456672489546,0.22162162162162163,0.0025389213110707546,56573,144,18850,41
radar,radar__evaluation__instance__severe__a2,instance,severe,features_label,0.5893325427033649,75608,18891,0.24985451274997356,0.2314630986809858,0.19005531793800573,0.04446561854851517,0.16541945647892872,0.07472186469665179,52479,4238,18051,840
radar,radar__evaluation__instance__severe__a3,instance,severe,features,0.536534192551047,75608,19143,0.2531874933869432,0.49779483526509316,0.2518478256919044,0.0024029671420362536,0.24864864864864866,0.0024617019392544053,56326,139,19097,46
radar,radar__evaluation__instance__severe__a3,instance,severe,features_label,0.5893325427033649,75608,19143,0.2531874933869432,0.23734072573763454,0.1968446602909391,0.04873844225043097,0.18420533070088846,0.07317807491366334,52333,4132,18210,933
radar,radar__evaluation__instance__severe__a4,instance,severe,features,0.536534192551047,75608,18954,0.25068775790921594,0.4983103842897993,0.2509409284852377,0.0023214097288171364,0.23783783783783785,0.0024887916122427367,56513,141,18910,44
radar,radar__evaluation__instance__severe__a4,instance,severe,features_label,0.5893325427033649,75608,18954,0.25068775790921594,0.23006229519401092,0.19043122241834184,0.04516197108789701,0.16823899371069181,0.07469905037596639,52422,4232,18098,856
radar,radar__evaluation__concept__moderate__a0,concept,moderate,features,0.536534192551047,84649,20482,0.2419638743517348,0.9953344989794757,0.9898178209881171,0.9136803046577483,0.9948434426665249,0.0015116804588028113,64070,97,1768,18714
radar,radar__evaluation__concept__moderate__a0,concept,moderate,features_label,0.5893325427033649,84649,20482,0.2419638743517348,0.9306057001165546,0.8985068869631652,0.8139341861146372,0.7769492473318731,0.07458662552402325,59381,4786,3811,16671
radar,radar__evaluation__concept__moderate__a1,concept,moderate,features,0.536534192551047,85767,20406,0.23792367693868272,0.9953630076449796,0.9895946062414761,0.9137508575909047,0.99091247276399,0.00261623904163033,65190,171,1760,18646
radar,radar__evaluation__concept__moderate__a1,concept,moderate,features_label,0.5893325427033649,85767,20406,0.23792367693868272,0.9309390496376383,0.8977689124079609,0.8216210918357346,0.7624028011459233,0.07994063738314897,60136,5225,3640,16766
radar,radar__evaluation__concept__moderate__a2,concept,moderate,features,0.536534192551047,84297,20398,0.24197776907837765,0.9951538270634748,0.9897512977908731,0.9160702029610747,0.991194568215574,0.0025978497316076934,63733,166,1712,18686
radar,radar__evaluation__concept__moderate__a2,concept,moderate,features_label,0.5893325427033649,84297,20398,0.24197776907837765,0.9297036578467317,0.8961732311812762,0.8183645455436808,0.7598780043699928,0.08255215261584688,58624,5275,3705,16693
radar,radar__evaluation__concept__moderate__a3,concept,moderate,features,0.536534192551047,85360,20404,0.23903467666354264,0.9947681034856476,0.988782469049251,0.9144775534208979,0.9911819389110226,0.0025555760822710757,64790,166,1745,18659
radar,radar__evaluation__concept__moderate__a3,concept,moderate,features_label,0.5893325427033649,85360,20404,0.23903467666354264,0.9329870216672178,0.899951127082055,0.8182219172711233,0.7817475182618467,0.07175626577991255,60295,4661,3709,16695
radar,radar__evaluation__concept__moderate__a4,concept,moderate,features,0.536534192551047,83874,20478,0.24415194219901282,0.9954499152383101,0.9898401189696575,0.9148354331477684,0.9906927551560021,0.002776200391191873,63220,176,1744,18734
radar,radar__evaluation__concept__moderate__a4,concept,moderate,features_label,0.5893325427033649,83874,20478,0.24415194219901282,0.9290122725020782,0.895041567896972,0.8145815020998144,0.7553774396594666,0.08521042337055966,57994,5402,3797,16681
radar,radar__evaluation__concept__severe__a0,concept,severe,features,0.536534192551047,90940,34224,0.3763360457444469,0.9951766122487342,0.993725580603833,0.9171049555867228,0.9953068019660695,0.002609492912053036,56568,148,2837,31387
radar,radar__evaluation__concept__severe__a0,concept,severe,features_label,0.5893325427033649,90940,34224,0.3763360457444469,0.934533961622257,0.9318297118548682,0.822814399251987,0.8683585679484412,0.07526976514563792,52447,4269,6064,28160
radar,radar__evaluation__concept__severe__a1,concept,severe,features,0.536534192551047,91084,34139,0.3748078696587765,0.9955201173791545,0.9941948466952687,0.9151410410381089,0.9978281699137656,0.0011941346913688646,56877,68,2897,31242
radar,radar__evaluation__concept__severe__a1,concept,severe,features_label,0.5893325427033649,91084,34139,0.3748078696587765,0.9293150375084742,0.9274555823878168,0.8193561615747386,0.8568277890093733,0.08207919922732461,52271,4674,6167,27972
radar,radar__evaluation__concept__severe__a2,concept,severe,features,0.536534192551047,92032,34162,0.37119697496522946,0.9953360161056579,0.9939405420386364,0.9150225396639541,0.9971927138163141,0.0015206497321582858,57782,88,2903,31259
radar,radar__evaluation__concept__severe__a2,concept,severe,features_label,0.5893325427033649,92032,34162,0.37119697496522946,0.9344068433851103,0.9321044793225495,0.8232539078508284,0.8743121832934374,0.06986348712631761,53827,4043,6038,28124
radar,radar__evaluation__concept__severe__a3,concept,severe,features,0.536534192551047,89623,34210,0.38171005210715997,0.9956540658131454,0.9944032658171069,0.9107570885705933,0.995240528972082,0.002688899716672983,55264,149,3053,31157
radar,radar__evaluation__concept__severe__a3,concept,severe,features_label,0.5893325427033649,89623,34210,0.38171005210715997,0.9315733367963674,0.9304520647120135,0.8175679625840397,0.8743044701469209,0.07256419973652392,51392,4021,6241,27969
radar,radar__evaluation__concept__severe__a4,concept,severe,features,0.536534192551047,91173,34193,0.37503427549822865,0.9956757614933265,0.9942822034426375,0.9154797765624543,0.9964982650495018,0.0019305019305019305,56870,110,2890,31303
radar,radar__evaluation__concept__severe__a4,concept,severe,features_label,0.5893325427033649,91173,34193,0.37503427549822865,0.9333068070221874,0.9312784101349897,0.8183253882373586,0.878276154304906,0.06805896805896806,53102,3878,6212,27981
radar,radar__evaluation__splice__moderate__a0,splice,moderate,features,0.536534192551047,78885,13216,0.1675350193319389,0.44701617353513734,0.16001674900045332,0.0015889830508474577,0.11229946524064172,0.0025278289603922702,65503,166,13195,21
radar,radar__evaluation__splice__moderate__a0,splice,moderate,features_label,0.5893325427033649,78885,13216,0.1675350193319389,0.5299615516405797,0.20317545258506242,0.1384685230024213,0.29497098646034814,0.06660677031780597,61295,4374,11386,1830
radar,radar__evaluation__splice__moderate__a1,splice,moderate,features,0.536534192551047,75990,11464,0.15086195552046322,0.4564091431013846,0.1544592173662875,0.0022679692951849267,0.12682926829268293,0.002774075566438335,64347,179,11438,26
radar,radar__evaluation__splice__moderate__a1,splice,moderate,features_label,0.5893325427033649,75990,11464,0.15086195552046322,0.5826600115580083,0.22601921280798648,0.2024598743893929,0.3178145967410653,0.07720918699438986,59544,4982,9143,2321
radar,radar__evaluation__splice__moderate__a2,splice,moderate,features,0.536534192551047,74025,10926,0.14759878419452888,0.48667942423702865,0.1426472479303585,0.0010067728354384037,0.060109289617486336,0.002725875211968494,62927,172,10915,11
radar,radar__evaluation__splice__moderate__a2,splice,moderate,features_label,0.5893325427033649,74025,10926,0.14759878419452888,0.49212786172969003,0.20735366318423398,0.20254438952956252,0.3026945698262892,0.08079367343381036,58001,5098,8713,2213
radar,radar__evaluation__splice__moderate__a3,splice,moderate,features,0.536534192551047,76170,10887,0.1429302875147696,0.45879609990950493,0.1369536116760919,0.0031229907228805,0.16113744075829384,0.0027112724599053354,65106,177,10853,34
radar,radar__evaluation__splice__moderate__a3,splice,moderate,features_label,0.5893325427033649,76170,10887,0.1429302875147696,0.4950185513391898,0.16217072195813606,0.1419123725544227,0.2394235239423524,0.07518036854923947,60375,4908,9342,1545
radar,radar__evaluation__splice__moderate__a4,splice,moderate,features,0.536534192551047,75219,11085,0.1473696805328441,0.485293474326469,0.14523674381231272,0.008209291835814163,0.3473282442748092,0.0026662924501824306,63963,171,10994,91
radar,radar__evaluation__splice__moderate__a4,splice,moderate,features_label,0.5893325427033649,75219,11085,0.1473696805328441,0.42217070204793217,0.14694506403085433,0.10211998195760036,0.1912162162162162,0.07465618860510806,59346,4788,9953,1132
radar,radar__evaluation__splice__severe__a0,splice,severe,features,0.536534192551047,74414,17295,0.23241594323648776,0.4823870997075075,0.22730902607190007,0.00132986412257878,0.14465408805031446,0.002380994065022147,56983,136,17272,23
radar,radar__evaluation__splice__severe__a0,splice,severe,features_label,0.5893325427033649,74414,17295,0.23241594323648776,0.5161500003585987,0.2716256083573909,0.15559410234171725,0.35737051792828683,0.08471786971060417,52280,4839,14604,2691
radar,radar__evaluation__splice__severe__a1,splice,severe,features,0.536534192551047,74309,17869,0.2404688530326071,0.5244475865757242,0.26503027698259385,0.006603615199507527,0.40273037542662116,0.003100637845499646,56265,175,17751,118
radar,radar__evaluation__splice__severe__a1,splice,severe,features_label,0.5893325427033649,74309,17869,0.2404688530326071,0.44148132925350614,0.2288627146958282,0.107392691253008,0.30191944619257394,0.0786144578313253,52003,4437,15950,1919
radar,radar__evaluation__splice__severe__a2,splice,severe,features,0.536534192551047,76634,19944,0.2602500195735574,0.4740073648268424,0.2576601671690011,0.00421179302045728,0.328125,0.003034044805080261,56518,172,19860,84
radar,radar__evaluation__splice__severe__a2,splice,severe,features_label,0.5893325427033649,76634,19944,0.2602500195735574,0.45512817172259423,0.26043360267669136,0.10439229843561973,0.31407452104389805,0.08020814958546481,52143,4547,17862,2082
radar,radar__evaluation__splice__severe__a3,splice,severe,features,0.536534192551047,76772,19950,0.2598603657583494,0.5494239113146634,0.3119680371353763,0.00606516290726817,0.45660377358490567,0.0025342296997641757,56678,144,19829,121
radar,radar__evaluation__splice__severe__a3,splice,severe,features_label,0.5893325427033649,76772,19950,0.2598603657583494,0.505674412704529,0.299988682809166,0.1237593984962406,0.38386194029850745,0.06974411319559326,52859,3963,17481,2469
radar,radar__evaluation__splice__severe__a4,splice,severe,features,0.536534192551047,76909,19309,0.251062944518847,0.49944662391170497,0.2663721895563969,0.010150706924232223,0.5730994152046783,0.002534722222222222,57454,146,19113,196
radar,radar__evaluation__splice__severe__a4,splice,severe,features_label,0.5893325427033649,76909,19309,0.251062944518847,0.5219827626977345,0.3277557622439046,0.1910508053239422,0.4396377070670957,0.08163194444444444,52898,4702,15620,3689
