stream,condition,mode,level,view,threshold,rows,poison_rows,prevalence,roc_auc,average_precision,poison_recall,poison_precision,legitimate_rejection,tn,fp,fn,tp
RBF_I,RBF_I__s115__clean__none,clean,none,features,0.26803600798197463,56050,0,0.0,,,,0.0,0.0863693131132917,51209,4841,0,0
RBF_I,RBF_I__s115__clean__none,clean,none,features_label,0.4783738200454412,56050,0,0.0,,,,0.0,0.030437109723461194,54344,1706,0,0
RBF_I,RBF_I__s115__instance__moderate,instance,moderate,features,0.26803600798197463,56050,8551,0.15256021409455842,0.5061243126233245,0.15537261706078714,0.09156823763302538,0.1617434414377195,0.08543337754479041,43441,4058,7768,783
RBF_I,RBF_I__s115__instance__moderate,instance,moderate,features_label,0.4783738200454412,56050,8551,0.15256021409455842,0.5264876893345352,0.19176971854888153,0.07554671968190854,0.3104276790004805,0.030211162340259796,46064,1435,7905,646
RBF_I,RBF_I__s115__instance__severe,instance,severe,features,0.26803600798197463,56050,14252,0.2542729705619982,0.5019255089602255,0.2531668987357892,0.08574235195060342,0.2524271844660194,0.08658309010000478,38179,3619,13030,1222
RBF_I,RBF_I__s115__instance__severe,instance,severe,features_label,0.4783738200454412,56050,14252,0.2542729705619982,0.5202579322907118,0.3000092366586341,0.07528767892225653,0.45815542271562765,0.0303603043207809,40529,1269,13179,1073
RBF_I,RBF_I__s115__concept__moderate,concept,moderate,features,0.26803600798197463,56050,8547,0.15248884924174844,0.5241813821166704,0.15660980547599596,0.07628407628407628,0.13580504061653823,0.08734185209355198,43354,4149,7895,652
RBF_I,RBF_I__s115__concept__moderate,concept,moderate,features_label,0.4783738200454412,56050,8547,0.15248884924174844,0.5110574445353301,0.16850148435947326,0.05382005382005382,0.24008350730688935,0.03065069574553186,46047,1456,8087,460
RBF_I,RBF_I__s115__concept__severe,concept,severe,features,0.26803600798197463,56050,14198,0.25330954504906333,0.5167603941252911,0.25595675882886065,0.0796591069164671,0.2368586387434555,0.08706871834082003,38208,3644,13067,1131
RBF_I,RBF_I__s115__concept__severe,concept,severe,features_label,0.4783738200454412,56050,14198,0.25330954504906333,0.512919062001792,0.27505678374298015,0.05247217918016622,0.36936043629152204,0.03039281276880436,40580,1272,13453,745
