stream,condition,mode,level,view,threshold,rows,poison_rows,prevalence,roc_auc,average_precision,poison_recall,poison_precision,legitimate_rejection,tn,fp,fn,tp
radar,radar__evaluation__clean__none__aNone,clean,none,features,0.44245787313877266,75608,0,0.0,,,,0.0,0.00916569675166649,74915,693,0,0
radar,radar__evaluation__clean__none__aNone,clean,none,features_label,0.608757275759239,75608,0,0.0,,,,0.0,0.10439371495079885,67715,7893,0,0
radar,radar__evaluation__instance__moderate__a0,instance,moderate,features,0.44245787313877266,75608,11481,0.15184901068669981,0.49714051120253333,0.15047770416662273,0.007839038411288215,0.12987012987012986,0.00940321549425359,63524,603,11391,90
radar,radar__evaluation__instance__moderate__a0,instance,moderate,features_label,0.608757275759239,75608,11481,0.15184901068669981,0.24535124273600517,0.1140752222915694,0.02525912376970647,0.04144041154615605,0.10460492460274143,57419,6708,11191,290
radar,radar__evaluation__instance__moderate__a1,instance,moderate,features,0.44245787313877266,75608,11429,0.15116125277748385,0.5010545100359544,0.1511049579907962,0.00927465220054248,0.15295815295815296,0.00914629395908319,63592,587,11323,106
radar,radar__evaluation__instance__moderate__a1,instance,moderate,features_label,0.608757275759239,75608,11429,0.15116125277748385,0.2483005982189892,0.11581422865509045,0.028086446758246567,0.04587680434471916,0.1040215646862681,57503,6676,11108,321
radar,radar__evaluation__instance__moderate__a2,instance,moderate,features,0.44245787313877266,75608,11533,0.15253676859591578,0.4937804909280157,0.15120693525372003,0.009104309373103268,0.15151515151515152,0.009176746000780335,63487,588,11428,105
radar,radar__evaluation__instance__moderate__a2,instance,moderate,features_label,0.608757275759239,75608,11533,0.15253676859591578,0.24902273511295803,0.11524546738220179,0.025145235411428078,0.04203507754747065,0.10314475224346469,57466,6609,11243,290
radar,radar__evaluation__instance__moderate__a3,instance,moderate,features,0.44245787313877266,75608,11525,0.15243095968680562,0.49830167106697276,0.1515569202712832,0.010065075921908894,0.1673881673881674,0.009003948004931105,63506,577,11409,116
radar,radar__evaluation__instance__moderate__a3,instance,moderate,features_label,0.608757275759239,75608,11525,0.15243095968680562,0.24495614570894586,0.11488021494616664,0.024642082429501083,0.04096941719561454,0.10374046158887693,57435,6648,11241,284
radar,radar__evaluation__instance__moderate__a4,instance,moderate,features,0.44245787313877266,75608,11460,0.1515712623002857,0.5024184093916326,0.15297186786674752,0.009598603839441536,0.15873015873015872,0.00908835817172788,63565,583,11350,110
radar,radar__evaluation__instance__moderate__a4,instance,moderate,features_label,0.608757275759239,75608,11460,0.1515712623002857,0.24619841812144497,0.11580696136197076,0.0274869109947644,0.04501929398313563,0.10416536758745401,57466,6682,11145,315
radar,radar__evaluation__instance__severe__a0,instance,severe,features,0.44245787313877266,75608,18934,0.2504232356364406,0.5046851212018634,0.25393726865763455,0.009559522552022815,0.2611832611832612,0.009034124995588807,56162,512,18753,181
radar,radar__evaluation__instance__severe__a0,instance,severe,features_label,0.608757275759239,75608,18934,0.2504232356364406,0.24773409734657803,0.18483125358792485,0.026618781028837014,0.0792328250275114,0.10334544941242899,50817,5857,18430,504
