epoch,condition,seed,detector,reward,training_visits,resets,states,epsilon
0,SEA_A__s112__concept__moderate,7,hellinger,53.5,57000,2,4,0.1
0,RBF_I__s112__splice__moderate,7,hellinger,31.22,57000,3,4,0.1
0,RBF_I__s112__instance__moderate,7,hellinger,34.26,57000,0,4,0.1
0,SEA_A__s112__splice__severe,7,hellinger,53.76,57000,2,4,0.1
0,RBF_I__s112__clean__none,7,hellinger,32.84,57000,1,4,0.1
0,SEA_A__s112__clean__none,7,hellinger,54.2,57000,1,4,0.1
0,SEA_A__s112__concept__severe,7,hellinger,53.64,57000,1,4,0.1
0,SEA_A__s112__instance__moderate,7,hellinger,54.04,57000,2,4,0.1
0,RBF_I__s112__splice__severe,7,hellinger,31.96,57000,1,4,0.1
0,RBF_I__s112__concept__moderate,7,hellinger,33.06,57000,2,4,0.1
0,SEA_A__s112__instance__severe,7,hellinger,53.18,57000,2,4,0.1
0,SEA_A__s112__splice__moderate,7,hellinger,53.62,57000,1,4,0.1
0,RBF_I__s112__instance__severe,7,hellinger,30.62,57000,1,4,0.1
0,RBF_I__s112__concept__severe,7,hellinger,33.3,57000,1,4,0.1
1,RBF_I__s112__instance__moderate,7,hellinger,32.12,57000,0,4,0.1
1,SEA_A__s112__splice__severe,7,hellinger,53.74,57000,3,4,0.1
1,RBF_I__s112__concept__moderate,7,hellinger,34.160000000000004,57000,2,4,0.1
1,SEA_A__s112__concept__severe,7,hellinger,53.96,57000,1,4,0.1
1,RBF_I__s112__splice__severe,7,hellinger,34.3,57000,0,4,0.1
1,RBF_I__s112__clean__none,7,hellinger,32.48,57000,1,4,0.1
1,RBF_I__s112__concept__severe,7,hellinger,32.2,57000,13,4,0.1
1,SEA_A__s112__concept__moderate,7,hellinger,53.54,57000,1,4,0.1
1,RBF_I__s112__instance__severe,7,hellinger,31.36,57000,1,4,0.1
1,SEA_A__s112__instance__moderate,7,hellinger,53.94,57000,1,4,0.1
1,RBF_I__s112__splice__moderate,7,hellinger,32.36,57000,2,4,0.1
1,SEA_A__s112__clean__none,7,hellinger,53.54,57000,1,4,0.1
1,SEA_A__s112__instance__severe,7,hellinger,53.36,57000,3,4,0.1
1,SEA_A__s112__splice__moderate,7,hellinger,53.78,57000,1,4,0.1
2,RBF_I__s112__clean__none,7,hellinger,32.54,57000,2,4,0.1
2,SEA_A__s112__instance__severe,7,hellinger,54.14,57000,27,4,0.1
2,RBF_I__s112__splice__severe,7,hellinger,30.9,57000,19,4,0.1
2,SEA_A__s112__clean__none,7,hellinger,53.54,57000,1,4,0.1
2,RBF_I__s112__instance__moderate,7,hellinger,32.82,57000,1,4,0.1
2,RBF_I__s112__concept__moderate,7,hellinger,32.18,57000,13,4,0.1
2,SEA_A__s112__splice__severe,7,hellinger,53.96,57000,23,4,0.1
2,SEA_A__s112__concept__severe,7,hellinger,53.58,57000,16,4,0.1
2,RBF_I__s112__concept__severe,7,hellinger,31.92,57000,14,4,0.1
2,SEA_A__s112__splice__moderate,7,hellinger,53.76,57000,31,4,0.1
2,SEA_A__s112__instance__moderate,7,hellinger,54.16,57000,25,4,0.1
2,RBF_I__s112__splice__moderate,7,hellinger,32.26,57000,22,4,0.1
2,RBF_I__s112__instance__severe,7,hellinger,32.94,57000,1,4,0.1
2,SEA_A__s112__concept__moderate,7,hellinger,54.38,57000,16,4,0.1
3,SEA_A__s112__splice__severe,7,hellinger,53.88,57000,24,4,0.1
3,RBF_I__s112__splice__severe,7,hellinger,32.28,57000,13,4,0.1
3,SEA_A__s112__instance__moderate,7,hellinger,54.36,57000,27,4,0.1
3,RBF_I__s112__concept__moderate,7,hellinger,32.5,57000,23,4,0.1
3,SEA_A__s112__clean__none,7,hellinger,53.94,57000,7,4,0.1
3,SEA_A__s112__instance__severe,7,hellinger,53.44,57000,9,4,0.1
3,RBF_I__s112__concept__severe,7,hellinger,30.3,57000,12,4,0.1
3,SEA_A__s112__concept__severe,7,hellinger,53.74,57000,20,4,0.1
3,RBF_I__s112__clean__none,7,hellinger,32.78,57000,25,4,0.1
3,RBF_I__s112__instance__severe,7,hellinger,31.1,57000,9,4,0.1
3,RBF_I__s112__splice__moderate,7,hellinger,32.6,57000,11,4,0.1
3,RBF_I__s112__instance__moderate,7,hellinger,31.88,57000,25,4,0.1
3,SEA_A__s112__concept__moderate,7,hellinger,53.1,57000,12,4,0.1
3,SEA_A__s112__splice__moderate,7,hellinger,54.14,57000,6,4,0.1
