rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,run_id,condition,stream,mode,level,base_seed,base_key,relative_folder,attack_seed,detector,rl_seed,status,host_n,host_accuracy,host_macro_f1,undefined_predictions,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,poison_training_visits,rejected_update_blocks,insufficient_audit_blocks,reset_requests,reset_rejections,gate_seconds,candidate_seconds,prediction_seconds,mean_admission_delay_blocks,malicious_precision,malicious_recall,benign_fpr,roc_auc,average_precision,event_applicable,detection_delay,commit_delay,missed_detections,missed_commits,scheduled_events,unexposed_false_alarm_rate,unexposed_blocks,missed_detection_rate,missed_commit_rate,resets_per_100k,training_visits_per_100k,accepted_training_visits_per_100k,accepted_refit_rows_per_100k,seconds_per_100k,gate_seconds_per_100k,rl_model_sha256,rl_variant
250000,237500,114950,114000,120,49.261127499863505,False,12500,rl_alarm,True,RBF_I__base_s1__splice__severe__a1__adwin__rl_alarm__guarded__r27,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/adwin/rl_alarm/screened/rl_seed_27,1.0,adwin,27.0,complete,177196,0.5605036231066164,0.5533144478396455,0,59354,17621,0.2968797385180443,177196,80817,0.4560881735479356,17621,129,0,249,129,2.568108098814264,24.563814598834142,17.59053700044751,0.0,,,,,,True,34.0,1.0,0.0,0.0,3.0,,0.0,0.0,0.0,48.0,95000.0,45980.0,45600.0,19.7044509999454,1.0272432395257054,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242,alarm
250000,237500,114950,114000,120,49.281689799856395,False,12500,rl_alarm,True,RBF_I__base_s1__splice__severe__a1__adwin__rl_alarm__guarded__r7,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/adwin/rl_alarm/screened/rl_seed_7,1.0,adwin,7.0,complete,177196,0.5605036231066164,0.5533144478396455,0,59354,17621,0.2968797385180443,177196,80817,0.4560881735479356,17621,129,0,249,129,2.516917599597946,24.693561398424208,17.577386499382555,0.0,,,,,,True,34.0,1.0,0.0,0.0,3.0,,0.0,0.0,0.0,48.0,95000.0,45980.0,45600.0,19.71267591994256,1.0067670398391784,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d,alarm
250000,243200,183350,0,0,72.64453079993837,False,12500,confirmed,True,RBF_I__base_s1__splice__severe__a1__d3_oof__confirmed__guarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/d3_oof/confirmed_reset/screened,1.0,d3_oof,,complete,177196,0.6686381182419467,0.6668381718029002,0,59354,42314,0.7129089867574215,177196,37110,0.20942910675184542,42314,57,0,3,3,2.7963127000257373,48.91300019971095,18.14966330002062,0.0,,,,,,True,47.0,,0.0,3.0,3.0,,0.0,0.0,1.0,0.0,97280.0,73340.0,0.0,29.057812319975344,1.1185250800102948,,
250000,243200,243200,8550,3,46.33386419992894,False,12500,confirmed,False,RBF_I__base_s1__splice__severe__a1__d3_oof__confirmed__unguarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/d3_oof/confirmed_reset/unscreened,1.0,d3_oof,,complete,177196,0.6410189846271925,0.6367170399536618,0,59354,59354,1.0,177196,0,0.0,62695,0,0,3,0,6.610061973333359e-05,26.157217201543972,17.666773499920964,0.0,,,,,,True,45.0,55.75,0.0,1.0,3.0,,0.0,0.0,0.3333333333333333,1.2,97280.0,97280.0,3420.0,18.533545679971578,2.6440247893333435e-05,,
250000,237500,178600,950,1,59.567041700007394,False,12500,immediate,True,RBF_I__base_s1__splice__severe__a1__d3_oof__immediate__guarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/d3_oof/immediate_reset/screened,1.0,d3_oof,,complete,177196,0.6541400483080883,0.6510806449836881,0,59354,39270,0.6616234794622098,177196,38816,0.21905686358608548,39270,62,0,8,7,2.7115917003247887,35.84344449848868,18.36389989987947,0.0,,,,,,True,47.0,36.0,0.0,2.0,3.0,,0.0,0.0,0.6666666666666666,0.39999999999999997,95000.0,71440.0,380.0,23.826816680002956,1.0846366801299154,,
250000,237500,237500,6650,7,46.04177680006251,False,12500,immediate,False,RBF_I__base_s1__splice__severe__a1__d3_oof__immediate__unguarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/d3_oof/immediate_reset/unscreened,1.0,d3_oof,,complete,177196,0.6232815639179214,0.6189684905319841,0,59354,59354,1.0,177196,0,0.0,59354,0,0,7,0,6.679841317236423e-05,25.77460540039465,17.78742049727589,0.0,,,,,,True,40.0,40.0,0.0,0.0,3.0,,0.0,0.0,0.0,2.8,95000.0,95000.0,2660.0,18.416710720025005,2.6719365268945695e-05,,
250000,269800,161500,17100,6,57.47947750007734,False,12500,confirmed,True,RBF_I__base_s1__splice__severe__a1__hddm_w__confirmed__guarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/hddm_w/confirmed_reset/screened,1.0,hddm_w,,complete,177196,0.6071638185963566,0.6000709958918509,0,59354,31279,0.5269905987802002,177196,57425,0.32407616424749996,33231,92,0,17,11,2.580620901659131,33.987307399045676,18.34536850056611,0.025157232704402517,,,,,,True,1.6666666666666667,11.75,0.0,1.0,3.0,,0.0,0.0,0.3333333333333333,2.4,107920.0,64600.0,6840.0,22.991791000030936,1.0322483606636526,,
250000,254600,254600,25650,9,48.6650304000359,False,12500,confirmed,False,RBF_I__base_s1__splice__severe__a1__hddm_w__confirmed__unguarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/hddm_w/confirmed_reset/unscreened,1.0,hddm_w,,complete,177196,0.6090318065870561,0.6043490004214669,0,59354,59354,1.0,177196,0,0.0,63740,0,0,9,0,6.689969450235367e-05,27.86861199955456,18.25796479987912,0.0,,,,,,True,1.0,13.666666666666666,0.0,0.0,3.0,,0.0,0.0,0.0,3.6,101840.0,101840.0,10260.0,19.466012160014362,2.6759877800941465e-05,,
250000,237500,113050,66500,70,49.263293399941176,False,12500,immediate,True,RBF_I__base_s1__splice__severe__a1__hddm_w__immediate__guarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/hddm_w/immediate_reset/screened,1.0,hddm_w,,complete,177196,0.5666775773719497,0.5597476246847805,0,59354,12146,0.20463658725612427,177196,77242,0.4359127745547304,12146,131,0,183,113,2.5514217992313206,25.968375500990078,18.16133669903502,0.0,,,,,,True,1.3333333333333333,1.3333333333333333,0.0,0.0,3.0,,0.0,0.0,0.0,27.999999999999996,95000.0,45220.0,26600.0,19.70531735997647,1.0205687196925284,,
250000,237500,237500,155800,164,44.6073682999704,False,12500,immediate,False,RBF_I__base_s1__splice__severe__a1__hddm_w__immediate__unguarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/hddm_w/immediate_reset/unscreened,1.0,hddm_w,,complete,177196,0.5447583466895415,0.5362949972972684,0,59354,59354,1.0,177196,0,0.0,59354,0,0,164,0,6.470200605690479e-05,24.73817610135302,17.299701900454238,0.0,,,,,,True,2.0,2.0,0.0,0.0,3.0,,0.0,0.0,0.0,65.6,95000.0,95000.0,62320.0,17.842947319988163,2.5880802422761916e-05,,
250000,250800,181450,8550,3,61.799223700072616,False,12500,confirmed,True,RBF_I__base_s1__splice__severe__a1__hellinger__confirmed__guarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/hellinger/confirmed_reset/screened,1.0,hellinger,,complete,177196,0.6610532969141516,0.6589172214431498,0,59354,36168,0.6093607844458672,177196,36664,0.20691211991241337,37199,65,0,7,4,2.5486642019823194,40.38119479874149,17.88203159929253,0.016129032258064516,,,,,,True,34.0,18.5,0.0,2.0,3.0,,0.0,0.0,0.6666666666666666,1.2,100320.00000000001,72580.0,3420.0,24.71968948002905,1.0194656807929277,,
250000,247000,247000,14250,5,45.82978769997135,False,12500,confirmed,False,RBF_I__base_s1__splice__severe__a1__hellinger__confirmed__unguarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/hellinger/confirmed_reset/unscreened,1.0,hellinger,,complete,177196,0.6271078353913181,0.6234192138398515,0,59354,59354,1.0,177196,0,0.0,64747,0,0,5,0,6.619933992624283e-05,26.913337000878528,17.99099520011805,0.0,,,,,,True,15.666666666666666,53.0,0.0,0.0,3.0,,0.0,0.0,0.0,2.0,98800.0,98800.0,5700.0,18.33191507998854,2.6479735970497133e-05,,
250000,237500,170050,2850,3,61.098710799822584,False,12500,immediate,True,RBF_I__base_s1__splice__severe__a1__hellinger__immediate__guarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/hellinger/immediate_reset/screened,1.0,hellinger,,complete,177196,0.6538465879590961,0.6517432878477869,0,59354,33836,0.5700710988307444,177196,41932,0.23664191065261067,33836,71,0,20,17,2.720984202576801,39.21344880037941,18.172916897805408,0.0,,,,,,True,25.0,7.5,0.0,2.0,3.0,,0.0,0.0,0.6666666666666666,1.2,95000.0,68020.0,1140.0,24.439484319929033,1.0883936810307204,,
250000,237500,237500,12350,13,44.08185300021432,False,12500,immediate,False,RBF_I__base_s1__splice__severe__a1__hellinger__immediate__unguarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/hellinger/immediate_reset/unscreened,1.0,hellinger,,complete,177196,0.600115126752297,0.5945028756578714,0,59354,59354,1.0,177196,0,0.0,59354,0,0,13,0,6.099860183894634e-05,25.399094197899103,17.773052499396726,0.0,,,,,,True,32.333333333333336,32.333333333333336,0.0,0.0,3.0,,0.0,0.0,0.0,5.199999999999999,95000.0,95000.0,4940.0,17.632741200085732,2.4399440735578538e-05,,
250000,237500,177650,0,0,73.9116636000108,False,12500,none,True,RBF_I__base_s1__splice__severe__a1__none__none__guarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/no_detector/no_reset/screened,1.0,none,,complete,177196,0.6685083184722003,0.6672362739977438,0,59354,39298,0.6620952252586177,177196,39794,0.22457617553443646,39298,63,0,0,0,2.7646008981391788,51.0981613995973,19.151723198359832,0.0,,,,,,True,,,3.0,3.0,3.0,,0.0,1.0,1.0,0.0,95000.0,71060.0,0.0,29.564665440004323,1.1058403592556716,,
250000,237500,237500,0,0,46.60080899996683,False,12500,none,False,RBF_I__base_s1__splice__severe__a1__none__none__unguarded,RBF_I__base_s1__splice__severe__a1,RBF_I,splice,severe,1.0,RBF_I__base_s1,05_runs/RBF/splice/severe/base_seed_1/attack_seed_1/no_detector/no_reset/unscreened,1.0,none,,complete,177196,0.6929558229305401,0.6930790493216756,0,59354,59354,1.0,177196,0,0.0,59354,0,0,0,0,7.020216435194016e-05,27.352509601274505,18.451260997680947,0.0,,,,,,True,,,3.0,3.0,3.0,,0.0,1.0,1.0,0.0,95000.0,95000.0,0.0,18.640323599986733,2.8080865740776064e-05,,
250000,248900,169100,0,0,72.58924339991063,True,12500,confirmed,True,RBF_I__base_s2__clean__none__anone__adwin__confirmed__guarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/adwin/confirmed_reset/screened,,adwin,,complete,236550,0.6632508983301627,0.6621422853930523,0,0,0,,236550,68400,0.2891566265060241,0,72,0,6,6,2.6905074981041253,50.39049880113453,18.42825819947757,0.0,,,,,,True,6.333333333333333,,0.0,3.0,3.0,0.05660377358490566,53.0,0.0,1.0,0.0,99560.0,67640.0,0.0,29.03569735996425,1.07620299924165,,
250000,243200,243200,8550,3,45.04207589989528,False,12500,confirmed,False,RBF_I__base_s2__clean__none__anone__adwin__confirmed__unguarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/adwin/confirmed_reset/unscreened,,adwin,,complete,236550,0.6245233565842316,0.6230830878520426,0,0,0,,236550,0,0.0,0,0,0,3,0,8.560018613934517e-05,26.32975340122357,17.77670869929716,0.0,,,,,,True,6.333333333333333,15.0,0.0,0.0,3.0,0.018867924528301886,53.0,0.0,0.0,1.2,97280.0,97280.0,3420.0,18.016830359958114,3.424007445573807e-05,,
250000,237500,157700,4750,5,53.254069100134075,False,12500,immediate,True,RBF_I__base_s2__clean__none__anone__adwin__immediate__guarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/adwin/immediate_reset/screened,,adwin,,complete,236550,0.5736673007820756,0.570650194005573,0,0,0,,236550,79800,0.3373493975903614,0,84,0,18,13,2.646200603339821,31.48807160044089,18.119759500492364,0.0,,,,,,True,7.333333333333333,32.333333333333336,0.0,0.0,3.0,0.05660377358490566,53.0,0.0,0.0,2.0,95000.0,63080.0,1900.0,21.30162764005363,1.0584802413359284,,
250000,237500,237500,17100,18,43.34084629989229,False,12500,immediate,False,RBF_I__base_s2__clean__none__anone__adwin__immediate__unguarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/adwin/immediate_reset/unscreened,,adwin,,complete,236550,0.5450771507080956,0.5410071311017793,0,0,0,,236550,0,0.0,0,0,0,18,0,6.960099563002586e-05,25.048056099331006,17.344509699381888,0.0,,,,,,True,13.333333333333334,13.333333333333334,0.0,0.0,3.0,0.05660377358490566,53.0,0.0,0.0,7.2,95000.0,95000.0,6840.0,17.336338519956914,2.7840398252010343e-05,,
250000,237500,172900,950,1,81.60429639997892,False,12500,rl,True,RBF_I__base_s2__clean__none__anone__adwin__rl__guarded__r17,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/adwin/rl_persistence/screened/rl_seed_17,,adwin,17.0,complete,236550,0.6579158740224054,0.6569323909918644,0,0,0,,236550,64600,0.27309236947791166,0,68,0,10,9,2.734131096629426,41.84580079908483,18.034802998416126,0.0,,,,,,True,7.333333333333333,51.5,0.0,2.0,3.0,0.05660377358490566,53.0,0.0,0.6666666666666666,0.39999999999999997,95000.0,69160.0,380.0,32.64171855999157,1.0936524386517703,d99b5c89f5e521e295ec129257c10de8773c6d03940b28a23a1561f112b7f22a,alarm_persistence
250000,237500,112100,111150,117,49.85567760001868,False,12500,rl,True,RBF_I__base_s2__clean__none__anone__adwin__rl__guarded__r27,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/adwin/rl_persistence/screened/rl_seed_27,,adwin,27.0,complete,236550,0.5380173324878461,0.5339074384244741,0,0,0,,236550,125400,0.5301204819277109,0,132,0,249,132,2.532916401512921,25.182438702555373,17.58957950118929,0.0,,,,,,True,,1.3333333333333333,3.0,0.0,3.0,0.0,53.0,1.0,0.0,46.8,95000.0,44840.0,44460.0,19.942271040007473,1.0131665606051683,0a24fb29e2f8ac2436f8f56cb1e859c75c0ae9f60ab00c18cb51e1c1087e6ece,alarm_persistence
250000,237500,115900,83600,88,50.45486610010266,False,12500,rl,True,RBF_I__base_s2__clean__none__anone__adwin__rl__guarded__r7,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/adwin/rl_persistence/screened/rl_seed_7,,adwin,7.0,complete,236550,0.539864722046079,0.535415365840419,0,0,0,,236550,121600,0.5140562248995983,0,128,0,198,110,2.593277300707996,25.648530098609626,17.638683997793123,0.0,,,,,,True,13.75,2.0,1.0,0.0,3.0,0.0,53.0,0.3333333333333333,0.0,35.199999999999996,95000.0,46360.0,33440.0,20.181946440041067,1.0373109202831983,3a5f4752cf8b526120b9204c5321f67ab138e19a0c925f64d3a3f26bb4481cfd,alarm_persistence
250000,237500,183350,0,0,90.19988279999234,False,12500,rl_alarm,True,RBF_I__base_s2__clean__none__anone__adwin__rl_alarm__guarded__r17,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/adwin/rl_alarm/screened/rl_seed_17,,adwin,17.0,complete,236550,0.6528218135700697,0.6516275306791145,0,0,0,,236550,54150,0.2289156626506024,0,57,0,0,0,2.6949259019456804,46.62802179995924,18.57319879787974,0.0,,,,,,True,7.0,,0.0,3.0,3.0,0.05660377358490566,53.0,0.0,1.0,0.0,95000.0,73340.0,0.0,36.07995311999694,1.0779703607782722,d0d03fcb4738304e5544919813738da49b3c4443844935a5d66b5ec1a0bf3b22,alarm
250000,237500,112100,111150,117,49.79538859985769,False,12500,rl_alarm,True,RBF_I__base_s2__clean__none__anone__adwin__rl_alarm__guarded__r27,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/adwin/rl_alarm/screened/rl_seed_27,,adwin,27.0,complete,236550,0.5380173324878461,0.5339074384244741,0,0,0,,236550,125400,0.5301204819277109,0,132,0,249,132,2.6175535009242594,25.205993201350793,17.366114800563082,0.0,,,,,,True,,1.3333333333333333,3.0,0.0,3.0,0.0,53.0,1.0,0.0,46.8,95000.0,44840.0,44460.0,19.918155439943074,1.0470214003697038,45fea17bc000cf33d753b33091e96dd90d974f0c6d2206d30b0d446455727242,alarm
250000,237500,112100,111150,117,48.685619599884376,False,12500,rl_alarm,True,RBF_I__base_s2__clean__none__anone__adwin__rl_alarm__guarded__r7,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/adwin/rl_alarm/screened/rl_seed_7,,adwin,7.0,complete,236550,0.5380173324878461,0.5339074384244741,0,0,0,,236550,125400,0.5301204819277109,0,132,0,249,132,2.5600181987974793,24.72487999871373,16.887449101544917,0.0,,,,,,True,,1.3333333333333333,3.0,0.0,3.0,0.0,53.0,1.0,0.0,46.8,95000.0,44840.0,44460.0,19.47424783995375,1.0240072795189916,614752e0deaab2c0ecc723986570cc1361ecc29bec792bf4f32c287d3091403d,alarm
250000,241300,170050,2850,1,62.70146030001342,False,12500,confirmed,True,RBF_I__base_s2__clean__none__anone__d3_oof__confirmed__guarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/d3_oof/confirmed_reset/screened,,d3_oof,,complete,236550,0.6531346438385119,0.6512806187486537,0,0,0,,236550,68400,0.2891566265060241,0,73,0,2,1,2.667504302226007,38.59199209976941,18.693923497805372,0.005649717514124294,,,,,,True,21.333333333333332,9.5,0.0,2.0,3.0,0.03773584905660377,53.0,0.0,0.6666666666666666,0.39999999999999997,96520.0,68020.0,1140.0,25.080584120005366,1.0670017208904028,,
250000,241300,241300,5700,2,46.38532750005834,False,12500,confirmed,False,RBF_I__base_s2__clean__none__anone__d3_oof__confirmed__unguarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/d3_oof/confirmed_reset/unscreened,,d3_oof,,complete,236550,0.6532699217924329,0.651104289883248,0,0,0,,236550,0,0.0,0,0,0,2,0,6.650108844041824e-05,26.343464998761192,17.455393902491778,0.0,,,,,,True,14.666666666666666,8.5,0.0,1.0,3.0,0.03773584905660377,53.0,0.0,0.3333333333333333,0.7999999999999999,96520.0,96520.0,2280.0,18.554131000023336,2.6600435376167297e-05,,
250000,237500,187150,0,0,71.17451589996926,False,12500,immediate,True,RBF_I__base_s2__clean__none__anone__d3_oof__immediate__guarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/d3_oof/immediate_reset/screened,,d3_oof,,complete,236550,0.6558951595857113,0.6545279548790657,0,0,0,,236550,50350,0.21285140562248997,0,53,0,9,9,2.688311200356111,47.06565820006654,18.66218029963784,0.0,,,,,,True,21.333333333333332,,0.0,3.0,3.0,0.03773584905660377,53.0,0.0,1.0,0.0,95000.0,74860.0,0.0,28.469806359987704,1.0753244801424444,,
250000,237500,237500,6650,7,46.60679570003413,False,12500,immediate,False,RBF_I__base_s2__clean__none__anone__d3_oof__immediate__unguarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/d3_oof/immediate_reset/unscreened,,d3_oof,,complete,236550,0.5832635806383428,0.5816109434361099,0,0,0,,236550,0,0.0,0,0,0,7,0,6.599840708076954e-05,25.944210900226608,18.121861099498346,0.0,,,,,,True,14.0,14.0,0.0,0.0,3.0,0.03773584905660377,53.0,0.0,0.0,2.8,95000.0,95000.0,2660.0,18.64271828001365,2.6399362832307818e-05,,
250000,258400,171000,2850,1,64.528086300008,False,12500,confirmed,True,RBF_I__base_s2__clean__none__anone__hddm_w__confirmed__guarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/hddm_w/confirmed_reset/screened,,hddm_w,,complete,236550,0.6485394208412598,0.6462338821039314,0,0,0,,236550,67450,0.285140562248996,0,72,0,11,10,2.6269678995013237,40.694441898027435,18.9942764993757,0.011235955056179775,,,,,,True,5.333333333333333,9.5,0.0,2.0,3.0,0.4339622641509434,53.0,0.0,0.6666666666666666,0.39999999999999997,103360.00000000001,68400.0,1140.0,25.811234520003197,1.0507871598005296,,
250000,248900,248900,17100,6,47.53966280003078,True,12500,confirmed,False,RBF_I__base_s2__clean__none__anone__hddm_w__confirmed__unguarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/hddm_w/confirmed_reset/unscreened,,hddm_w,,complete,236550,0.6056647643204397,0.6045415055928121,0,0,0,,236550,0,0.0,0,0,0,6,0,7.010065019130707e-05,27.10536349983886,18.254001799970865,0.0,,,,,,True,1.3333333333333333,8.0,0.0,0.0,3.0,0.39622641509433965,53.0,0.0,0.0,2.4,99560.0,99560.0,6840.0,19.01586512001231,2.8040260076522827e-05,,
250000,237500,133000,58900,62,49.684241299983114,False,12500,immediate,True,RBF_I__base_s2__clean__none__anone__hddm_w__immediate__guarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/hddm_w/immediate_reset/screened,,hddm_w,,complete,236550,0.5419615303318537,0.5378539379850205,0,0,0,,236550,104500,0.44176706827309237,0,110,0,131,69,2.594052801374346,26.61974200210534,18.129929601913318,0.0,,,,,,True,2.3333333333333335,5.0,0.0,0.0,3.0,0.5471698113207547,53.0,0.0,0.0,24.8,95000.0,53200.0,23560.0,19.873696519993246,1.0376211205497383,,
250000,237500,237500,113050,119,44.99053179984912,False,12500,immediate,False,RBF_I__base_s2__clean__none__anone__hddm_w__immediate__unguarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/hddm_w/immediate_reset/unscreened,,hddm_w,,complete,236550,0.5324793912492074,0.5280425274268978,0,0,0,,236550,0,0.0,0,0,0,119,0,6.2199542298913e-05,24.77982000168413,17.875523299444467,0.0,,,,,,True,1.3333333333333333,1.3333333333333333,0.0,0.0,3.0,0.4528301886792453,53.0,0.0,0.0,47.6,95000.0,95000.0,45220.0,17.99621271993965,2.4879816919565204e-05,,
250000,247000,180500,5700,2,65.34593589999713,False,12500,confirmed,True,RBF_I__base_s2__clean__none__anone__hellinger__confirmed__guarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/hellinger/confirmed_reset/screened,,hellinger,,complete,236550,0.6199239061509194,0.6189021071941019,0,0,0,,236550,58900,0.24899598393574296,0,64,0,5,3,2.74882989609614,42.75837830081582,18.817818299634382,0.0106951871657754,,,,,,True,6.666666666666667,19.5,0.0,2.0,3.0,0.09433962264150944,53.0,0.0,0.6666666666666666,0.7999999999999999,98800.0,72200.0,2280.0,26.138374359998853,1.0995319584384562,,
250000,247000,247000,14250,5,46.617289499845356,False,12500,confirmed,False,RBF_I__base_s2__clean__none__anone__hellinger__confirmed__unguarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/hellinger/confirmed_reset/unscreened,,hellinger,,complete,236550,0.6099852039737899,0.6078977159006489,0,0,0,,236550,0,0.0,0,0,0,5,0,6.45006075501442e-05,27.417419801000506,18.262140500126407,0.0,,,,,,True,3.6666666666666665,34.666666666666664,0.0,0.0,3.0,0.09433962264150944,53.0,0.0,0.0,2.0,98800.0,98800.0,5700.0,18.646915799938142,2.5800243020057678e-05,,
250000,237500,170050,2850,3,61.587209300138056,False,12500,immediate,True,RBF_I__base_s2__clean__none__anone__hellinger__immediate__guarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/hellinger/immediate_reset/screened,,hellinger,,complete,236550,0.619568801521877,0.6188348755820424,0,0,0,,236550,67450,0.285140562248996,0,71,0,20,17,2.752631299663335,39.29718869901262,18.542861900525168,0.0,,,,,,True,6.666666666666667,8.5,0.0,2.0,3.0,0.09433962264150944,53.0,0.0,0.6666666666666666,1.2,95000.0,68020.0,1140.0,24.634883720055225,1.101052519865334,,
250000,237500,237500,19950,21,43.079827999928966,False,12500,immediate,False,RBF_I__base_s2__clean__none__anone__hellinger__immediate__unguarded,RBF_I__base_s2__clean__none__anone,RBF_I,clean,none,2.0,RBF_I__base_s2,05_runs/RBF/clean/none/base_seed_2/hellinger/immediate_reset/unscreened,,hellinger,,complete,236550,0.554001268230818,0.5510499099804399,0,0,0,,236550,0,0.0,0,0,0,21,0,7.830047979950905e-05,24.884513899916783,17.275386299472302,0.0,,,,,,True,6.333333333333333,6.333333333333333,0.0,0.0,3.0,0.05660377358490566,53.0,0.0,0.0,8.4,95000.0,95000.0,7980.0,17.231931199971587,3.1320191919803615e-05,,
