stream,mode,level,base_seed,attack_seed,attack_assignment,base_key,condition,filter_rows_withheld,rows,training_visits,accepted_training_visits,accepted_refit_rows,resets,seconds,pending_candidate,audit_rows_reserved,policy,guarded,host_n,host_accuracy,host_macro_f1,poison_rows,poison_rows_admitted,poison_admission_rate,clean_rows,clean_rows_withheld,clean_withhold_rate,malicious_recall,benign_fpr,filter_poison_recall,filter_legitimate_rejection,detector,filter,filter_seed,status,folder,host_macro_f1_reference,host_accuracy_reference,poison_admission_rate_reference,clean_withhold_rate_reference,resets_reference,training_visits_reference,malicious_recall_reference,benign_fpr_reference,host_macro_f1_difference,host_accuracy_difference,poison_admission_rate_difference,clean_withhold_rate_difference,resets_difference,training_visits_difference,malicious_recall_difference,benign_fpr_difference
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.6117160829890054,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_rows,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_rows_seed_37,0.5486748741386835,0.5564317573595005,,0.22033898305084745,3,62700,,,0.0,0.0,,0.0,0,0,,
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.5950520830228925,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_rows,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_rows_seed_47,0.5486748741386835,0.5564317573595005,,0.22033898305084745,3,62700,,,0.0,0.0,,0.0,0,0,,
RBF_I,clean,none,115.0,,,RBF_I__s115,RBF_I__s115__clean__none,0.0,60000.0,62700,47500.0,8550.0,3,2.688664916000562,True,3000.0,confirmed,True,56050,0.5564317573595005,0.5486748741386835,0,0,,56050,12350,0.22033898305084745,,,,0.0,adwin,random_rows,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__clean__none/random_rows_seed_7,0.5486748741386835,0.5564317573595005,,0.22033898305084745,3,62700,,,0.0,0.0,,0.0,0,0,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,2031.0,60000.0,62296,37534.0,5533.0,2,2.5759425419964828,True,3000.0,confirmed,True,47503,0.5536702945077153,0.545301389536059,8547,6144,0.7188487188487188,47503,18896,0.39778540302717724,,,0.06025506025506026,0.031913773866913665,adwin,learned_features_label,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_17,0.5571621270947,0.5615013788602825,0.5968175968175968,0.30743321474433194,1,66500,,,-0.011860737558641032,-0.007831084352567186,0.12203112203112199,0.0903521882828453,1,-4204,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1598.0,60000.0,62779,38836.0,5569.0,2,2.614124209008878,True,3000.0,confirmed,True,47503,0.5529966528429784,0.5437564893339528,8547,4697,0.5495495495495496,47503,17089,0.3597457002715618,,,0.051597051597051594,0.024356356440645852,adwin,learned_features_label,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_27,0.5571621270947,0.5615013788602825,0.5968175968175968,0.30743321474433194,1,66500,,,-0.013405637760747213,-0.00850472601730412,-0.04726804726804723,0.052312485527229835,1,-3721,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1627.0,60000.0,62744,42479.0,5546.0,2,2.5307432920089923,False,3000.0,confirmed,True,47503,0.5388501778835021,0.5294143572077583,8547,5499,0.6433836433836434,47503,13315,0.2802980864366461,,,0.047268047268047265,0.025745742374165843,adwin,learned_features_label,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_37,0.5571621270947,0.5615013788602825,0.5968175968175968,0.30743321474433194,1,66500,,,-0.02774776988694172,-0.022651200976780417,0.04656604656604657,-0.02713512830768583,1,-3756,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1821.0,60000.0,62529,35938.0,5515.0,2,2.553899457998341,False,3000.0,confirmed,True,47503,0.5371239711176137,0.5271556306192314,8547,3608,0.42213642213642216,47503,17974,0.3783761025619435,,,0.051597051597051594,0.02905079679178157,adwin,learned_features_label,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_47,0.5571621270947,0.5615013788602825,0.5968175968175968,0.30743321474433194,1,66500,,,-0.030006496475468603,-0.024377407742668833,-0.17468117468117467,0.07094288781761154,1,-3971,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,1916.0,60000.0,62406,38575.0,5518.0,2,2.551671291992534,True,3000.0,confirmed,True,47503,0.5458813127591942,0.5370979027018428,8547,5071,0.5933075933075933,47503,18617,0.3919120897627518,,,0.05382005382005382,0.03065069574553186,adwin,learned_features_label,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_label_seed_7,0.5571621270947,0.5615013788602825,0.5968175968175968,0.30743321474433194,1,66500,,,-0.020064224392857266,-0.015620066101088348,-0.003510003510003523,0.08447887501841989,1,-4094,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,3766.0,60000.0,63873,44304.0,7944.0,3,2.5862409170076717,True,3000.0,confirmed,True,47503,0.5431446434962003,0.5374301894963349,8547,4873,0.5701415701415702,47503,13421,0.2825295244510873,,,0.07008307008307009,0.0666694735069364,adwin,learned_features,17.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_17,0.5571621270947,0.5615013788602825,0.5968175968175968,0.30743321474433194,1,66500,,,-0.019731937598365112,-0.01835673536408222,-0.026676026676026643,-0.02490369029324463,2,-2627,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,2412.0,60000.0,65559,38251.0,5516.0,2,2.6744534999888856,True,3000.0,confirmed,True,47503,0.5516493695135044,0.5459666286667497,8547,5388,0.6303966303966304,47503,17444,0.3672189124897375,,,0.048789048789048786,0.0419973475359451,adwin,learned_features,27.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_27,0.5571621270947,0.5615013788602825,0.5968175968175968,0.30743321474433194,1,66500,,,-0.011195498427950312,-0.009852009346778101,0.03357903357903358,0.05978569774540554,1,-941,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,3511.0,60000.0,60573,42725.0,5275.0,2,2.547653417015681,False,3000.0,confirmed,True,47503,0.525524703702924,0.5183494951858285,8547,5979,0.6995436995436995,47503,13456,0.28326632002189334,,,0.05241605241605242,0.06448013809654127,adwin,learned_features,37.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_37,0.5571621270947,0.5615013788602825,0.5968175968175968,0.30743321474433194,1,66500,,,-0.03881263190887152,-0.03597667515735847,0.10272610272610272,-0.024166894722438603,1,-5927,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,3129.0,60000.0,61053,44862.0,5393.0,2,2.5203572919999715,True,3000.0,confirmed,True,47503,0.5599225312085553,0.5553649026261569,8547,4987,0.5834795834795835,47503,12179,0.25638380733848387,,,0.04984204984204984,0.056901669368250425,adwin,learned_features,47.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_47,0.5571621270947,0.5615013788602825,0.5968175968175968,0.30743321474433194,1,66500,,,-0.0017972244685431349,-0.001578847651727222,-0.013338013338013321,-0.05104940740584807,1,-5447,,
RBF_I,concept,moderate,115.0,816888935.0,,RBF_I__s115,RBF_I__s115__concept__moderate,4801.0,60000.0,60891,39952.0,5211.0,2,2.473073208995629,False,3000.0,confirmed,True,47503,0.533861019304044,0.5289270804843638,8547,4246,0.4967824967824968,47503,15342,0.3229690756373282,,,0.07628407628407628,0.08734185209355198,adwin,learned_features,7.0,complete,results/per_dataset_study/filters/runs/RBF_I/adwin/RBF_I__s115__concept__moderate/learned_features_seed_7,0.5571621270947,0.5615013788602825,0.5968175968175968,0.30743321474433194,1,66500,,,-0.028235046610336267,-0.02764035955623856,-0.10003510003510002,0.015535860892996245,1,-5609,,
