state,action,q_value,selected,visits,mean_reward,rejected_fraction
00,update,4.548881653284397,True,704,0.5860795454545454,0.25
00,reset,4.427146337678606,False,34,0.5952941176470588,0.6176470588235294
01,update,4.856697606049095,True,391,0.49053708439897703,0.25831202046035806
01,reset,3.4327556573643117,False,16,0.52,0.75
10,update,4.735150931168143,True,301,0.6009966777408638,0.23255813953488372
10,reset,3.1395102300639532,False,12,0.6083333333333333,0.75
11,update,4.823143355121177,True,178,0.5528089887640449,0.29213483146067415
11,reset,3.4682846468589483,False,16,0.5325,0.625
