state,action,q_value,selected,visits,mean_reward,rejected_fraction
00,update,6.224710034281784,True,1063,0.7603198494825965,0.2888052681091251
00,reset,5.8858893758695325,False,1276,0.7788087774294671,0.48746081504702193
01,update,6.124819849269398,False,802,0.6296758104738155,0.3229426433915212
01,reset,6.575364131001394,True,123,0.639349593495935,0.6422764227642277
10,update,5.863050763316492,True,27,0.7370370370370369,0.14814814814814814
10,reset,0.5532915602361002,False,1,0.98,0.0
11,update,3.936581815580496,True,12,0.6999999999999998,0.25
11,reset,0.0,False,0,,
