state,action,q_value,selected,visits,mean_reward,rejected_fraction
00,update,6.43226678544778,True,1467,0.7640899795501023,0.3012951601908657
00,reset,6.195971669570469,False,749,0.7708678237650202,0.5006675567423231
01,update,5.856045140081892,False,653,0.6416845329249616,0.31852986217457885
01,reset,6.66177247823903,True,225,0.6505777777777779,0.5422222222222223
10,update,6.607754377529421,True,139,0.7712230215827337,0.302158273381295
10,reset,2.111757445619,False,5,0.768,0.0
11,update,6.074069001930143,True,62,0.5548387096774194,0.27419354838709675
11,reset,1.2595067241319193,False,4,0.505,0.5
