state,action,q_value,selected,visits,mean_reward,rejected_fraction
0,update,6.704400853737099,True,1381,0.8145401882693701,0.31788559015206375
0,reset,6.68852036923146,False,397,0.8103274559193955,0.48614609571788414
1,update,6.165604692569534,True,678,0.6513864306784661,0.3303834808259587
1,reset,5.951594541974149,False,848,0.6145047169811321,0.5966981132075472
