epoch,condition,seed,detector,reward,training_visits,resets,states,epsilon
0,SEA_A__s112__splice__severe,27,hddm_w,53.08,57000,3,2,0.1
0,SEA_A__s112__clean__none,27,hddm_w,53.48,57000,1,2,0.1
0,RBF_I__s112__instance__severe,27,hddm_w,30.92,57000,16,2,0.1
0,RBF_I__s112__concept__severe,27,hddm_w,31.98,57000,15,2,0.1
0,SEA_A__s112__instance__moderate,27,hddm_w,54.5,57000,2,2,0.1
0,RBF_I__s112__instance__moderate,27,hddm_w,32.12,57000,20,2,0.1
0,SEA_A__s112__instance__severe,27,hddm_w,54.14,57000,11,2,0.1
0,RBF_I__s112__concept__moderate,27,hddm_w,32.72,57000,19,2,0.1
0,SEA_A__s112__splice__moderate,27,hddm_w,54.06,57000,1,2,0.1
0,RBF_I__s112__splice__moderate,27,hddm_w,31.92,57000,23,2,0.1
0,SEA_A__s112__concept__moderate,27,hddm_w,53.6,57000,8,2,0.1
0,SEA_A__s112__concept__severe,27,hddm_w,53.46,57000,8,2,0.1
0,RBF_I__s112__clean__none,27,hddm_w,32.7,57000,16,2,0.1
0,RBF_I__s112__splice__severe,27,hddm_w,31.64,57000,16,2,0.1
1,SEA_A__s112__splice__moderate,27,hddm_w,53.82,57000,3,2,0.1
1,SEA_A__s112__clean__none,27,hddm_w,54.339999999999996,57000,4,2,0.1
1,SEA_A__s112__concept__moderate,27,hddm_w,53.6,57000,8,2,0.1
1,RBF_I__s112__splice__severe,27,hddm_w,31.28,57000,15,2,0.1
1,SEA_A__s112__instance__moderate,27,hddm_w,54.38,57000,24,2,0.1
1,SEA_A__s112__instance__severe,27,hddm_w,54.08,57000,28,2,0.1
1,RBF_I__s112__concept__moderate,27,hddm_w,32.72,57000,26,2,0.1
1,RBF_I__s112__clean__none,27,hddm_w,32.82,57000,18,2,0.1
1,RBF_I__s112__instance__moderate,27,hddm_w,31.64,57000,29,2,0.1
1,RBF_I__s112__instance__severe,27,hddm_w,30.78,57000,12,2,0.1
1,SEA_A__s112__splice__severe,27,hddm_w,53.86,57000,0,2,0.1
1,SEA_A__s112__concept__severe,27,hddm_w,53.44,57000,1,2,0.1
1,RBF_I__s112__concept__severe,27,hddm_w,31.54,57000,2,2,0.1
1,RBF_I__s112__splice__moderate,27,hddm_w,32.160000000000004,57000,23,2,0.1
2,SEA_A__s112__instance__moderate,27,hddm_w,53.7,57000,0,2,0.1
2,SEA_A__s112__concept__severe,27,hddm_w,53.82,57000,2,2,0.1
2,RBF_I__s112__splice__severe,27,hddm_w,34.12,57000,0,2,0.1
2,SEA_A__s112__instance__severe,27,hddm_w,53.12,57000,1,2,0.1
2,RBF_I__s112__splice__moderate,27,hddm_w,31.92,57000,2,2,0.1
2,RBF_I__s112__concept__moderate,27,hddm_w,32.82,57000,4,2,0.1
2,SEA_A__s112__splice__severe,27,hddm_w,54.1,57000,30,2,0.1
2,SEA_A__s112__concept__moderate,27,hddm_w,54.12,57000,16,2,0.1
2,SEA_A__s112__splice__moderate,27,hddm_w,54.22,57000,29,2,0.1
2,RBF_I__s112__instance__moderate,27,hddm_w,30.68,57000,6,2,0.1
2,SEA_A__s112__clean__none,27,hddm_w,54.32,57000,3,2,0.1
2,RBF_I__s112__instance__severe,27,hddm_w,29.94,57000,4,2,0.1
2,RBF_I__s112__clean__none,27,hddm_w,32.88,57000,22,2,0.1
2,RBF_I__s112__concept__severe,27,hddm_w,31.9,57000,14,2,0.1
3,RBF_I__s112__clean__none,27,hddm_w,32.04,57000,4,2,0.1
3,RBF_I__s112__instance__moderate,27,hddm_w,31.88,57000,12,2,0.1
3,RBF_I__s112__splice__moderate,27,hddm_w,32.52,57000,9,2,0.1
3,SEA_A__s112__concept__severe,27,hddm_w,53.56,57000,0,2,0.1
3,RBF_I__s112__concept__moderate,27,hddm_w,35.26,57000,1,2,0.1
3,SEA_A__s112__splice__severe,27,hddm_w,53.52,57000,2,2,0.1
3,SEA_A__s112__clean__none,27,hddm_w,53.92,57000,2,2,0.1
3,RBF_I__s112__splice__severe,27,hddm_w,32.94,57000,1,2,0.1
3,SEA_A__s112__instance__severe,27,hddm_w,54.0,57000,2,2,0.1
3,RBF_I__s112__instance__severe,27,hddm_w,33.32,57000,0,2,0.1
3,SEA_A__s112__instance__moderate,27,hddm_w,54.48,57000,2,2,0.1
3,SEA_A__s112__concept__moderate,27,hddm_w,53.839999999999996,57000,6,2,0.1
3,SEA_A__s112__splice__moderate,27,hddm_w,53.96,57000,5,2,0.1
3,RBF_I__s112__concept__severe,27,hddm_w,31.64,57000,15,2,0.1
