stream,detector,arm,feedback_fraction,delay_blocks,host_macro_f1,host_accuracy,poison_admission_rate,clean_withhold_rate,resets,training_visits,seconds,malicious_recall,benign_fpr
radar,hddm_w,q_alarm_persistence_27,0.05,1,0.44440908359833003,0.5725235476039258,0.5336787912218374,0.4525148340425967,78.66666666666666,137515.0,18.300959154903207,0.6682727645925246,0.2954839728991452
radar,hddm_w,q_alarm_persistence_7,0.05,1,0.43613972259357353,0.5840566703273072,0.6618708749289466,0.3225737039442982,23.952380952380953,137515.0,29.290407239997876,0.6733008571028055,0.22785132181507833
radar,hddm_w,selected_map,0.05,1,0.46208122858953277,0.6012471190648384,0.7050052987906712,0.29387663266844477,17.0,137515.0,30.390387353047988,0.7274045067206758,0.23779056907842802
radar,hellinger,confirmed,0.05,1,0.4594653790257005,0.6170647802661386,0.8241833004407577,0.1762071603307194,3.5714285714285716,145929.2857142857,44.81230625595172,0.6840945175523524,0.17858316726883386
radar,hellinger,error_rule,0.05,1,0.4522868689594884,0.5855008139048417,0.6130246635828501,0.3708584683204661,31.142857142857142,137515.0,24.894041130949823,0.7043831127706589,0.2706859134878116
radar,hellinger,no_reset,0.05,1,0.4417362149194993,0.6458904291231412,0.8691038322692003,0.12899915257643657,0.0,137515.0,55.81222322799675,0.7453994180249219,0.10732203991956858
radar,hellinger,q_alarm_17,0.05,1,0.44440908359833003,0.5725235476039258,0.5336787912218374,0.4525148340425967,78.66666666666666,137515.0,17.886114327240474,0.6682727645925246,0.2954839728991452
radar,hellinger,q_alarm_27,0.05,1,0.4417362149194993,0.6458904291231412,0.8691038322692003,0.12899915257643657,0.0,137515.0,55.773072307663305,0.7453994180249219,0.10732203991956858
radar,hellinger,q_alarm_7,0.05,1,0.4417362149194993,0.6458904291231412,0.8691038322692003,0.12899915257643657,0.0,137515.0,55.884792682522814,0.7453994180249219,0.10732203991956858
radar,hellinger,q_alarm_persistence_17,0.05,1,0.4417362149194993,0.6458904291231412,0.8691038322692003,0.12899915257643657,0.0,137515.0,55.71985010704832,0.7453994180249219,0.10732203991956858
radar,hellinger,q_alarm_persistence_27,0.05,1,0.458820520205562,0.5910119621059291,0.6261033202442245,0.35824790017254093,29.9047619047619,137515.0,25.22769690080895,0.708565250969478,0.2702492602014897
radar,hellinger,q_alarm_persistence_7,0.05,1,0.4417362149194993,0.6458904291231412,0.8691038322692003,0.12899915257643657,0.0,137515.0,55.73767311309626,0.7453994180249219,0.10732203991956858
radar,hellinger,selected_map,0.05,1,0.4585595592256581,0.5907857482960724,0.6221111401061731,0.36220594621087,30.666666666666664,137515.0,25.077737515997367,0.7054667000683434,0.27094143929356124
