,,,,,,,host_macro_f1,host_macro_f1,host_macro_f1,host_macro_f1,host_accuracy,host_accuracy,host_accuracy,host_accuracy,poison_admission_rate,poison_admission_rate,poison_admission_rate,poison_admission_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,clean_withhold_rate,resets,resets,resets,resets,training_visits,training_visits,training_visits,training_visits,seconds,seconds,seconds,seconds,malicious_recall,malicious_recall,malicious_recall,malicious_recall,benign_fpr,benign_fpr,benign_fpr,benign_fpr
adwin,RBF_I,clean,none,q_alarm_persistence_7,0.05,1,0.5489676652374912,0.02254486632964032,0.5350863689841221,0.5749806286029191,0.5539577757954207,0.023011716393654187,0.5382694023193577,0.5803746654772525,,,,,0.384180790960452,0.05178051632718465,0.3389830508474576,0.4406779661016949,19.0,1.0,18,20,57000.0,0.0,57000,57000,2.5283772083300087,0.03570706175129835,2.5038172920030775,2.5693382079916773,,,,,,,,
adwin,RBF_I,clean,none,selected_map,0.05,1,0.5628239749638583,0.0070860269410694425,0.554738844604854,0.5679550152776619,0.5661076419863217,0.009980262612418732,0.5548795718108831,0.5739696699375557,,,,,0.17514124293785313,0.019571195565750016,0.15254237288135594,0.1864406779661017,0.0,0.0,0,0,57000.0,0.0,57000,57000,3.0152636943287994,0.06584021536568727,2.9456924999976764,3.0765977499977453,,,,,,,,
adwin,RBF_I,concept,moderate,confirmed,0.05,1,0.533553969956424,0.02625186122508916,0.505283215791338,0.5571621270947,0.5379989359412211,0.025456453815539695,0.5109585868581173,0.5615013788602825,0.5595207533748028,0.1827071760452301,0.3610429089208465,0.720701754385965,0.33404415873117715,0.06206088284109393,0.28972631578947367,0.40497294565972586,1.6666666666666667,0.5773502691896257,1,2,65233.333333333336,2193.9310229205776,62700,66500,2.900828971668185,0.06773327295664823,2.847805541008711,2.9771320830041077,,,,,,,,
adwin,RBF_I,concept,moderate,error_rule,0.05,1,0.5353885263003919,0.01912469976894683,0.5222485869995643,0.5573292681379887,0.5415360595124296,0.020012852623714553,0.5272332989451965,0.5644064585394607,0.3945369052747812,0.07509995976753174,0.33157833157833155,0.4776608187134503,0.38434851228714306,0.06674201902478488,0.30736678105985643,0.42597894736842107,9.666666666666666,2.081665999466133,8,12,57000.0,0.0,57000,57000,2.5797020833318434,0.011433204426646283,2.5679973749938654,2.5908429170085583,,,,,,,,
adwin,RBF_I,concept,moderate,no_reset,0.05,1,0.5427019708044191,0.027998278217987,0.5183993923135573,0.5733178773541278,0.5463379055020028,0.0254497306500257,0.5228932909500452,0.5734046360822789,0.6482568242585965,0.17371344890845902,0.4513036361510581,0.7796491228070176,0.2500147241022886,0.030469101536721086,0.22033684210526316,0.28121776112175506,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.9081538333315016,0.03533771284253132,2.870627208001679,2.9407940419914667,,,,,,,,
adwin,RBF_I,concept,moderate,q_alarm_17,0.05,1,0.5427019708044191,0.027998278217987,0.5183993923135573,0.5733178773541278,0.5463379055020028,0.0254497306500257,0.5228932909500452,0.5734046360822789,0.6482568242585965,0.17371344890845902,0.4513036361510581,0.7796491228070176,0.2500147241022886,0.030469101536721086,0.22033684210526316,0.28121776112175506,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.929635111000001,0.036054363604636534,2.901396625005873,2.9702469579933677,,,,,,,,
adwin,RBF_I,concept,moderate,q_alarm_27,0.05,1,0.5427019708044191,0.027998278217987,0.5183993923135573,0.5733178773541278,0.5463379055020028,0.0254497306500257,0.5228932909500452,0.5734046360822789,0.6482568242585965,0.17371344890845902,0.4513036361510581,0.7796491228070176,0.2500147241022886,0.030469101536721086,0.22033684210526316,0.28121776112175506,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.8886265416658716,0.02211287529452173,2.865367457998218,2.909379707998596,,,,,,,,
adwin,RBF_I,concept,moderate,q_alarm_7,0.05,1,0.5402202420056061,0.01608670478740992,0.528935945581405,0.5586405184677811,0.5450029092390368,0.01727640168510827,0.5337052631578947,0.5648906384859903,0.6428781066278528,0.03529494389515907,0.6021996021996022,0.6653801169590643,0.3623849247714093,0.02480705257110093,0.3389898309366907,0.3883965223249058,21.333333333333332,1.5275252316519472,20,23,57000.0,0.0,57000,57000,2.536545194341064,0.003042015691974409,2.534245583010488,2.539994500009925,,,,,,,,
adwin,RBF_I,concept,moderate,q_alarm_persistence_17,0.05,1,0.5332052325148263,0.02256683043616478,0.5184763162233257,0.5591857080808813,0.539444752990729,0.022439118098581897,0.5243278522854075,0.5652274593183588,0.6509693474296845,0.08085867769952687,0.5594528235706769,0.7127485380116959,0.3171714701014186,0.04560047476003071,0.2806914120891846,0.3682947368421053,5.333333333333333,1.5275252316519465,4,7,57000.0,0.0,57000,57000,2.6206058193395925,0.015284799263889922,2.605370375007624,2.6359395000035875,,,,,,,,
adwin,RBF_I,concept,moderate,q_alarm_persistence_27,0.05,1,0.5427019708044191,0.027998278217987,0.5183993923135573,0.5733178773541278,0.5463379055020028,0.0254497306500257,0.5228932909500452,0.5734046360822789,0.6482568242585965,0.17371344890845902,0.4513036361510581,0.7796491228070176,0.2500147241022886,0.030469101536721086,0.22033684210526316,0.28121776112175506,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.9229631530033657,0.025860079612623727,2.9037309590057703,2.952361457995721,,,,,,,,
adwin,RBF_I,concept,moderate,q_alarm_persistence_7,0.05,1,0.540221644321669,0.0139459266446749,0.5304005871559303,0.5561842766449636,0.5448977511200346,0.014343378338053906,0.5353894736842105,0.5613961223501673,0.4261420644362917,0.12367336746163309,0.28691687127323745,0.5232748538011696,0.39003482118311866,0.08324553948242731,0.2941894736842105,0.44428772919605075,18.333333333333332,2.309401076758503,17,21,57000.0,0.0,57000,57000,2.5550762776692864,0.03251902026329737,2.5196965420036577,2.5836607499950333,,,,,,,,
adwin,RBF_I,concept,moderate,selected_map,0.05,1,0.5427019708044191,0.027998278217987,0.5183993923135573,0.5733178773541278,0.5463379055020028,0.0254497306500257,0.5228932909500452,0.5734046360822789,0.6482568242585965,0.17371344890845902,0.4513036361510581,0.7796491228070176,0.2500147241022886,0.030469101536721086,0.22033684210526316,0.28121776112175506,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.942302986329499,0.027070344447332233,2.920607749998453,2.9726388339913683,,,,,,,,
adwin,RBF_I,concept,severe,confirmed,0.05,1,0.5292652883150483,0.022304240584048157,0.5074369354979859,0.5520167536024353,0.5346742777688267,0.021096117285155494,0.514669663566151,0.5567143472228867,0.6734555321805068,0.06550367293533196,0.5991988193126713,0.7230412805391744,0.16148675503473278,0.06703233424103071,0.11350756796824561,0.23807703335563413,2.0,1.0,1,3,65866.66666666667,2902.2979401387006,62700,68400,2.9606273056657906,0.09773918262346883,2.8479703749908367,3.0228089580050437,,,,,,,,
adwin,RBF_I,concept,severe,error_rule,0.05,1,0.5252231513140937,0.014986828304874739,0.5117194760985687,0.5413474533467023,0.5322595482975792,0.015981792703386923,0.5186150498553358,0.5498423014431807,0.3583259087676816,0.02047321716405397,0.34103394844344276,0.38093232238135355,0.4026063470631427,0.06905229950388883,0.32505200736472106,0.4574213896587977,6.666666666666667,1.5275252316519465,5,8,57000.0,0.0,57000,57000,2.5856971666653408,0.025589278120414623,2.5572032499912893,2.6067178750090534,,,,,,,,
adwin,RBF_I,concept,severe,no_reset,0.05,1,0.53313518045604,0.024450129707864053,0.5055880081027292,0.5522635602079993,0.5365598376235649,0.023986050347460555,0.5092468699225844,0.5541952607541666,0.6544739267074489,0.10669100107828745,0.5640593154824654,0.7721510071841104,0.24588507149384597,0.032858666578447965,0.21779126445570104,0.282016935368129,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.897387319331756,0.01577453939636573,2.8830356249964098,2.914276958006667,,,,,,,,
adwin,RBF_I,concept,severe,q_alarm_17,0.05,1,0.53313518045604,0.024450129707864053,0.5055880081027292,0.5522635602079993,0.5365598376235649,0.023986050347460555,0.5092468699225844,0.5541952607541666,0.6544739267074489,0.10669100107828745,0.5640593154824654,0.7721510071841104,0.24588507149384597,0.032858666578447965,0.21779126445570104,0.282016935368129,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.9304541523306398,0.03496725523735007,2.892619291000301,2.9615822909981944,,,,,,,,
adwin,RBF_I,concept,severe,q_alarm_27,0.05,1,0.53313518045604,0.024450129707864053,0.5055880081027292,0.5522635602079993,0.5365598376235649,0.023986050347460555,0.5092468699225844,0.5541952607541666,0.6544739267074489,0.10669100107828745,0.5640593154824654,0.7721510071841104,0.24588507149384597,0.032858666578447965,0.21779126445570104,0.282016935368129,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.9228941806698763,0.009298229954482765,2.9137979579973035,2.932382042010431,,,,,,,,
adwin,RBF_I,concept,severe,q_alarm_7,0.05,1,0.5320176963474569,0.012904850184117637,0.5239693980862512,0.5469025005963537,0.5380773143420386,0.013613668455960631,0.5296860428971091,0.5537847653636624,0.5354801250016349,0.03794123229707246,0.4970131421744325,0.5728727885425442,0.3417239272362778,0.012897521245177632,0.3286148107410153,0.35439889011146725,21.333333333333332,1.5275252316519472,20,23,57000.0,0.0,57000,57000,2.5313096109991116,0.009553106523013959,2.5205879999994067,2.5389169999980368,,,,,,,,
adwin,RBF_I,concept,severe,q_alarm_persistence_17,0.05,1,0.5246811867928667,0.012523433825313594,0.5174139949954599,0.5391419400891415,0.531789826521838,0.012240327990759973,0.5247093718604985,0.5459237312434292,0.7164813842044842,0.06551252249536345,0.6503732920129596,0.7813816343723673,0.28215205748920213,0.03452178215065652,0.24468568422562828,0.3126732294752939,5.333333333333333,0.5773502691896258,5,6,57000.0,0.0,57000,57000,2.6152310969967707,0.024565343938320484,2.587898249999853,2.6354658329946687,,,,,,,,
adwin,RBF_I,concept,severe,q_alarm_persistence_27,0.05,1,0.53313518045604,0.024450129707864053,0.5055880081027292,0.5522635602079993,0.5365598376235649,0.023986050347460555,0.5092468699225844,0.5541952607541666,0.6544739267074489,0.10669100107828745,0.5640593154824654,0.7721510071841104,0.24588507149384597,0.032858666578447965,0.21779126445570104,0.282016935368129,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.8955624173298324,0.03336066672647582,2.869468083998072,2.933150333992671,,,,,,,,
adwin,RBF_I,concept,severe,q_alarm_persistence_7,0.05,1,0.5308126603470192,0.015231581419239018,0.5203470400721659,0.5482869641321934,0.5368176357541262,0.015404578030993111,0.5265058224337056,0.5545254707062984,0.27549429865403785,0.023814209942302846,0.25202052147023685,0.29963493400730135,0.39714337433090624,0.04183931334122522,0.35219824905515956,0.4349612921724171,21.0,1.0,20,22,57000.0,0.0,57000,57000,2.5452816390024964,0.029953463160366903,2.5111127920099534,2.567011207996984,,,,,,,,
adwin,RBF_I,concept,severe,selected_map,0.05,1,0.53313518045604,0.024450129707864053,0.5055880081027292,0.5522635602079993,0.5365598376235649,0.023986050347460555,0.5092468699225844,0.5541952607541666,0.6544739267074489,0.10669100107828745,0.5640593154824654,0.7721510071841104,0.24588507149384597,0.032858666578447965,0.21779126445570104,0.282016935368129,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.9230575276645445,0.0395561179347595,2.8810462080000434,2.9595865000010235,,,,,,,,
adwin,RBF_I,instance,moderate,confirmed,0.05,1,0.5437227086050447,0.031035720938967833,0.5137964309337177,0.5757600795685511,0.5497115670532263,0.026477624716039993,0.5261373773416592,0.5783586083853702,0.7623729118706649,0.061529763981803764,0.6940708689042218,0.8134660421545667,0.23722711765194657,0.06103567810140842,0.1864239107556304,0.30493273542600896,1.3333333333333333,0.5773502691896257,1,2,62066.666666666664,1096.9655114602879,60800,62700,2.858038222004931,0.060371909308498305,2.790581708002719,2.9069974170124624,,,,,,,,
adwin,RBF_I,instance,moderate,error_rule,0.05,1,0.5353905170547666,0.02395813470799806,0.515801563979805,0.562102348786154,0.5425810288432947,0.023273487081123978,0.5264406779661017,0.5692595896520963,0.7223191718503403,0.020981149999455502,0.7076112412177986,0.7463454566717344,0.2766845780802431,0.019355139588325666,0.2543421966778248,0.2883404577902251,10.333333333333334,3.2145502536643185,8,14,57000.0,0.0,57000,57000,2.5748899996688124,0.010455543078530168,2.5637912080128444,2.584554125001887,,,,,,,,
adwin,RBF_I,instance,moderate,no_reset,0.05,1,0.5582206462037187,0.011323966557242937,0.5480283186381179,0.5704104383025628,0.563788284269997,0.012021447761345122,0.5505263157894736,0.5739696699375557,0.800961825811596,0.04125476967152113,0.7645134914145544,0.8457490352005613,0.19750694207508188,0.04292287998544535,0.15223478389018716,0.23761292088694225,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.95301579166456,0.05015698670592047,2.9107032920001075,3.0084205829916755,,,,,,,,
adwin,RBF_I,instance,moderate,q_alarm_17,0.05,1,0.5582206462037187,0.011323966557242937,0.5480283186381179,0.5704104383025628,0.563788284269997,0.012021447761345122,0.5505263157894736,0.5739696699375557,0.800961825811596,0.04125476967152113,0.7645134914145544,0.8457490352005613,0.19750694207508188,0.04292287998544535,0.15223478389018716,0.23761292088694225,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.938061500331969,0.0632916452755353,2.8660221669997554,2.984738708997611,,,,,,,,
adwin,RBF_I,instance,moderate,q_alarm_27,0.05,1,0.5582206462037187,0.011323966557242937,0.5480283186381179,0.5704104383025628,0.563788284269997,0.012021447761345122,0.5505263157894736,0.5739696699375557,0.800961825811596,0.04125476967152113,0.7645134914145544,0.8457490352005613,0.19750694207508188,0.04292287998544535,0.15223478389018716,0.23761292088694225,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.9611161526700016,0.05364791887450306,2.8991763749945676,2.9929210000118474,,,,,,,,
adwin,RBF_I,instance,moderate,q_alarm_7,0.05,1,0.535110216105149,0.020243119166636313,0.5193755078069064,0.5579474763886303,0.540154623847755,0.02036917593483505,0.5276181980374666,0.563657448706512,0.48749104696963075,0.07630172346806713,0.3994854402993802,0.5351288056206089,0.5077491496511546,0.07347968764935868,0.4563249842138497,0.5919071980462747,28.666666666666668,4.932882862316247,23,32,57000.0,0.0,57000,57000,2.4868041390000144,0.04325237989012073,2.4600890000001527,2.5367061249999097,,,,,,,,
adwin,RBF_I,instance,moderate,q_alarm_persistence_17,0.05,1,0.5355445868407601,0.024180265985066306,0.515801563979805,0.5625141990237309,0.5427059173357122,0.023473967911719535,0.5264406779661017,0.5696164139161463,0.7350358232209887,0.026521752284183076,0.7130008176614882,0.7644719915799322,0.2656399972261132,0.025784967647426348,0.23760500221057285,0.2883404577902251,10.0,2.6457513110645907,8,13,57000.0,0.0,57000,57000,2.6139629166670297,0.00907381303983303,2.6051176670007408,2.6232492080016527,,,,,,,,
adwin,RBF_I,instance,moderate,q_alarm_persistence_27,0.05,1,0.5582206462037187,0.011323966557242937,0.5480283186381179,0.5704104383025628,0.563788284269997,0.012021447761345122,0.5505263157894736,0.5739696699375557,0.800961825811596,0.04125476967152113,0.7645134914145544,0.8457490352005613,0.19750694207508188,0.04292287998544535,0.15223478389018716,0.23761292088694225,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.9336714443343226,0.050837280027143855,2.8751820830075303,2.967237582997768,,,,,,,,
adwin,RBF_I,instance,moderate,q_alarm_persistence_7,0.05,1,0.52875818708985,0.01905979106899551,0.5113514007330494,0.5491247049413508,0.5342016057091882,0.01885122376671275,0.5198751115075825,0.555557537912578,0.5534980109823265,0.1572723662107417,0.3853350485323354,0.6969555035128806,0.44629627855480614,0.15316786079911338,0.3054514838981267,0.6093601970567801,20.666666666666668,8.082903768654761,12,28,57000.0,0.0,57000,57000,2.513159028002216,0.011490356779094029,2.50016825000057,2.521990667009959,,,,,,,,
adwin,RBF_I,instance,moderate,selected_map,0.05,1,0.5582206462037187,0.011323966557242937,0.5480283186381179,0.5704104383025628,0.563788284269997,0.012021447761345122,0.5505263157894736,0.5739696699375557,0.800961825811596,0.04125476967152113,0.7645134914145544,0.8457490352005613,0.19750694207508188,0.04292287998544535,0.15223478389018716,0.23761292088694225,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.9791973193302206,0.04385854022609823,2.928562957997201,3.0053467499965336,,,,,,,,
adwin,RBF_I,instance,severe,confirmed,0.05,1,0.5174938062880429,0.026820346721879988,0.4977877621123201,0.5480370402039694,0.5231935771632471,0.02492886139343218,0.5074576271186441,0.551935771632471,0.7060919943862469,0.06245951661607904,0.6593152699012812,0.7770213363279057,0.29374302341409736,0.06478526239237492,0.2194392612793646,0.3384011300787703,1.3333333333333333,1.1547005383792517,0,2,61433.333333333336,1096.9655114602879,60800,62700,2.8117616803307706,0.10952334458217518,2.6957449999899836,2.913364291001926,,,,,,,,
adwin,RBF_I,instance,severe,error_rule,0.05,1,0.5082160673359356,0.043824737991422606,0.46699784169987835,0.5542495988607536,0.516176033303598,0.04004923330666821,0.4820517395182872,0.5602676181980375,0.5891437903152102,0.050557186216434034,0.5486384053902302,0.6458040976705024,0.40538903497183626,0.04292882142422047,0.3565242356093593,0.4370365054303622,6.333333333333333,2.081665999466133,4,8,57000.0,0.0,57000,57000,2.5675270000016703,0.024944274121032287,2.53983925000648,2.58824533400184,,,,,,,,
adwin,RBF_I,instance,severe,no_reset,0.05,1,0.5022853643518714,0.0225799047164728,0.4822927451578255,0.5267755857854688,0.5081593815046089,0.022987517595398563,0.4855307760927743,0.5314897413024086,0.771864931650352,0.05170355620692947,0.7177763775117272,0.8207970811114229,0.23283504090540744,0.05193661591196864,0.18890856021819225,0.29015730121866545,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.847735499662425,0.035307612191137525,2.825169207993895,2.888424415999907,,,,,,,,
adwin,RBF_I,instance,severe,q_alarm_17,0.05,1,0.5022853643518714,0.0225799047164728,0.4822927451578255,0.5267755857854688,0.5081593815046089,0.022987517595398563,0.4855307760927743,0.5314897413024086,0.771864931650352,0.05170355620692947,0.7177763775117272,0.8207970811114229,0.23283504090540744,0.05193661591196864,0.18890856021819225,0.29015730121866545,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.8826215136699225,0.02698741902823825,2.8633747910062084,2.9134697080007754,,,,,,,,
adwin,RBF_I,instance,severe,q_alarm_27,0.05,1,0.5022853643518714,0.0225799047164728,0.4822927451578255,0.5267755857854688,0.5081593815046089,0.022987517595398563,0.4855307760927743,0.5314897413024086,0.771864931650352,0.05170355620692947,0.7177763775117272,0.8207970811114229,0.23283504090540744,0.05193661591196864,0.18890856021819225,0.29015730121866545,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.8618472776627946,0.02892398124061585,2.8291171249875333,2.8839699160016607,,,,,,,,
adwin,RBF_I,instance,severe,q_alarm_7,0.05,1,0.5073787210975563,0.03282527228288172,0.47612795209800174,0.5415793735132395,0.5134284864704134,0.02970937729334389,0.48827832292595896,0.5462087421944692,0.4830100917523932,0.01216886199617769,0.4696799550814149,0.4935237695162081,0.5131480683047073,0.00927914022513667,0.5065314129862672,0.5237548442658246,28.333333333333332,0.5773502691896263,28,29,57000.0,0.0,57000,57000,2.458831903000828,0.02656741579929059,2.4356148749939166,2.4878057500027353,,,,,,,,
adwin,RBF_I,instance,severe,q_alarm_persistence_17,0.05,1,0.5082282812164806,0.044435999133962116,0.46699784169987835,0.5552933811632501,0.5161462979482605,0.040705387724331715,0.4820517395182872,0.5612132024977698,0.5841028325332317,0.053633680556431015,0.5486384053902302,0.6458040976705024,0.4112469291626248,0.047417300163822965,0.3565242356093593,0.44018004644815284,5.666666666666667,1.5275252316519465,4,7,57000.0,0.0,57000,57000,2.616222236334579,0.013197182937161232,2.6078647499962244,2.631436375013436,,,,,,,,
adwin,RBF_I,instance,severe,q_alarm_persistence_27,0.05,1,0.5022853643518714,0.0225799047164728,0.4822927451578255,0.5267755857854688,0.5081593815046089,0.022987517595398563,0.4855307760927743,0.5314897413024086,0.771864931650352,0.05170355620692947,0.7177763775117272,0.8207970811114229,0.23283504090540744,0.05193661591196864,0.18890856021819225,0.29015730121866545,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.862863735999175,0.01618722549589896,2.844228125002701,2.873431250001886,,,,,,,,
adwin,RBF_I,instance,severe,q_alarm_persistence_7,0.05,1,0.504848477560195,0.03131383908694828,0.4757994094766276,0.5380189294117967,0.5110199226880762,0.028607367748349533,0.487707404103479,0.5429438001784122,0.5506893492520556,0.022385342121403966,0.5351628298708591,0.5763495064062172,0.44531090598478235,0.018690050736426288,0.42375559652357125,0.4570075123211637,21.666666666666668,3.214550253664318,18,24,57000.0,0.0,57000,57000,2.5185410833316078,0.042122723450741494,2.491232000000309,2.5670522500004154,,,,,,,,
adwin,RBF_I,instance,severe,selected_map,0.05,1,0.5022853643518714,0.0225799047164728,0.4822927451578255,0.5267755857854688,0.5081593815046089,0.022987517595398563,0.4855307760927743,0.5314897413024086,0.771864931650352,0.05170355620692947,0.7177763775117272,0.8207970811114229,0.23283504090540744,0.05193661591196864,0.18890856021819225,0.29015730121866545,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.8744232916651526,0.009180245300659187,2.865856749995146,2.8841137499985052,,,,,,,,
adwin,RBF_I,splice,moderate,confirmed,0.05,1,0.540378982546409,0.0093681823060474,0.5333167280251009,0.5510063243279564,0.5443465146755161,0.006241741323678264,0.5397647157859292,0.5514555749678994,0.7755091006946065,0.05299845804987573,0.725038042842093,0.8307169634489222,0.18626830899140934,0.04113657458161717,0.13877138708251782,0.21051634495969015,2.6666666666666665,2.0816659994661326,1,5,63966.666666666664,2902.297940138699,60800,66500,2.850100402662065,0.06047456812954665,2.8105452909949236,2.9197148749954067,,,,,,,,
adwin,RBF_I,splice,moderate,error_rule,0.05,1,0.5335097117244384,0.0179943118543254,0.5224053805455202,0.5542709414176613,0.5392173090349793,0.018493443192762967,0.5284905382364704,0.560571620995917,0.4601909934816808,0.11541508040596472,0.3325913776944705,0.5572983729369074,0.3962093778618812,0.07274261422974013,0.3483805795820443,0.47992170728627354,8.666666666666666,1.1547005383792517,8,10,57000.0,0.0,57000,57000,2.5840713056677487,0.0038875832072304125,2.5798917500069365,2.587579458995606,,,,,,,,
adwin,RBF_I,splice,moderate,no_reset,0.05,1,0.5384057866820443,0.009821342902682408,0.5272985604257976,0.5459420546166023,0.5415330133666788,0.008509394899704524,0.5326304270050719,0.5495853853601044,0.7087482971819311,0.05456512267640319,0.6761982889956639,0.7717429474423505,0.24758770866759847,0.09981099351742391,0.17892100111562506,0.36208275455655176,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.8989539169948935,0.009117728968645657,2.888750958998571,2.906304332995205,,,,,,,,
adwin,RBF_I,splice,moderate,q_alarm_17,0.05,1,0.5384057866820443,0.009821342902682408,0.5272985604257976,0.5459420546166023,0.5415330133666788,0.008509394899704524,0.5326304270050719,0.5495853853601044,0.7087482971819311,0.05456512267640319,0.6761982889956639,0.7717429474423505,0.24758770866759847,0.09981099351742391,0.17892100111562506,0.36208275455655176,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.8969175973373544,0.0281275680833239,2.867331292000017,2.9233145420002984,,,,,,,,
adwin,RBF_I,splice,moderate,q_alarm_27,0.05,1,0.5384057866820443,0.009821342902682408,0.5272985604257976,0.5459420546166023,0.5415330133666788,0.008509394899704524,0.5326304270050719,0.5495853853601044,0.7087482971819311,0.05456512267640319,0.6761982889956639,0.7717429474423505,0.24758770866759847,0.09981099351742391,0.17892100111562506,0.36208275455655176,0.0,0.0,0,0,57000.0,0.0,57000,57000,2.8756063746647365,0.0085870978458151,2.8704850829963107,2.8855200830003014,,,,,,,,
